ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	first_front	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	pareto_fronts	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
100.0	11.0	77.0	57.0	3	98	1729	100	11	77	57	100	11	77	57	57	0	0	36.806827783584595	7920	6058.297520637512	5724	27.72727272727272	
100.0	11.0	77.0	57.0	1	99	1751	100	11	77	57	100	11	77	57	59	0	0	41.58549666404724	8000	6099.883017301559	5775	27.8125	
100.0	11.0	77.0	57.0	1	100	1776	100	11	77	57	100	11	77	57	59	0	0	39.776267528533936	8080	6139.659284830093	5825	27.90841584158416	
100.0	11.0	77.0	57.0	1	101	1803	100	11	77	57	100	11	77	57	58	0	0	27.494181156158447	8160	6167.153465986252	5873	28.02696078431373	
100.0	11.0	77.0	57.0	1	102	1830	100	11	77	57	100	11	77	57	60	0	0	42.05101990699768	8240	6209.2044858932495	5921	28.143203883495147	
100.0	11.0	77.0	57.0	1	103	1861	100	11	77	57	100	11	77	57	57	0	0	26.93509006500244	8320	6236.139575958252	5963	28.32932692307692	
100.0	11.0	77.0	57.0	2	104	1877	100	11	77	57	100	11	77	57	53	0	0	31.890986442565918	8400	6268.030562400818	6019	28.345238095238088	
100.0	11.0	77.0	57.0	2	105	1900	100	11	77	57	100	11	77	57	52	0	0	34.96730160713196	8480	6302.99786400795	6070	28.419811320754718	
100.0	11.0	77.0	57.0	1	106	1926	100	11	77	57	100	11	77	57	50	0	0	44.869916677474976	8560	6347.867780685425	6117	28.53971962616822	
100.0	11.0	77.0	57.0	1	107	1948	100	11	77	57	100	11	77	57	50	0	0	26.32849097251892	8640	6374.196271657944	6170	28.587962962962962	
100.0	11.0	77.0	57.0	1	108	1973	100	11	77	57	100	11	77	57	51	0	0	67.46734809875488	8720	6441.663619756699	6217	28.704128440366972	
100.0	11.0	77.0	57.0	1	109	1994	100	11	77	57	100	11	77	57	51	0	0	164.0609471797943	8800	6605.724566936493	6271	28.73863636363636	
100.0	11.0	77.0	57.0	1	110	2015	100	11	77	57	100	11	77	57	50	0	0	40.056169748306274	8880	6645.780736684799	6324	28.783783783783775	
100.0	11.0	77.0	57.0	1	111	2029	100	11	77	57	100	11	77	57	49	0	0	38.44956946372986	8960	6684.230306148529	6381	28.78348214285714	
100.0	11.0	77.0	57.0	1	112	2043	100	11	77	57	100	11	77	57	48	0	0	66.53654313087463	9040	6750.766849279404	6441	28.75	
100.0	11.0	77.0	57.0	1	113	2062	100	11	77	57	100	11	77	57	50	0	0	36.301464796066284	9120	6787.06831407547	6498	28.75	
100.0	11.0	77.0	57.0	1	114	2086	100	11	77	57	100	11	77	57	49	0	0	30.419864654541016	9200	6817.488178730011	6548	28.826086956521735	
100.0	11.0	77.0	57.0	1	115	2116	100	11	77	57	100	11	77	57	48	0	0	40.53632950782776	9280	6858.024508237839	6593	28.95474137931035	
100.0	11.0	77.0	57.0	1	116	2137	100	11	77	57	100	11	77	57	48	0	0	50.595303773880005	9360	6908.619812011719	6648	28.974358974358978	
100.0	11.0	77.0	57.0	1	117	2163	100	11	77	57	100	11	77	57	43	0	0	44.30916929244995	9440	6952.928981304169	6693	29.09957627118645	
100.0	11.0	77.0	57.0	1	118	2192	100	11	77	57	100	11	77	57	39	0	0	26.2204167842865	9520	6979.149398088455	6735	29.254201680672267	
100.0	11.0	77.0	57.0	1	119	2211	100	11	77	57	100	11	77	57	38	0	0	34.98216485977173	9600	7014.131562948227	6790	29.27083333333333	
100.0	11.0	77.0	57.0	1	120	2240	100	11	77	57	100	11	77	57	39	0	0	56.29915165901184	9680	7070.430714607239	6835	29.390495867768593	
100.0	11.0	77.0	57.0	1	121	2263	100	11	77	57	100	11	77	57	43	0	0	42.768917083740234	9760	7113.199631690979	6886	29.446721311475414	
100.0	11.0	77.0	57.0	1	122	2286	100	11	77	57	100	11	77	57	43	0	0	23.046569347381592	9840	7136.246201038361	6937	29.5020325203252	
100.0	11.0	77.0	57.0	1	123	2313	100	11	77	57	100	11	77	57	45	0	0	36.104084491729736	9920	7172.35028553009	6986	29.576612903225808	
100.0	11.0	77.0	57.0	1	124	2334	100	11	77	57	100	11	77	57	46	0	0	69.04142332077026	10000	7241.391708850861	7036	29.64	
100.0	11.0	77.0	57.0	1	125	2355	100	11	77	57	100	11	77	57	46	0	0	33.02778768539429	10080	7274.419496536255	7088	29.682539682539684	
100.0	11.0	77.0	57.0	1	126	2377	100	11	77	57	100	11	77	57	43	0	0	28.55685043334961	10160	7302.9763469696045	7138	29.744094488188978	
