median	q25	q75	median_independent	q25_independent	q75_independent
-40.916	-42.294	-40.584	-50.905	-51.401	-50.125
-40.916	-42.294	-40.584	-50.905	-51.401	-50.125
-40.916	-42.294	-40.584	-50.905	-51.401	-50.125
-40.916	-42.294	-40.584	-50.905	-51.401	-50.125
-40.916	-42.294	-40.584	-50.905	-51.401	-50.125
-40.916	-42.294	-40.584	-50.905	-51.401	-50.125
-40.916	-42.294	-40.584	-50.905	-51.401	-50.125
-40.916	-42.294	-40.584	-50.905	-51.401	-50.125
-40.916	-42.294	-40.584	-50.905	-51.401	-50.125
-40.916	-42.294	-40.584	-50.905	-51.401	-50.125
-40.916	-42.294	-40.584	-50.905	-51.401	-50.125
-40.916	-42.294	-40.584	-50.905	-51.401	-50.125
-40.916	-42.294	-40.584	-50.905	-51.401	-50.125
-40.916	-42.294	-40.584	-50.905	-51.401	-50.125
-40.916	-42.294	-40.584	-50.905	-51.401	-50.125
-40.916	-42.274	-40.584	-50.905	-51.401	-50.125
-40.916	-42.274	-40.584	-50.905	-51.401	-50.125
-40.916	-42.274	-40.584	-50.905	-51.401	-50.125
-40.916	-42.274	-40.584	-50.905	-51.401	-50.125
-40.916	-42.274	-40.584	-50.905	-51.401	-50.125
-40.916	-42.274	-40.584	-50.905	-51.401	-50.125
-40.916	-42.274	-40.584	-50.905	-51.401	-50.125
-40.916	-42.274	-40.584	-50.905	-51.401	-50.125
-40.916	-42.258	-40.584	-50.905	-51.401	-50.125
-40.916	-42.258	-40.584	-50.905	-51.401	-50.125
-40.916	-42.258	-40.584	-50.905	-51.401	-50.125
-40.916	-42.258	-40.584	-50.905	-51.401	-50.125
-40.916	-42.258	-40.584	-50.905	-51.401	-50.125
-40.916	-42.258	-40.584	-50.905	-51.401	-50.125
-40.916	-42.258	-40.584	-50.905	-51.401	-50.125
-40.916	-42.258	-40.584	-50.905	-51.401	-50.125
-40.916	-42.258	-40.584	-50.905	-51.401	-50.125
-40.916	-42.258	-40.584	-50.905	-51.401	-50.125
-40.916	-42.258	-40.584	-50.905	-51.401	-50.125
-40.916	-42.258	-40.584	-50.905	-51.401	-50.125
-40.916	-42.258	-40.584	-50.905	-51.401	-50.125
-40.916	-42.258	-40.584	-50.905	-51.401	-50.125
-40.916	-42.258	-40.584	-50.905	-51.401	-50.125
-40.916	-42.192	-40.584	-50.905	-51.401	-50.125
-40.916	-42.192	-40.584	-50.905	-51.401	-50.125
-40.916	-42.192	-40.584	-50.905	-51.401	-50.125
-40.916	-42.192	-40.584	-50.905	-51.401	-50.125
-40.916	-42.192	-40.584	-50.901	-51.401	-50.125
-40.916	-42.192	-40.584	-50.901	-51.401	-50.125
-40.916	-42.192	-40.584	-50.901	-51.401	-50.125
-40.916	-42.192	-40.584	-50.901	-51.401	-50.125
-40.916	-42.192	-40.584	-50.901	-51.401	-50.125
-40.916	-42.192	-40.584	-50.901	-51.401	-50.125
-40.916	-42.192	-40.584	-50.901	-51.401	-50.125
-40.916	-42.192	-40.584	-50.901	-51.401	-50.125
-40.872	-42.192	-40.584	-50.901	-51.401	-50.125
-40.849	-42.192	-40.584	-50.901	-51.401	-50.125
-40.849	-42.192	-40.584	-50.901	-51.401	-50.125
-40.849	-42.192	-40.584	-50.901	-51.401	-50.125
-40.849	-42.192	-40.584	-50.901	-51.401	-50.125
-40.78	-42.191	-40.584	-50.901	-51.401	-50.125
-40.732	-42.191	-40.584	-50.901	-51.401	-50.125
-40.732	-42.183	-40.584	-50.901	-51.401	-50.125
-40.732	-42.183	-40.584	-50.901	-51.401	-50.125
-40.732	-42.183	-40.584	-50.901	-51.401	-50.125
-40.732	-42.183	-40.584	-50.901	-51.401	-50.125
-40.732	-42.183	-40.584	-50.901	-51.401	-50.125
-40.732	-42.183	-40.584	-50.901	-51.401	-50.125
-40.732	-42.183	-40.584	-50.901	-51.401	-50.125
-40.732	-42.183	-40.584	-50.901	-51.401	-50.125
-40.732	-42.183	-40.584	-50.901	-51.401	-50.125
-40.693	-42.183	-40.296	-50.901	-51.401	-50.125
-40.693	-42.183	-40.296	-50.901	-51.401	-50.125
-40.693	-42.183	-40.296	-50.901	-51.401	-50.125
-40.693	-42.183	-40.296	-50.901	-51.401	-50.125
-40.693	-42.183	-40.296	-50.901	-51.401	-50.125
-40.693	-42.183	-40.296	-50.901	-51.401	-50.125
-40.693	-42.183	-40.296	-50.901	-51.401	-50.125
-40.693	-42.183	-40.296	-50.901	-51.401	-50.125
-40.693	-42.18	-40.296	-50.901	-51.401	-50.125
-40.693	-41.781	-40.296	-50.901	-51.401	-50.125
-40.693	-41.781	-40.296	-50.901	-51.401	-50.125
-40.693	-41.781	-40.296	-50.901	-51.401	-50.125
-40.693	-41.781	-40.291	-50.901	-51.401	-50.125
-40.693	-41.781	-40.28	-50.901	-51.401	-50.125
-40.693	-41.781	-40.105	-50.901	-51.401	-50.125
-40.692	-41.781	-40.105	-50.901	-51.401	-50.125
-40.692	-41.781	-40.105	-50.901	-51.401	-50.125
-40.692	-41.781	-40.105	-50.901	-51.401	-50.125
-40.692	-41.781	-40.105	-50.901	-51.398	-50.125
-40.692	-41.781	-40.105	-50.901	-51.398	-50.125
-40.679	-41.781	-40.105	-50.901	-51.398	-50.125
-40.679	-41.781	-40.067	-50.901	-51.398	-50.125
-40.679	-41.781	-40.067	-50.901	-51.398	-50.118
-40.679	-41.781	-40.046	-50.901	-51.39	-50.118
-40.679	-41.741	-40.046	-50.901	-51.39	-50.118
-40.679	-41.741	-40.046	-50.901	-51.39	-50.118
-40.679	-41.741	-40.046	-50.901	-51.39	-50.118
-40.679	-41.741	-40.046	-50.901	-51.39	-50.118
-40.679	-41.741	-40.046	-50.901	-51.39	-50.118
-40.679	-41.741	-40.046	-50.901	-51.39	-50.118
-40.679	-41.741	-40.046	-50.901	-51.39	-50.118
-40.679	-41.741	-40.046	-50.901	-51.39	-50.118
-40.679	-41.741	-40.046	-50.901	-51.39	-50.118
-40.679	-41.741	-40.046	-50.901	-51.39	-50.118
-40.679	-41.328	-40.046	-50.901	-51.39	-50.118
-40.679	-41.328	-40.046	-50.901	-51.39	-50.118
-40.679	-41.328	-40.046	-50.901	-51.39	-50.118
-40.679	-41.328	-40.04	-50.901	-51.39	-50.118
-40.679	-41.328	-40.04	-50.901	-51.39	-50.118
-40.679	-41.328	-40.04	-50.901	-51.39	-50.118
-40.679	-41.328	-40.04	-50.901	-51.39	-50.114
-40.679	-41.328	-40.04	-50.901	-51.39	-50.114
-40.679	-41.328	-40.04	-50.901	-51.39	-50.114
-40.679	-41.328	-40.04	-50.901	-51.39	-50.114
-40.679	-41.328	-40.04	-50.901	-51.39	-50.114
-40.679	-41.328	-40.04	-50.901	-51.39	-50.114
-40.678	-41.328	-40.04	-50.901	-51.39	-50.114
-40.678	-41.328	-40.04	-50.901	-51.39	-50.114
-40.678	-41.328	-40.04	-50.901	-51.39	-50.114
-40.678	-41.328	-40.04	-50.901	-51.39	-50.114
-40.678	-41.328	-40.04	-50.901	-51.388	-50.114
-40.678	-41.328	-40.04	-50.901	-51.388	-50.114
-40.678	-41.328	-40.04	-50.901	-51.388	-50.114
-40.678	-41.328	-40.04	-50.901	-51.388	-50.114
-40.678	-41.328	-40.04	-50.901	-51.388	-50.114
-40.678	-41.328	-40.04	-50.901	-51.388	-50.114
-40.678	-41.328	-40.04	-50.901	-51.388	-50.114
-40.678	-41.328	-40.04	-50.901	-51.388	-50.114
-40.678	-41.328	-40.04	-50.901	-51.388	-50.114
-40.678	-41.328	-40.04	-50.901	-51.388	-50.114
-40.678	-41.328	-40.04	-50.901	-51.388	-50.114
-40.678	-41.328	-40.04	-50.901	-51.388	-50.114
-40.678	-41.328	-40.04	-50.901	-51.388	-50.114
-40.678	-41.328	-40.04	-50.9	-51.388	-50.114
-40.678	-41.328	-40.04	-50.9	-51.388	-50.114
-40.678	-41.328	-40.04	-50.9	-51.388	-50.112
-40.678	-41.328	-40.04	-50.9	-51.388	-50.112
-40.678	-41.328	-40.04	-50.9	-51.388	-50.112
-40.678	-41.328	-40.04	-50.9	-51.388	-50.112
-40.678	-41.328	-40.04	-50.9	-51.388	-50.112
-40.678	-41.328	-40.04	-50.9	-51.388	-50.112
-40.678	-41.328	-40.04	-50.9	-51.388	-50.112
-40.678	-41.328	-40.04	-50.9	-51.388	-50.112
-40.678	-41.328	-40.04	-50.9	-51.388	-50.112
-40.678	-41.328	-40.04	-50.9	-51.388	-50.112
-40.678	-41.328	-40.04	-50.9	-51.388	-50.112
-40.676	-41.288	-40.04	-50.9	-51.388	-50.112
-40.676	-41.288	-40.04	-50.9	-51.388	-50.112
-40.676	-41.288	-40.04	-50.9	-51.388	-50.112
-40.676	-41.288	-40.04	-50.9	-51.388	-50.112
-40.676	-41.288	-40.04	-50.9	-51.388	-50.112
-40.676	-41.288	-40.04	-50.9	-51.388	-50.112
-40.676	-41.288	-40.04	-50.9	-51.388	-50.112
-40.676	-41.288	-40.04	-50.9	-51.388	-50.112
-40.676	-41.288	-40.04	-50.9	-51.388	-50.112
-40.676	-41.288	-40.04	-50.9	-51.388	-50.112
-40.676	-41.288	-40.04	-50.9	-51.388	-50.112
-40.676	-41.288	-40.04	-50.9	-51.388	-50.112
-40.676	-41.288	-40.04	-50.9	-51.388	-50.112
-40.676	-41.288	-40.04	-50.9	-51.388	-50.112
-40.676	-41.288	-40.04	-50.9	-51.388	-50.112
-40.676	-41.288	-40.04	-50.9	-51.388	-50.112
-40.676	-41.288	-40.04	-50.9	-51.388	-50.112
-40.676	-41.288	-40.04	-50.9	-51.388	-50.112
-40.676	-41.288	-40.04	-50.9	-51.388	-50.112
-40.676	-41.288	-40.04	-50.9	-51.388	-50.112
-40.676	-41.288	-40.04	-50.9	-51.388	-50.112
-40.676	-41.288	-40.04	-50.9	-51.388	-50.112
-40.676	-41.288	-40.04	-50.9	-51.388	-50.112
-40.676	-41.288	-40.04	-50.9	-51.388	-50.112
-40.676	-41.288	-40.04	-50.9	-51.388	-50.112
-40.676	-41.288	-40.04	-50.9	-51.388	-50.112
-40.676	-41.288	-40.04	-50.9	-51.388	-50.112
-40.676	-41.288	-40.04	-50.9	-51.388	-50.112
-40.676	-41.288	-40.04	-50.9	-51.388	-50.112
-40.676	-41.288	-40.04	-50.9	-51.388	-50.112
-40.676	-41.288	-40.04	-50.9	-51.388	-50.112
-40.676	-41.288	-40.04	-50.9	-51.388	-50.112
-40.676	-41.288	-40.04	-50.9	-51.388	-50.112
-40.676	-41.288	-40.04	-50.9	-51.388	-50.112
-40.676	-41.288	-40.04	-50.9	-51.388	-50.112
-40.676	-41.215	-40.04	-50.9	-51.388	-50.112
-40.676	-41.215	-40.04	-50.9	-51.388	-50.112
-40.676	-41.215	-40.04	-50.9	-51.388	-50.112
-40.676	-41.215	-40.04	-50.9	-51.388	-50.112
-40.676	-41.215	-40.04	-50.9	-51.388	-50.112
-40.676	-41.215	-40.04	-50.9	-51.388	-50.112
-40.676	-41.215	-40.04	-50.9	-51.388	-50.112
-40.676	-41.215	-40.04	-50.9	-51.388	-50.112
-40.676	-41.215	-40.04	-50.9	-51.388	-50.112
-40.676	-41.215	-40.04	-50.9	-51.388	-50.112
-40.676	-41.215	-40.04	-50.9	-51.388	-50.112
-40.676	-41.215	-40.04	-50.9	-51.388	-50.112
-40.676	-41.215	-40.04	-50.9	-51.388	-50.112
-40.676	-41.215	-40.04	-50.9	-51.388	-50.112
-40.676	-41.215	-40.04	-50.9	-51.388	-50.112
-40.676	-41.215	-40.04	-50.9	-51.388	-50.112
-40.676	-41.215	-40.04	-50.9	-51.388	-50.112
-40.676	-41.215	-40.04	-50.9	-51.388	-50.112
-40.676	-41.215	-40.04	-50.9	-51.388	-50.112
-40.676	-41.215	-40.04	-50.9	-51.388	-50.112
-40.676	-41.215	-40.04	-50.9	-51.388	-50.112
-40.676	-41.215	-40.04	-50.9	-51.388	-50.112
-40.676	-41.215	-40.04	-50.9	-51.388	-50.112
-40.676	-41.215	-40.04	-50.9	-51.388	-50.112
-40.676	-41.215	-40.04	-50.9	-51.388	-50.112
-40.676	-41.215	-40.04	-50.9	-51.388	-50.112
-40.676	-41.215	-40.04	-50.9	-51.388	-50.112
-40.676	-41.215	-40.04	-50.9	-51.388	-50.112
-40.676	-41.215	-40.04	-50.9	-51.388	-50.112
-40.676	-41.215	-40.04	-50.9	-51.388	-50.112
-40.676	-41.215	-40.04	-50.9	-51.388	-50.112
-40.675	-41.215	-40.04	-50.9	-51.388	-50.112
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.111
-40.675	-41.215	-40.04	-50.9	-51.388	-50.108
-40.675	-41.215	-40.04	-50.9	-51.388	-50.108
-40.675	-41.215	-40.04	-50.9	-51.388	-50.108
-40.675	-41.215	-40.04	-50.9	-51.388	-50.108
-40.675	-41.215	-40.04	-50.9	-51.388	-50.108
-40.675	-41.215	-40.04	-50.9	-51.388	-50.108
-40.675	-41.215	-40.04	-50.9	-51.388	-50.108
-40.675	-41.215	-40.04	-50.9	-51.388	-50.108
-40.675	-41.215	-40.04	-50.9	-51.388	-50.108
-40.667	-41.215	-40.04	-50.9	-51.388	-50.108
-40.667	-41.215	-40.04	-50.9	-51.388	-50.108
-40.667	-41.215	-40.04	-50.9	-51.388	-50.108
-40.667	-41.215	-40.04	-50.9	-51.388	-50.108
-40.667	-41.215	-40.04	-50.9	-51.388	-50.108
-40.667	-41.215	-40.04	-50.9	-51.388	-50.108
-40.667	-41.215	-40.04	-50.9	-51.388	-50.108
-40.667	-41.215	-40.04	-50.9	-51.388	-50.108
-40.667	-41.215	-40.04	-50.9	-51.388	-50.108
-40.654	-41.215	-40.04	-50.9	-51.388	-50.108
-40.654	-41.215	-40.04	-50.9	-51.388	-50.108
-40.654	-41.215	-40.04	-50.9	-51.388	-50.108
-40.654	-41.215	-40.04	-50.9	-51.388	-50.108
-40.654	-41.215	-40.04	-50.9	-51.388	-50.108
-40.654	-41.215	-40.04	-50.9	-51.388	-50.108
-40.654	-41.215	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.108
-40.654	-41.192	-40.04	-50.9	-51.388	-50.106
-40.654	-41.192	-40.04	-50.9	-51.388	-50.106
-40.654	-41.192	-40.04	-50.9	-51.388	-50.106
-40.654	-41.192	-40.04	-50.9	-51.388	-50.106
-40.654	-41.192	-40.04	-50.9	-51.388	-50.106
-40.654	-41.192	-40.04	-50.9	-51.388	-50.106
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.101
-40.654	-41.192	-40.04	-50.9	-51.388	-50.1
-40.654	-41.192	-40.04	-50.9	-51.388	-50.1
-40.654	-41.192	-40.04	-50.9	-51.388	-50.1
-40.654	-41.192	-40.04	-50.9	-51.388	-50.1
-40.654	-41.192	-40.04	-50.9	-51.388	-50.1
-40.654	-41.192	-40.04	-50.9	-51.388	-50.1
-40.654	-41.192	-40.04	-50.9	-51.388	-50.1
-40.654	-41.192	-40.04	-50.9	-51.388	-50.1
-40.654	-41.192	-40.04	-50.9	-51.388	-50.1
-40.654	-41.192	-40.04	-50.9	-51.388	-50.1
-40.654	-41.192	-40.04	-50.9	-51.388	-50.1
-40.654	-41.192	-40.04	-50.9	-51.388	-50.1
-40.654	-41.192	-40.04	-50.9	-51.388	-50.1
-40.654	-41.192	-40.04	-50.9	-51.388	-50.1
-40.654	-41.192	-40.04	-50.9	-51.388	-50.1
-40.654	-41.192	-40.04	-50.9	-51.388	-50.1
-40.654	-41.192	-40.04	-50.9	-51.388	-50.1
-40.654	-41.192	-40.04	-50.9	-51.388	-50.1
-40.651	-41.192	-40.04	-50.9	-51.388	-50.1
-40.651	-41.192	-40.04	-50.9	-51.388	-50.1
-40.651	-41.192	-40.04	-50.9	-51.388	-50.1
-40.651	-41.192	-40.04	-50.9	-51.388	-50.1
-40.651	-41.192	-40.04	-50.9	-51.388	-50.1
-40.651	-41.192	-40.04	-50.9	-51.388	-50.1
-40.651	-41.192	-40.04	-50.9	-51.388	-50.1
-40.651	-41.192	-40.04	-50.9	-51.388	-50.1
-40.651	-41.192	-40.04	-50.9	-51.388	-50.1
-40.651	-41.192	-40.04	-50.9	-51.388	-50.1
-40.651	-41.192	-40.04	-50.9	-51.388	-50.1
-40.651	-41.192	-40.04	-50.9	-51.388	-50.1
-40.651	-41.192	-40.04	-50.9	-51.388	-50.1
-40.638	-41.192	-40.04	-50.9	-51.388	-50.1
-40.638	-41.192	-40.04	-50.9	-51.388	-50.1
-40.638	-41.192	-40.04	-50.9	-51.388	-50.1
-40.638	-41.192	-40.04	-50.9	-51.388	-50.1
-40.638	-41.192	-40.04	-50.9	-51.388	-50.1
-40.638	-41.192	-40.04	-50.9	-51.388	-50.1
-40.638	-41.192	-40.04	-50.9	-51.388	-50.1
-40.638	-41.192	-40.04	-50.9	-51.388	-50.1
-40.638	-41.192	-40.04	-50.9	-51.388	-50.1
-40.638	-41.192	-40.04	-50.9	-51.388	-50.1
-40.628	-41.192	-40.04	-50.9	-51.388	-50.1
-40.626	-41.192	-40.04	-50.9	-51.388	-50.1
-40.621	-41.192	-40.04	-50.9	-51.388	-50.1
-40.617	-41.192	-40.04	-50.9	-51.388	-50.1
-40.617	-41.192	-40.04	-50.9	-51.388	-50.1
-40.617	-41.192	-40.04	-50.9	-51.388	-50.1
-40.617	-41.192	-40.04	-50.9	-51.388	-50.098
-40.617	-41.192	-40.04	-50.9	-51.388	-50.098
-40.617	-41.192	-40.04	-50.9	-51.388	-50.098
-40.617	-41.192	-40.04	-50.9	-51.388	-50.098
-40.617	-41.192	-40.04	-50.9	-51.388	-50.098
-40.617	-41.192	-40.04	-50.9	-51.388	-50.098
-40.617	-41.192	-40.04	-50.9	-51.388	-50.098
