median	q25	q75	median_independent	q25_independent	q75_independent
-116.057	-118.825	-111.721	-149.923	-151.274	-149.48
-116.057	-118.825	-111.721	-149.923	-151.274	-149.48
-116.057	-118.825	-111.231	-149.923	-151.274	-149.48
-116.057	-118.825	-111.231	-149.923	-151.274	-149.48
-116.057	-118.825	-111.231	-149.923	-151.274	-149.48
-116.057	-118.825	-111.144	-149.923	-151.274	-149.48
-116.057	-118.825	-111.144	-149.923	-151.274	-149.48
-116.057	-118.825	-111.144	-149.923	-151.274	-149.48
-116.057	-118.825	-111.144	-149.923	-151.274	-149.48
-116.057	-118.825	-111.144	-149.923	-151.274	-149.48
-116.057	-118.825	-111.144	-149.923	-151.274	-149.48
-116.047	-118.825	-111.144	-149.919	-151.274	-149.48
-116.047	-118.825	-111.144	-149.919	-151.274	-149.48
-116.047	-118.825	-111.144	-149.919	-151.274	-149.48
-116.047	-118.825	-111.144	-149.919	-151.274	-149.48
-116.047	-118.825	-111.144	-149.915	-151.274	-149.48
-116.047	-118.825	-111.144	-149.915	-151.274	-149.48
-116.047	-118.825	-111.144	-149.915	-151.274	-149.48
-116.047	-118.825	-111.144	-149.915	-151.274	-149.48
-116.047	-118.825	-111.144	-149.915	-151.274	-149.48
-116.047	-118.825	-111.121	-149.915	-151.274	-149.48
-116.047	-118.825	-111.121	-149.915	-151.274	-149.48
-116.047	-118.819	-111.121	-149.915	-151.274	-149.48
-116.047	-118.819	-111.121	-149.915	-151.274	-149.48
-116.047	-118.819	-111.121	-149.915	-151.274	-149.48
-116.047	-118.819	-111.121	-149.915	-151.274	-149.48
-116.047	-118.819	-111.121	-149.915	-151.271	-149.48
-116.047	-118.819	-111.121	-149.915	-151.271	-149.48
-116.047	-118.761	-111.121	-149.915	-151.271	-149.48
-116.047	-118.761	-111.121	-149.915	-151.271	-149.48
-116.047	-118.761	-111.121	-149.915	-151.271	-149.48
-115.624	-118.761	-111.121	-149.915	-151.271	-149.48
-115.523	-118.761	-111.121	-149.915	-151.271	-149.48
-115.523	-118.761	-111.121	-149.915	-151.271	-149.48
-115.523	-118.761	-111.121	-149.915	-151.271	-149.48
-115.523	-118.761	-111.121	-149.915	-151.271	-149.48
-115.523	-118.761	-111.121	-149.915	-151.271	-149.48
-115.508	-118.761	-111.121	-149.915	-151.271	-149.48
-115.508	-118.761	-111.121	-149.915	-151.271	-149.48
-115.508	-118.761	-111.12	-149.915	-151.271	-149.48
-115.508	-118.761	-111.12	-149.915	-151.271	-149.48
-115.508	-118.761	-111.12	-149.915	-151.27	-149.48
-115.508	-118.761	-111.12	-149.915	-151.27	-149.48
-115.508	-118.761	-111.12	-149.915	-151.27	-149.48
-115.508	-118.761	-111.12	-149.915	-151.27	-149.48
-115.508	-118.619	-111.12	-149.915	-151.27	-149.48
-115.508	-118.619	-111.12	-149.915	-151.27	-149.48
-115.461	-118.619	-111.12	-149.915	-151.27	-149.48
-115.423	-118.619	-111.12	-149.915	-151.27	-149.48
-115.423	-118.619	-111.12	-149.915	-151.27	-149.48
-115.423	-118.619	-111.12	-149.915	-151.27	-149.48
-115.423	-118.619	-111.12	-149.915	-151.27	-149.48
-115.423	-118.619	-111.12	-149.915	-151.27	-149.48
-115.423	-118.619	-111.12	-149.915	-151.27	-149.48
-115.423	-118.619	-111.12	-149.915	-151.27	-149.48
-115.265	-118.619	-111.12	-149.915	-151.27	-149.48
-115.265	-118.619	-111.12	-149.915	-151.27	-149.48
-115.265	-118.619	-111.12	-149.915	-151.27	-149.48
-115.265	-118.619	-111.12	-149.915	-151.27	-149.48
-115.265	-118.619	-111.12	-149.915	-151.27	-149.48
-115.265	-118.619	-111.12	-149.915	-151.27	-149.48
-115.265	-118.619	-111.12	-149.915	-151.27	-149.48
-115.265	-118.619	-111.12	-149.915	-151.27	-149.48
-115.265	-118.619	-111.12	-149.915	-151.27	-149.48
-115.265	-118.619	-111.12	-149.915	-151.27	-149.48
-115.265	-118.619	-111.12	-149.915	-151.27	-149.48
-115.265	-118.619	-111.12	-149.915	-151.27	-149.48
-115.265	-118.619	-111.12	-149.915	-151.27	-149.48
-115.265	-118.619	-111.12	-149.915	-151.27	-149.48
-115.265	-118.619	-111.12	-149.915	-151.27	-149.48
-115.265	-118.619	-111.12	-149.915	-151.27	-149.48
-115.265	-118.619	-111.12	-149.915	-151.27	-149.48
-115.265	-118.619	-111.12	-149.915	-151.27	-149.48
-115.265	-118.619	-111.12	-149.912	-151.269	-149.48
-115.265	-118.619	-111.12	-149.912	-151.268	-149.48
-115.265	-118.421	-111.12	-149.912	-151.268	-149.48
-115.225	-118.421	-111.12	-149.912	-151.268	-149.48
-115.225	-118.421	-111.12	-149.912	-151.268	-149.48
-115.225	-118.421	-111.12	-149.691	-151.245	-149.4
-115.225	-118.421	-111.12	-149.691	-151.245	-149.4
-115.225	-118.421	-111.12	-149.691	-151.245	-149.4
-115.225	-118.421	-111.12	-149.691	-151.245	-149.4
-115.225	-118.421	-111.12	-149.691	-151.245	-149.399
-115.225	-118.421	-111.12	-149.691	-151.245	-149.399
-115.225	-118.421	-111.12	-149.691	-151.245	-149.399
-115.225	-118.421	-111.12	-149.691	-151.245	-149.399
-115.225	-118.415	-111.12	-149.691	-151.245	-149.399
-115.225	-118.415	-111.12	-149.691	-151.245	-149.399
-115.225	-118.415	-111.12	-149.691	-151.245	-149.399
-115.225	-118.415	-111.12	-149.691	-151.245	-149.399
-115.225	-118.415	-111.12	-149.691	-151.245	-149.399
-115.225	-118.415	-111.11	-149.691	-151.245	-149.399
-115.225	-118.407	-111.11	-149.691	-151.245	-149.399
-115.225	-118.407	-111.11	-149.691	-151.245	-149.399
-115.225	-118.407	-111.11	-149.691	-151.245	-149.399
-115.002	-118.407	-111.11	-149.691	-151.245	-149.399
-115.002	-118.407	-111.11	-149.691	-151.245	-149.399
-115.002	-118.407	-111.11	-149.691	-151.245	-149.399
-115.002	-118.407	-111.11	-149.691	-151.245	-149.399
-115.002	-118.407	-111.11	-149.689	-151.245	-149.399
-115.002	-118.407	-111.109	-149.689	-151.245	-149.399
-115.002	-118.407	-111.109	-149.689	-151.245	-149.399
-115.002	-118.407	-111.109	-149.689	-151.245	-149.399
-115.002	-118.404	-111.109	-149.689	-151.245	-149.399
-115.002	-118.404	-111.109	-149.689	-151.245	-149.399
-115.002	-118.404	-111.109	-149.689	-151.245	-149.399
-115.002	-118.404	-111.109	-149.689	-151.245	-149.399
-115.002	-118.404	-111.109	-149.689	-151.245	-149.399
-114.93	-118.404	-111.109	-149.689	-151.245	-149.399
-114.93	-118.404	-111.109	-149.689	-151.245	-149.399
-114.93	-118.404	-111.093	-149.689	-151.245	-149.399
-114.93	-118.404	-111.093	-149.689	-151.245	-149.399
-114.93	-118.404	-111.071	-149.689	-151.245	-149.399
-114.93	-118.404	-111.071	-149.689	-151.245	-149.399
-114.93	-118.404	-111.071	-149.689	-151.245	-149.399
-114.93	-118.404	-111.071	-149.689	-151.245	-149.399
-114.93	-118.404	-111.071	-149.689	-151.245	-149.399
-114.93	-118.404	-111.071	-149.689	-151.245	-149.399
-114.93	-118.404	-111.071	-149.689	-151.245	-149.399
-114.93	-118.404	-111.071	-149.689	-151.245	-149.399
-114.93	-118.404	-111.071	-149.689	-151.245	-149.399
-114.93	-118.404	-111.071	-149.689	-151.245	-149.399
-114.93	-118.404	-111.071	-149.689	-151.245	-149.399
-114.93	-118.404	-111.071	-149.689	-151.245	-149.399
-114.485	-118.404	-111.071	-149.689	-151.245	-149.399
-114.485	-118.404	-111.071	-149.689	-151.245	-149.399
-114.485	-118.403	-111.071	-149.689	-151.245	-149.399
-114.483	-118.399	-111.071	-149.689	-151.245	-149.399
-114.483	-118.399	-111.071	-149.689	-151.245	-149.399
-114.483	-118.399	-111.071	-149.689	-151.245	-149.399
-114.483	-118.399	-111.071	-149.689	-151.245	-149.399
-114.483	-118.399	-111.071	-149.689	-151.245	-149.399
-114.483	-118.399	-111.071	-149.689	-151.245	-149.399
-114.483	-118.399	-111.071	-149.689	-151.245	-149.399
-114.483	-118.399	-111.071	-149.689	-151.245	-149.399
-114.483	-118.399	-111.071	-149.689	-151.245	-149.399
-114.483	-118.399	-111.071	-149.689	-151.245	-149.399
-114.483	-118.399	-111.071	-149.689	-151.245	-149.399
-114.483	-118.399	-111.071	-149.689	-151.245	-149.399
-114.483	-118.382	-111.071	-149.689	-151.245	-149.399
-114.483	-118.382	-111.071	-149.689	-151.245	-149.399
-114.483	-118.382	-111.071	-149.689	-151.245	-149.399
-114.483	-118.382	-111.071	-149.689	-151.245	-149.399
-114.483	-118.382	-111.071	-149.689	-151.245	-149.399
-114.483	-118.382	-111.071	-149.689	-151.245	-149.399
-114.483	-118.382	-111.071	-149.689	-151.245	-149.399
-113.924	-118.382	-111.071	-149.689	-151.245	-149.399
-113.924	-118.382	-111.071	-149.689	-151.245	-149.399
-113.914	-118.382	-111.068	-149.689	-151.245	-149.399
-113.912	-118.382	-111.068	-149.689	-151.245	-149.399
-113.912	-118.382	-111.068	-149.689	-151.245	-149.399
-113.912	-118.382	-111.068	-149.689	-151.245	-149.399
-113.874	-118.382	-111.068	-149.689	-151.245	-149.399
-113.874	-118.382	-111.068	-149.689	-151.245	-149.399
-113.874	-118.382	-111.068	-149.689	-151.245	-149.399
-113.874	-118.382	-111.068	-149.689	-151.245	-149.399
-113.874	-118.382	-111.068	-149.689	-151.245	-149.399
-113.874	-118.382	-111.068	-149.689	-151.245	-149.399
-113.874	-118.382	-111.068	-149.689	-151.245	-149.399
-113.874	-118.382	-111.068	-149.689	-151.245	-149.399
-113.874	-118.382	-111.068	-149.689	-151.245	-149.399
-113.874	-118.382	-111.068	-149.689	-151.245	-149.399
-113.874	-118.363	-111.068	-149.689	-151.245	-149.399
-113.874	-118.349	-111.068	-149.689	-151.245	-149.399
-113.874	-118.349	-111.068	-149.689	-151.245	-149.399
-113.874	-118.349	-111.068	-149.689	-151.245	-149.399
-113.874	-118.349	-111.068	-149.689	-151.245	-149.399
-113.685	-118.349	-110.98	-149.689	-151.245	-149.399
-113.685	-118.349	-110.98	-149.689	-151.245	-149.399
-113.685	-118.349	-110.98	-149.689	-151.245	-149.399
-113.685	-118.342	-110.98	-149.689	-151.245	-149.399
-113.685	-118.226	-110.98	-149.689	-151.245	-149.399
-113.685	-118.11	-110.902	-149.689	-151.245	-149.399
-113.685	-118.11	-110.859	-149.689	-151.245	-149.399
-113.54	-118.11	-110.859	-149.689	-151.245	-149.399
-113.54	-118.11	-110.859	-149.689	-151.245	-149.399
-113.54	-118.108	-110.859	-149.689	-151.245	-149.399
-113.54	-118.108	-110.859	-149.689	-151.245	-149.399
-113.54	-118.108	-110.859	-149.689	-151.245	-149.399
-113.54	-118.108	-110.859	-149.689	-151.245	-149.399
-113.54	-118.108	-110.859	-149.689	-151.245	-149.399
-113.54	-118.108	-110.859	-149.689	-151.245	-149.399
-113.54	-118.108	-110.558	-149.689	-151.245	-149.399
-113.54	-118.108	-110.558	-149.689	-151.245	-149.399
-113.54	-118.108	-110.558	-149.689	-151.245	-149.399
-113.54	-118.108	-110.558	-149.689	-151.245	-149.399
-113.54	-118.108	-110.558	-149.689	-151.245	-149.399
-113.54	-118.108	-110.558	-149.689	-151.245	-149.399
-113.54	-118.108	-110.558	-149.689	-151.245	-149.399
-113.54	-117.962	-110.558	-149.689	-151.245	-149.399
-113.54	-117.962	-110.558	-149.689	-151.245	-149.399
-113.54	-117.962	-110.558	-149.689	-151.245	-149.399
-113.54	-117.962	-110.558	-149.689	-151.245	-149.399
-113.54	-117.962	-110.558	-149.689	-151.245	-149.399
-113.54	-117.962	-110.558	-149.689	-151.245	-149.399
-113.54	-117.962	-110.558	-149.689	-151.245	-149.399
-113.54	-117.962	-110.265	-149.689	-151.245	-149.399
-113.54	-117.962	-110.265	-149.689	-151.245	-149.399
-113.54	-117.962	-110.265	-149.689	-151.245	-149.399
-113.54	-117.789	-110.265	-149.689	-151.245	-149.399
-113.54	-117.789	-110.265	-149.689	-151.245	-149.399
-113.54	-117.789	-110.265	-149.689	-151.245	-149.399
-113.54	-117.789	-110.237	-149.688	-151.245	-149.399
-113.54	-117.789	-110.237	-149.684	-151.245	-149.399
-113.54	-117.789	-110.237	-149.684	-151.245	-149.399
-113.54	-117.78	-110.237	-149.684	-151.245	-149.399
-113.54	-117.78	-110.237	-149.684	-151.245	-149.399
-113.54	-117.78	-110.237	-149.684	-151.245	-149.399
-113.54	-117.78	-110.237	-149.684	-151.245	-149.399
-113.54	-117.78	-110.237	-149.684	-151.245	-149.399
-113.54	-117.78	-110.237	-149.684	-151.245	-149.399
-113.54	-117.78	-110.237	-149.684	-151.245	-149.399
-113.54	-117.78	-110.214	-149.684	-151.245	-149.399
-113.54	-117.78	-110.214	-149.684	-151.245	-149.399
-113.54	-117.754	-110.214	-149.684	-151.245	-149.399
-113.497	-117.754	-110.214	-149.684	-151.245	-149.399
-113.497	-117.754	-110.214	-149.684	-151.245	-149.399
-113.497	-117.754	-110.214	-149.684	-151.245	-149.399
-113.497	-117.754	-110.214	-149.684	-151.245	-149.399
-113.497	-117.754	-110.214	-149.684	-151.245	-149.399
-113.497	-117.754	-110.214	-149.684	-151.245	-149.399
-113.497	-117.754	-110.214	-149.684	-151.245	-149.399
-113.497	-117.754	-110.214	-149.684	-151.245	-149.399
-113.497	-117.754	-110.214	-149.684	-151.245	-149.399
-113.497	-117.754	-110.214	-149.684	-151.245	-149.399
-113.497	-117.754	-110.214	-149.684	-151.245	-149.399
-113.497	-117.754	-110.214	-149.684	-151.245	-149.399
-113.497	-117.754	-110.214	-149.684	-151.245	-149.399
-113.486	-117.754	-110.214	-149.684	-151.245	-149.399
-113.486	-117.754	-110.126	-149.684	-151.245	-149.398
-113.486	-117.728	-110.117	-149.684	-151.245	-149.398
-113.486	-117.728	-110.117	-149.684	-151.245	-149.398
-113.486	-117.728	-110.117	-149.684	-151.245	-149.398
-113.486	-117.728	-110.117	-149.684	-151.245	-149.398
-113.486	-117.728	-110.117	-149.684	-151.245	-149.398
-113.486	-117.728	-110.117	-149.684	-151.245	-149.398
-113.486	-117.728	-110.117	-149.684	-151.245	-149.398
-113.486	-117.728	-110.117	-149.684	-151.245	-149.398
-113.486	-117.728	-110.117	-149.684	-151.245	-149.398
-113.486	-117.728	-110.117	-149.684	-151.245	-149.398
-113.486	-117.728	-110.117	-149.684	-151.245	-149.398
-113.486	-117.728	-109.918	-149.684	-151.245	-149.398
-113.486	-117.728	-109.918	-149.684	-151.245	-149.398
-113.486	-117.728	-109.918	-149.684	-151.245	-149.398
-113.486	-117.728	-109.918	-149.684	-151.245	-149.398
-113.486	-117.728	-109.918	-149.684	-151.245	-149.398
-113.486	-117.728	-109.918	-149.684	-151.245	-149.398
-113.486	-117.728	-109.918	-149.684	-151.245	-149.398
-113.486	-117.727	-109.918	-149.684	-151.245	-149.398
-113.486	-117.727	-109.918	-149.684	-151.245	-149.398
-113.486	-117.727	-109.918	-149.684	-151.245	-149.398
-113.486	-117.727	-109.918	-149.684	-151.245	-149.398
-113.486	-117.727	-109.908	-149.684	-151.245	-149.398
-113.486	-117.727	-109.908	-149.684	-151.245	-149.398
-113.486	-117.727	-109.908	-149.684	-151.245	-149.398
-113.486	-117.727	-109.908	-149.684	-151.245	-149.398
-113.486	-117.727	-109.908	-149.684	-151.245	-149.398
-113.486	-117.727	-109.908	-149.684	-151.245	-149.398
-113.486	-117.727	-109.908	-149.684	-151.245	-149.398
-113.486	-117.727	-109.908	-149.684	-151.245	-149.398
-113.486	-117.727	-109.908	-149.684	-151.245	-149.398
-113.486	-117.727	-109.908	-149.684	-151.245	-149.398
-113.486	-117.727	-109.908	-149.684	-151.245	-149.398
-113.486	-117.727	-109.908	-149.684	-151.245	-149.398
-113.486	-117.727	-109.908	-149.684	-151.245	-149.398
-113.486	-117.727	-109.908	-149.684	-151.245	-149.398
-113.485	-117.727	-109.908	-149.684	-151.245	-149.398
-113.485	-117.727	-109.908	-149.684	-151.245	-149.398
-113.485	-117.727	-109.908	-149.684	-151.245	-149.398
-113.485	-117.727	-109.908	-149.684	-151.245	-149.398
-113.485	-117.727	-109.839	-149.684	-151.245	-149.398
-113.485	-117.727	-109.839	-149.684	-151.245	-149.398
-113.485	-117.707	-109.839	-149.684	-151.245	-149.398
-113.485	-117.707	-109.839	-149.684	-151.245	-149.398
-113.485	-117.707	-109.839	-149.684	-151.245	-149.398
-113.485	-117.707	-109.839	-149.684	-151.245	-149.398
-113.485	-117.707	-109.839	-149.684	-151.245	-149.398
-113.479	-117.707	-109.839	-149.684	-151.245	-149.398
-113.479	-117.707	-109.839	-149.684	-151.245	-149.398
-113.479	-117.707	-109.839	-149.684	-151.245	-149.398
-113.479	-117.707	-109.839	-149.684	-151.245	-149.398
-113.479	-117.707	-109.839	-149.684	-151.245	-149.398
-113.42	-117.707	-109.839	-149.684	-151.245	-149.398
-113.42	-117.707	-109.839	-149.524	-151.233	-149.398
-113.42	-117.618	-109.839	-149.524	-151.233	-149.398
-113.42	-117.618	-109.839	-149.524	-151.232	-149.398
-113.42	-117.618	-109.839	-149.524	-151.232	-149.398
-113.42	-117.618	-109.839	-149.48	-151.232	-149.395
-113.42	-117.618	-109.839	-149.48	-151.232	-149.395
-113.377	-117.618	-109.839	-149.48	-151.232	-149.395
-113.377	-117.618	-109.839	-149.48	-151.232	-149.395
-113.377	-117.531	-109.839	-149.48	-151.232	-149.395
-113.377	-117.531	-109.839	-149.48	-151.232	-149.395
-113.377	-117.531	-109.839	-149.48	-151.232	-149.395
-113.377	-117.531	-109.839	-149.48	-151.232	-149.395
-113.377	-117.531	-109.839	-149.48	-151.232	-149.395
-113.377	-117.531	-109.59	-149.48	-151.232	-149.395
-113.377	-117.531	-109.59	-149.48	-151.232	-149.395
-113.377	-117.531	-109.59	-149.48	-151.232	-149.395
-113.377	-117.531	-109.59	-149.48	-151.232	-149.395
-113.377	-117.531	-109.59	-149.48	-151.232	-149.395
-113.377	-117.531	-109.59	-149.48	-151.232	-149.395
-113.377	-117.531	-109.59	-149.48	-151.232	-149.395
-113.377	-117.531	-109.59	-149.48	-151.232	-149.395
-113.377	-117.531	-109.59	-149.48	-151.232	-149.395
-113.377	-117.531	-109.59	-149.48	-151.232	-149.395
-113.377	-117.531	-109.59	-149.48	-151.232	-149.395
-113.377	-117.531	-109.59	-149.48	-151.232	-149.395
-113.377	-117.531	-109.59	-149.48	-151.232	-149.395
-113.377	-117.531	-109.59	-149.48	-151.232	-149.395
-113.377	-117.32	-109.59	-149.48	-151.232	-149.395
-113.377	-117.32	-109.59	-149.48	-151.232	-149.395
-113.377	-117.32	-109.59	-149.48	-151.232	-149.395
-113.377	-117.32	-109.59	-149.48	-151.232	-149.395
-113.377	-117.32	-109.59	-149.48	-151.232	-149.395
-113.377	-117.32	-109.59	-149.48	-151.232	-149.395
-113.377	-117.32	-109.59	-149.48	-151.232	-149.395
-113.377	-117.32	-109.59	-149.48	-151.232	-149.395
-113.377	-117.32	-109.59	-149.48	-151.232	-149.395
-113.377	-117.32	-109.59	-149.48	-151.232	-149.395
-113.377	-117.32	-109.59	-149.48	-151.232	-149.395
-113.377	-117.32	-109.59	-149.48	-151.232	-149.395
-113.377	-117.32	-109.59	-149.48	-151.232	-149.395
-113.377	-117.32	-109.59	-149.48	-151.232	-149.395
-113.377	-117.32	-109.59	-149.48	-151.232	-149.395
-113.377	-117.32	-109.483	-149.48	-151.232	-149.395
-113.377	-117.32	-109.483	-149.48	-151.232	-149.395
-113.377	-117.32	-109.483	-149.48	-151.232	-149.395
-113.377	-117.32	-109.483	-149.48	-151.232	-149.395
-113.377	-117.32	-109.483	-149.48	-151.232	-149.395
-113.377	-117.32	-109.483	-149.48	-151.232	-149.395
-113.371	-117.32	-109.483	-149.48	-151.232	-149.395
-113.371	-117.32	-109.483	-149.48	-151.232	-149.395
-113.371	-117.32	-109.483	-149.48	-151.232	-149.395
-113.371	-117.32	-109.483	-149.48	-151.232	-149.395
-113.371	-117.32	-109.483	-149.48	-151.232	-149.395
-113.371	-117.309	-109.483	-149.48	-151.232	-149.395
-113.371	-117.309	-109.483	-149.48	-151.232	-149.395
-113.371	-117.309	-109.483	-149.48	-151.232	-149.395
-113.371	-117.309	-109.467	-149.48	-151.232	-149.395
-113.371	-117.309	-109.467	-149.48	-151.232	-149.395
-113.371	-117.309	-109.467	-149.48	-151.232	-149.395
-113.371	-117.309	-109.467	-149.48	-151.232	-149.395
-113.371	-117.309	-109.467	-149.48	-151.232	-149.393
-113.371	-117.309	-109.467	-149.48	-151.232	-149.393
-113.371	-117.309	-109.467	-149.48	-151.232	-149.393
-113.371	-117.309	-109.467	-149.48	-151.232	-149.393
-113.371	-117.309	-109.46	-149.48	-151.232	-149.393
-113.371	-117.309	-109.46	-149.48	-151.232	-149.393
-113.371	-117.309	-109.46	-149.48	-151.232	-149.393
-113.371	-117.309	-109.46	-149.48	-151.232	-149.393
-113.371	-117.309	-109.46	-149.48	-151.232	-149.393
-113.371	-117.309	-109.46	-149.48	-151.232	-149.393
-113.371	-117.259	-109.432	-149.48	-151.232	-149.393
-113.371	-117.259	-109.432	-149.48	-151.232	-149.393
-113.371	-117.259	-109.432	-149.48	-151.232	-149.393
-113.371	-117.259	-109.432	-149.48	-151.232	-149.393
-113.371	-117.259	-109.432	-149.48	-151.232	-149.393
-113.371	-117.259	-109.432	-149.48	-151.232	-149.393
-113.371	-117.259	-109.432	-149.48	-151.232	-149.393
-113.371	-117.259	-109.432	-149.48	-151.232	-149.393
-113.371	-117.259	-109.432	-149.48	-151.232	-149.393
-113.371	-117.259	-109.432	-149.48	-151.232	-149.393
-113.371	-117.215	-109.432	-149.48	-151.232	-149.393
-113.371	-117.215	-109.412	-149.48	-151.232	-149.393
-113.371	-117.215	-109.399	-149.48	-151.232	-149.393
-113.371	-117.215	-109.399	-149.48	-151.232	-149.393
-113.371	-117.215	-109.399	-149.48	-151.231	-149.393
-113.371	-117.215	-109.399	-149.48	-151.231	-149.393
-111.443	-116.943	-109.399	-149.48	-151.231	-149.393
-111.443	-116.943	-109.399	-149.48	-151.231	-149.393
-111.443	-116.943	-109.399	-149.48	-151.231	-149.393
-111.443	-116.943	-109.399	-149.48	-151.231	-149.393
-111.443	-116.943	-109.399	-149.48	-151.231	-149.393
-111.443	-116.943	-109.399	-149.48	-151.231	-149.393
-111.443	-116.943	-109.399	-149.48	-151.231	-149.393
-111.443	-116.939	-109.399	-149.48	-151.231	-149.393
-111.443	-116.939	-109.399	-149.48	-151.231	-149.393
-111.443	-116.939	-109.399	-149.48	-151.231	-149.393
-111.443	-116.939	-109.399	-149.48	-151.231	-149.393
-111.443	-116.939	-109.399	-149.48	-151.231	-149.393
-111.443	-116.939	-109.399	-149.48	-151.231	-149.39
-111.443	-116.939	-109.399	-149.48	-151.231	-149.39
-111.443	-116.939	-109.399	-149.48	-151.231	-149.39
-111.443	-116.939	-109.399	-149.48	-151.231	-149.39
-111.443	-116.939	-109.399	-149.48	-151.231	-149.39
-111.443	-116.805	-109.399	-149.48	-151.231	-149.39
-111.443	-116.805	-109.399	-149.48	-151.231	-149.39
-111.443	-116.805	-109.399	-149.48	-151.231	-149.39
-111.443	-116.805	-109.399	-149.48	-151.231	-149.39
-111.443	-116.805	-109.399	-149.48	-151.231	-149.39
-111.443	-116.805	-109.399	-149.48	-151.231	-149.39
-111.443	-116.805	-109.399	-149.48	-151.231	-149.39
-111.443	-116.799	-109.399	-149.48	-151.231	-149.39
-111.443	-116.799	-109.399	-149.48	-151.231	-149.39
-111.443	-116.799	-109.399	-149.48	-151.231	-149.39
-111.443	-116.799	-109.399	-149.48	-151.231	-149.39
-111.443	-116.799	-109.399	-149.48	-151.231	-149.39
-111.443	-116.799	-109.399	-149.48	-151.231	-149.39
-111.443	-116.799	-109.399	-149.48	-151.231	-149.39
-111.443	-116.799	-109.399	-149.48	-151.231	-149.39
-111.443	-116.799	-109.208	-149.48	-151.231	-149.39
-111.443	-116.799	-109.208	-149.48	-151.231	-149.39
-111.443	-116.799	-109.208	-149.48	-151.231	-149.39
-111.443	-116.799	-109.208	-149.48	-151.231	-149.39
-111.443	-116.704	-109.208	-149.48	-151.231	-149.39
-111.443	-116.704	-109.208	-149.48	-151.231	-149.39
-111.443	-116.704	-109.208	-149.48	-151.231	-149.39
-111.443	-116.704	-109.208	-149.48	-151.231	-149.39
-111.443	-116.704	-109.208	-149.48	-151.231	-149.39
-111.443	-116.704	-109.208	-149.48	-151.231	-149.39
-111.443	-116.704	-109.208	-149.48	-151.231	-149.39
-111.443	-116.704	-109.208	-149.48	-151.231	-149.39
-111.443	-116.704	-109.208	-149.48	-151.231	-149.39
-111.443	-116.704	-109.208	-149.48	-151.231	-149.39
-111.443	-116.704	-109.208	-149.48	-151.231	-149.39
-111.443	-116.704	-109.208	-149.48	-151.231	-149.39
-111.443	-116.704	-109.208	-149.48	-151.231	-149.39
-111.331	-116.704	-109.208	-149.48	-151.231	-149.39
-111.331	-116.704	-109.208	-149.48	-151.231	-149.39
-111.331	-116.704	-109.208	-149.48	-151.231	-149.39
-111.331	-116.704	-109.208	-149.48	-151.231	-149.39
-111.331	-116.704	-109.208	-149.48	-151.231	-149.39
-111.331	-116.704	-109.208	-149.48	-151.231	-149.39
-111.331	-116.704	-109.208	-149.48	-151.231	-149.39
-111.331	-116.704	-109.208	-149.48	-151.231	-149.39
-111.331	-116.704	-109.208	-149.48	-151.231	-149.39
-111.331	-116.704	-109.208	-149.48	-151.231	-149.39
-111.331	-116.704	-109.208	-149.48	-151.231	-149.39
-111.331	-116.704	-109.208	-149.48	-151.231	-149.39
-111.331	-116.704	-109.208	-149.48	-151.231	-149.39
-111.331	-116.704	-109.208	-149.48	-151.231	-149.39
-111.331	-116.704	-109.208	-149.48	-151.231	-149.39
-111.331	-116.704	-109.208	-149.48	-151.231	-149.39
-111.331	-116.704	-109.208	-149.48	-151.231	-149.39
-111.331	-116.704	-109.208	-149.48	-151.231	-149.39
-111.331	-116.704	-109.208	-149.48	-151.231	-149.39
-111.331	-116.704	-109.208	-149.48	-151.231	-149.39
-111.331	-116.704	-109.208	-149.48	-151.231	-149.39
-111.331	-116.704	-109.208	-149.48	-151.231	-149.39
-111.331	-116.704	-109.208	-149.48	-151.231	-149.39
-111.331	-116.704	-109.208	-149.48	-151.231	-149.39
-111.331	-116.704	-109.207	-149.48	-151.231	-149.39
-111.331	-116.704	-109.207	-149.48	-151.231	-149.39
-111.331	-116.704	-109.207	-149.48	-151.231	-149.39
-111.331	-116.704	-109.207	-149.48	-151.231	-149.39
-111.331	-116.704	-109.207	-149.48	-151.231	-149.39
-111.331	-116.704	-109.207	-149.48	-151.231	-149.39
-111.331	-116.704	-109.207	-149.48	-151.231	-149.39
-111.331	-116.704	-109.207	-149.48	-151.231	-149.39
-111.331	-116.704	-109.207	-149.48	-151.231	-149.39
-111.331	-116.704	-109.207	-149.48	-151.231	-149.39
-111.331	-116.704	-109.207	-149.48	-151.231	-149.39
-111.331	-115.843	-109.207	-149.48	-151.231	-149.39
-111.331	-115.843	-109.207	-149.48	-151.231	-149.39
-111.331	-115.843	-109.207	-149.48	-151.231	-149.39
-111.331	-115.843	-109.207	-149.48	-151.231	-149.39
-111.331	-115.618	-109.207	-149.48	-151.231	-149.39
-111.331	-115.618	-109.207	-149.48	-151.231	-149.39
-111.331	-115.618	-109.207	-149.48	-151.231	-149.39
-111.331	-115.618	-109.207	-149.48	-151.231	-149.39
-111.331	-115.618	-109.207	-149.48	-151.231	-149.39
-111.331	-115.618	-109.207	-149.48	-151.231	-149.39
-111.331	-115.618	-109.207	-149.48	-151.231	-149.39
-111.331	-115.618	-109.207	-149.48	-151.231	-149.39
