generation median_fitness fitness_25perc fitness_75perc
0 -991.9942848435659 -992.4653112397771 -991.5232584473547
1 -243.961416996314 -243.9624960798485 -243.9603379127795
2 -204.04900377213806 -243.74212740757187 -164.3555705884525
3 -152.08468029488466 -155.3722255764717 -148.804897682018
4 -146.0206739382237 -155.3722255764717 -136.6760059696835
5 -146.0206739382237 -155.3722255764717 -136.6760059696835
6 -142.28290680865345 -155.3722255764717 -126.07285416039123
7 -125.59095055204217 -135.75255083454869 -120.6545945173973
8 -122.942584673411 -132.27000058734956 -114.56689245849358
9 -122.48346724133523 -131.5813244392359 -113.7487758205613
10 -121.31043675157288 -126.52534304857639 -111.72752692485528
11 -121.03165325756336 -125.52065256268094 -111.72752692485528
12 -121.03165325756336 -125.52065256268094 -111.72752692485528
13 -121.03165325756336 -125.52065256268094 -111.72752692485528
14 -115.22429657391308 -117.48013434316802 -109.52698953062257
15 -115.22429657391308 -117.48013434316802 -109.52698953062257
16 -110.69297158505157 -114.49542201114436 -104.9166257356365
17 -110.69297158505157 -114.49542201114436 -104.52597869342206
18 -110.68481088339274 -114.49522678804878 -104.25711450548462
19 -110.68481088339274 -114.49522678804878 -103.92735544646622
20 -110.36968083908992 -114.02253172159455 -103.92735544646622
21 -110.36968083908992 -114.02253172159455 -103.78541779538736
22 -104.40357469294068 -111.74434034940397 -97.07173126159347
23 -100.14186110959963 -105.3517699743924 -96.75966574131778
24 -97.87245488421752 -103.36829206165945 -94.7630846842186
25 -97.87245488421752 -103.36829206165945 -94.7630846842186
26 -97.7083367662178 -103.36829206165945 -94.51690750721903
27 -97.7083367662178 -103.36829206165945 -94.51690750721903
28 -97.66199669517583 -103.36829206165945 -94.3839735694205
29 -93.49386138343185 -101.36199288097185 -90.13806978249214
30 -93.49386138343185 -101.36199288097185 -90.13806978249214
31 -92.9686669880295 -101.36199288097185 -88.5987973335936
32 -91.98583109227351 -101.36199288097185 -87.12454348995962
33 -91.38015572446622 -101.34362910768496 -86.23439421153557
34 -88.90701325491028 -97.63391540335105 -86.04102829420115
35 -88.90701325491028 -97.63391540335105 -86.04102829420115
36 -88.84463317940987 -97.54034529010042 -86.04102829420115
37 -88.84463317940987 -97.54034529010042 -86.04102829420115
38 -87.88219470092625 -97.54034529010042 -84.59737057647573
39 -87.44000212866979 -96.67733852415274 -84.59737057647573
40 -85.11453746457929 -93.31879379886644 -81.08997280268505
41 -85.11453746457929 -93.31879379886644 -81.08997280268505
42 -85.11453746457929 -93.31879379886644 -81.08997280268505
43 -85.11453746457929 -92.93810168454976 -79.75507516989761
44 -85.11453746457929 -92.93810168454976 -79.75507516989761
45 -80.94590787115078 -87.96894868496943 -78.47128377933518
46 -80.94590787115078 -87.96894868496943 -78.47128377933518
47 -80.94590787115078 -87.96894868496943 -78.47128377933518
48 -80.94590787115078 -87.59181891631079 -78.47128377933518
49 -80.94590787115078 -87.41491291043468 -78.45152388119848
50 -80.94590787115078 -87.41491291043468 -78.45152388119848
51 -80.94590787115078 -87.41491291043468 -78.45152388119848
52 -80.94590787115078 -87.41491291043468 -78.45152388119848
53 -79.6083356946663 -86.13112151987227 -77.72895700703415
54 -78.91499387076647 -86.13112151987227 -76.68894427118441
55 -78.91499387076647 -86.13112151987227 -76.68894427118441
56 -78.91499387076647 -86.13112151987227 -76.68894427118441
57 -78.78022972784878 -86.13112151987227 -75.20414514077113
58 -78.72124902964164 -86.04148741879703 -75.20414514077113
59 -78.72124902964164 -86.04148741879703 -75.20414514077113
60 -74.42572383925688 -82.02775642531549 -72.72978972240794
61 -73.60680197852164 -82.02775642531549 -71.50140693130508
62 -73.60680197852164 -82.02775642531549 -71.50140693130508
63 -73.58839252544176 -81.91367042825243 -71.50140693130508
64 -73.58839252544176 -81.91367042825243 -71.50140693130508
65 -72.70239835314516 -81.91367042825243 -70.17241567286018
66 -72.00555626430537 -80.86840729499274 -70.17241567286018
67 -72.00555626430537 -80.86840729499274 -70.17241567286018
68 -71.19628703179829 -79.2563116511048 -70.17241567286018
69 -71.19628703179829 -79.2563116511048 -70.17241567286018
70 -70.14480688658938 -78.60404093496805 -69.24746617118356
71 -70.14480688658938 -78.60404093496805 -69.24746617118356
72 -69.98805638155369 -78.36891517741452 -69.24746617118356
73 -69.98805638155369 -78.36891517741452 -69.24746617118356
74 -69.98805638155369 -78.36891517741452 -69.24746617118356
75 -69.98805638155369 -78.36891517741452 -69.24746617118356
76 -68.94459148978939 -77.64584098263225 -68.3372547769161
77 -68.94459148978939 -77.64584098263225 -68.33679675151963
78 -68.94459148978939 -77.64339755516843 -68.22440696979433
79 -68.94459148978939 -77.64339755516843 -68.22440696979433
80 -68.05918864315733 -76.66267154869288 -67.85154535448186
81 -67.98502395836867 -76.55142452150992 -67.85154535448186
82 -67.98502395836867 -76.55142452150992 -67.85154535448186
83 -67.87172625152691 -76.55142452150992 -67.34215247567386
84 -67.87172625152691 -76.55142452150992 -67.34215247567386
85 -67.74989540590767 -76.55142452150992 -67.15940620724497
86 -67.74989540590767 -76.55142452150992 -67.15940620724497
87 -67.74989540590767 -76.55142452150992 -67.15940620724497
88 -67.74989540590767 -76.55142452150992 -67.15940620724497
