generation median_fitness fitness_25perc fitness_75perc
0 -189.9881882826834 -190.00440968006265 -189.97196688530417
1 -170.69836876216826 -170.70201027152245 -170.69472725281406
2 -131.3937652553647 -131.39920029127558 -131.38833021945382
3 -134.09477376141493 -136.78731932908988 -131.39920029127558
4 -129.5266986527954 -133.44673722035867 -125.60580907641388
5 -124.68081494054361 -124.68081494054361 -124.68081494054361
6 -116.98807944578904 -120.83444719316633 -115.66423632622129
7 -112.59260617310586 -113.99276769332356 -109.45781642578336
8 -106.29482008033001 -106.29482008033001 -106.29482008033001
9 -106.29482008033001 -106.29482008033001 -106.29482008033001
10 -100.0764524938766 -101.76179204060864 -98.39111294714456
11 -96.70577340041251 -96.70577340041251 -96.70577340041251
12 -97.47616316259237 -97.86135804368232 -97.09096828150244
13 -96.70577340041251 -96.70577340041251 -96.70577340041251
14 -96.70577340041251 -96.70577340041251 -96.70577340041251
15 -95.74603566975665 -96.22590453508458 -95.26616680442872
16 -96.70577340041251 -96.70577340041251 -96.70577340041251
17 -95.17414694366967 -95.17414694366967 -95.17414694366967
26 -79.05548138403095 -79.05548138403095 -79.05548138403095
27 -81.16968881673093 -82.50416390410129 -79.83521372936056
28 -81.16968881673093 -82.50416390410129 -79.83521372936056
29 -81.16968881673093 -82.50416390410129 -79.83521372936056
30 -80.98314024951813 -82.41088962049488 -79.55539087854139
31 -80.98314024951813 -82.41088962049488 -79.55539087854139
32 -80.98314024951813 -82.41088962049488 -79.55539087854139
33 -83.83863899147164 -83.83863899147164 -83.83863899147164
34 -83.83863899147164 -83.83863899147164 -83.83863899147164
35 -83.83863899147164 -83.83863899147164 -83.83863899147164
36 -83.32924109496304 -83.32924109496304 -83.32924109496304
37 -83.32924109496304 -83.32924109496304 -83.32924109496304
38 -83.32924109496304 -83.32924109496304 -83.32924109496304
39 -83.32924109496304 -83.32924109496304 -83.32924109496304
