generation median_fitness fitness_25perc fitness_75perc
1 -285.8363367716036 -285.8363367716036 -285.8363367716036
2 -285.81077658544785 -285.81077658544785 -285.81077658544785
3 -285.81077658544785 -285.81077658544785 -285.81077658544785
4 -285.81077658544785 -285.81077658544785 -285.81077658544785
5 -285.81077658544785 -285.81077658544785 -285.81077658544785
6 -285.81077658544785 -285.81077658544785 -285.81077658544785
7 -283.78826491091775 -283.78826491091775 -283.78826491091775
8 -281.9048225706701 -281.9048225706701 -281.9048225706701
9 -281.9048225706701 -281.9048225706701 -281.9048225706701
10 -279.1485874369414 -279.1485874369414 -279.1485874369414
11 -274.6574350914717 -274.6574350914717 -274.6574350914717
12 -273.8935254003895 -273.8935254003895 -273.8935254003895
13 -273.8935254003895 -273.8935254003895 -273.8935254003895
14 -269.6702189105293 -269.6702189105293 -269.6702189105293
15 -269.6702189105293 -269.6702189105293 -269.6702189105293
16 -261.1172760401917 -261.1172760401917 -261.1172760401917
17 -257.178568847661 -257.178568847661 -257.178568847661
18 -255.65621020152517 -255.65621020152517 -255.65621020152517
19 -242.71330422936572 -242.71330422936572 -242.71330422936572
20 -242.71330422936572 -242.71330422936572 -242.71330422936572
21 -242.71330422936572 -242.71330422936572 -242.71330422936572
22 -242.71330422936572 -242.71330422936572 -242.71330422936572
23 -234.58557086977595 -234.58557086977595 -234.58557086977595
24 -234.58557086977595 -234.58557086977595 -234.58557086977595
25 -221.5286076450554 -221.5286076450554 -221.5286076450554
26 -202.489224664029 -202.489224664029 -202.489224664029
27 -202.489224664029 -202.489224664029 -202.489224664029
28 -202.489224664029 -202.489224664029 -202.489224664029
29 -202.489224664029 -202.489224664029 -202.489224664029
30 -202.489224664029 -202.489224664029 -202.489224664029
31 -202.489224664029 -202.489224664029 -202.489224664029
32 -202.489224664029 -202.489224664029 -202.489224664029
33 -202.489224664029 -202.489224664029 -202.489224664029
34 -199.282337658731 -199.282337658731 -199.282337658731
35 -199.282337658731 -199.282337658731 -199.282337658731
36 -199.282337658731 -199.282337658731 -199.282337658731
37 -199.12242812675504 -199.12242812675504 -199.12242812675504
38 -199.12242812675504 -199.12242812675504 -199.12242812675504
39 -197.20886188698844 -197.20886188698844 -197.20886188698844
40 -197.20886188698844 -197.20886188698844 -197.20886188698844
41 -197.20886188698844 -197.20886188698844 -197.20886188698844
42 -195.80553228160602 -195.80553228160602 -195.80553228160602
43 -195.80553228160602 -195.80553228160602 -195.80553228160602
44 -195.80553228160602 -195.80553228160602 -195.80553228160602
45 -195.80553228160602 -195.80553228160602 -195.80553228160602
46 -195.80553228160602 -195.80553228160602 -195.80553228160602
47 -195.79921373532127 -195.79921373532127 -195.79921373532127
48 -195.67052158985064 -195.67052158985064 -195.67052158985064
49 -195.67052158985064 -195.67052158985064 -195.67052158985064
50 -195.67052158985064 -195.67052158985064 -195.67052158985064
51 -195.3125334910032 -195.3125334910032 -195.3125334910032
52 -195.3125334910032 -195.3125334910032 -195.3125334910032
53 -195.3125334910032 -195.3125334910032 -195.3125334910032
54 -195.02345484808845 -195.02345484808845 -195.02345484808845
55 -195.02345484808845 -195.02345484808845 -195.02345484808845
56 -194.9814274000112 -194.9814274000112 -194.9814274000112
57 -194.9814274000112 -194.9814274000112 -194.9814274000112
58 -194.9814274000112 -194.9814274000112 -194.9814274000112
59 -194.9814274000112 -194.9814274000112 -194.9814274000112
60 -194.9814274000112 -194.9814274000112 -194.9814274000112
61 -194.7912483317477 -194.7912483317477 -194.7912483317477
62 -194.7912483317477 -194.7912483317477 -194.7912483317477
63 -194.7912483317477 -194.7912483317477 -194.7912483317477
64 -194.7912483317477 -194.7912483317477 -194.7912483317477
65 -194.73302264720763 -194.73302264720763 -194.73302264720763
66 -194.73302264720763 -194.73302264720763 -194.73302264720763
67 -194.73302264720763 -194.73302264720763 -194.73302264720763
68 -194.62332222080062 -194.62332222080062 -194.62332222080062
69 -194.62332222080062 -194.62332222080062 -194.62332222080062
70 -194.62332222080062 -194.62332222080062 -194.62332222080062
71 -194.60034983335464 -194.60034983335464 -194.60034983335464
72 -194.60034983335464 -194.60034983335464 -194.60034983335464
73 -194.60034983335464 -194.60034983335464 -194.60034983335464
74 -194.58202231862887 -194.58202231862887 -194.58202231862887
75 -194.58202231862887 -194.58202231862887 -194.58202231862887
76 -194.57021988119263 -194.57021988119263 -194.57021988119263
77 -194.57021988119263 -194.57021988119263 -194.57021988119263
78 -194.57021988119263 -194.57021988119263 -194.57021988119263
79 -194.32322524330945 -194.32322524330945 -194.32322524330945
80 -194.32322524330945 -194.32322524330945 -194.32322524330945
81 -194.32322524330945 -194.32322524330945 -194.32322524330945
82 -194.32322524330945 -194.32322524330945 -194.32322524330945
83 -194.32322524330945 -194.32322524330945 -194.32322524330945
84 -194.32322524330945 -194.32322524330945 -194.32322524330945
85 -194.32322524330945 -194.32322524330945 -194.32322524330945
86 -194.32322524330945 -194.32322524330945 -194.32322524330945
87 -194.32322524330945 -194.32322524330945 -194.32322524330945
88 -194.32322524330945 -194.32322524330945 -194.32322524330945
89 -194.2272309668211 -194.2272309668211 -194.2272309668211
90 -194.2272309668211 -194.2272309668211 -194.2272309668211
91 -194.2272309668211 -194.2272309668211 -194.2272309668211
92 -194.2272309668211 -194.2272309668211 -194.2272309668211
93 -194.2272309668211 -194.2272309668211 -194.2272309668211
