20 8 20 16 16 20 20 20 2 8 20 20 20 20 8 20 20 8 8 4 20 20 20 20 20 20 8 20 20 20 8 16 8 20 8 20 20 12 20 12 20 20 2 20 12 16 20 2 12 20 1 16 20 20 20 
20 12 20 8 2 20 20 16 20 20 20 8 8 20 20 20 20 20 20 20 20 20 8 20 16 20 20 20 8 8 20 20 2 2 16 2 16 8 4 16 20 2 16 2 
20 20 2 8 8 8 20 8 16 8 12 20 20 20 8 20 20 16 20 20 8 8 8 20 20 16 16 8 20 20 20 20 8 16 20 20 8 8 12 16 6 20 12 
8 20 2 8 2 12 8 20 8 20 20 20 20 16 20 20 20 16 8 20 20 20 20 20 20 20 8 8 20 12 2 20 8 2 12 20 12 12 
2 12 2 8 8 8 16 2 20 16 20 20 20 20 20 20 8 20 20 8 20 20 8 20 20 8 8 20 20 20 20 20 20 8 2 20 8 20 8 6 16 2 2 8 8 8 8 8 20 2 20 20 16 
12 2 8 8 2 16 2 16 20 20 20 20 20 12 20 8 20 16 20 20 20 20 20 8 20 20 16 20 20 20 20 20 16 20 16 8 2 20 8 8 20 8 12 4 8 2 12 4 8 2 20 2 
2 8 2 8 6 12 12 2 12 1 20 16 8 8 20 20 20 16 16 20 20 20 20 12 16 20 16 20 20 12 20 20 2 20 16 12 20 20 20 4 1 2 2 16 20 4 20 
12 12 8 6 8 12 8 8 1 8 16 12 20 20 8 20 20 16 16 8 8 20 20 20 20 20 16 8 12 8 2 16 8 16 20 16 20 12 20 20 6 1 8 2 12 8 12 2 8 16 4 8 16 1 6 20 16 2 
8 12 8 6 12 8 12 8 20 20 4 20 12 20 20 20 20 8 20 20 8 8 20 8 20 20 8 20 20 20 8 8 20 20 16 20 20 20 16 8 20 20 20 20 16 2 8 20 8 20 20 2 8 20 4 8 6 16 16 12 4 20 12 8 16 20 
12 8 12 6 20 8 8 20 8 20 20 8 20 20 20 20 16 20 20 12 20 20 20 20 16 20 20 8 8 20 8 16 8 20 20 20 20 20 20 20 20 8 8 20 16 16 20 4 20 20 12 2 8 20 6 2 8 8 8 8 20 8 1 
12 8 12 6 12 20 20 16 8 20 12 20 20 20 20 8 20 20 8 8 20 20 20 20 20 20 20 8 20 20 20 20 20 20 20 20 20 20 20 20 20 8 20 8 12 20 20 4 20 2 8 16 20 1 20 6 16 1 12 12 20 4 
8 12 12 6 20 20 2 12 20 20 20 20 20 20 20 20 20 20 20 16 16 20 20 20 20 20 20 20 6 2 20 20 8 20 12 20 12 20 16 8 8 20 12 20 8 20 8 4 2 20 2 8 8 20 6 4 20 20 2 
20 12 12 6 20 8 20 4 2 20 12 6 20 20 20 8 20 20 20 20 20 20 20 20 20 20 16 20 16 20 20 20 20 20 20 8 8 8 20 20 20 8 20 20 2 16 8 20 2 16 1 8 
20 12 12 6 6 6 16 6 16 20 12 8 8 8 12 12 8 20 20 20 8 20 20 20 8 20 8 20 20 12 20 20 16 20 16 16 20 20 20 20 20 20 20 20 8 8 12 20 8 8 12 4 1 8 20 20 
16 6 6 6 6 8 20 8 20 16 2 8 12 2 8 8 8 20 12 20 20 20 20 20 20 20 20 20 8 20 8 20 8 16 20 20 20 20 16 20 8 20 8 20 20 12 20 2 16 16 16 2 20 20 16 20 20 8 16 20 2 8 4 6 12 
6 6 6 6 16 4 12 20 16 2 2 8 8 16 20 20 16 20 20 16 16 20 20 20 20 20 20 20 6 20 16 20 20 16 20 20 16 20 20 20 20 20 16 16 8 8 2 16 8 12 20 16 4 2 4 2 8 12 8 8 12 12 2 8 20 20 8 
6 6 6 6 16 8 8 12 1 16 1 20 8 20 8 16 16 8 20 20 20 20 20 16 20 16 16 20 8 20 8 16 20 16 16 20 16 16 8 20 20 20 20 20 20 20 20 2 12 20 20 20 16 16 16 16 16 12 2 20 20 8 4 2 8 8 2 20 6 4 20 8 6 
