generation,class,fitness_mean,fitness_std,n,fitness_median,fitness_q1,fitness_q3
93,-4,-174.70802016090266,0.0,1,-174.70802016090266,-174.70802016090266,-174.70802016090266
93,-1,-178.8506374270438,0.0,1,-178.8506374270438,-178.8506374270438,-178.8506374270438
93,0,-194.2272309668211,0.0,1,-194.2272309668211,-194.2272309668211,-194.2272309668211
94,-4,-174.70802016090266,0.0,1,-174.70802016090266,-174.70802016090266,-174.70802016090266
94,-1,-178.8506374270438,0.0,1,-178.8506374270438,-178.8506374270438,-178.8506374270438
94,0,-194.2272309668211,0.0,1,-194.2272309668211,-194.2272309668211,-194.2272309668211
95,-4,-174.70802016090266,0.0,1,-174.70802016090266,-174.70802016090266,-174.70802016090266
95,-1,-178.8506374270438,0.0,1,-178.8506374270438,-178.8506374270438,-178.8506374270438
95,0,-194.20636130350061,0.0,1,-194.20636130350061,-194.20636130350061,-194.20636130350061
96,-4,-174.70802016090266,0.0,1,-174.70802016090266,-174.70802016090266,-174.70802016090266
96,-1,-178.8506374270438,0.0,1,-178.8506374270438,-178.8506374270438,-178.8506374270438
96,0,-194.20636130350061,0.0,1,-194.20636130350061,-194.20636130350061,-194.20636130350061
97,-4,-174.70802016090266,0.0,1,-174.70802016090266,-174.70802016090266,-174.70802016090266
97,-1,-178.8506374270438,0.0,1,-178.8506374270438,-178.8506374270438,-178.8506374270438
97,0,-194.20636130350061,0.0,1,-194.20636130350061,-194.20636130350061,-194.20636130350061
98,-4,-174.70802016090266,0.0,1,-174.70802016090266,-174.70802016090266,-174.70802016090266
98,-1,-178.8506374270438,0.0,1,-178.8506374270438,-178.8506374270438,-178.8506374270438
98,0,-194.16803415988878,0.0,1,-194.16803415988878,-194.16803415988878,-194.16803415988878
99,-4,-174.70802016090266,0.0,1,-174.70802016090266,-174.70802016090266,-174.70802016090266
99,-1,-178.8506374270438,0.0,1,-178.8506374270438,-178.8506374270438,-178.8506374270438
99,0,-194.16803415988878,0.0,1,-194.16803415988878,-194.16803415988878,-194.16803415988878
100,-4,-174.6641886695787,0.0,1,-174.6641886695787,-174.6641886695787,-174.6641886695787
100,-1,-178.8506374270438,0.0,1,-178.8506374270438,-178.8506374270438,-178.8506374270438
100,0,-194.16803415988878,0.0,1,-194.16803415988878,-194.16803415988878,-194.16803415988878
101,-4,-174.6641886695787,0.0,1,-174.6641886695787,-174.6641886695787,-174.6641886695787
101,-1,-178.77029922612485,0.0,1,-178.77029922612485,-178.77029922612485,-178.77029922612485
101,0,-194.15937484422554,0.0,1,-194.15937484422554,-194.15937484422554,-194.15937484422554
102,-4,-172.83907002507377,0.0,1,-172.83907002507377,-172.83907002507377,-172.83907002507377
102,-1,-178.77029922612485,0.0,1,-178.77029922612485,-178.77029922612485,-178.77029922612485
102,0,-194.15937484422554,0.0,1,-194.15937484422554,-194.15937484422554,-194.15937484422554
103,-4,-172.83907002507377,0.0,1,-172.83907002507377,-172.83907002507377,-172.83907002507377
103,-1,-178.77029922612485,0.0,1,-178.77029922612485,-178.77029922612485,-178.77029922612485
103,0,-194.15937484422554,0.0,1,-194.15937484422554,-194.15937484422554,-194.15937484422554
104,-4,-172.83907002507377,0.0,1,-172.83907002507377,-172.83907002507377,-172.83907002507377
104,-1,-178.77029922612485,0.0,1,-178.77029922612485,-178.77029922612485,-178.77029922612485
104,0,-194.15937484422554,0.0,1,-194.15937484422554,-194.15937484422554,-194.15937484422554
105,-4,-172.01720335360383,0.0,1,-172.01720335360383,-172.01720335360383,-172.01720335360383
105,-1,-178.77029922612485,0.0,1,-178.77029922612485,-178.77029922612485,-178.77029922612485
105,0,-194.15937484422554,0.0,1,-194.15937484422554,-194.15937484422554,-194.15937484422554
106,-4,-167.56144984394973,0.0,1,-167.56144984394973,-167.56144984394973,-167.56144984394973
106,-1,-178.77029922612485,0.0,1,-178.77029922612485,-178.77029922612485,-178.77029922612485
106,0,-194.15937484422554,0.0,1,-194.15937484422554,-194.15937484422554,-194.15937484422554
107,-4,-167.56144984394973,0.0,1,-167.56144984394973,-167.56144984394973,-167.56144984394973
107,-3,-173.26498084096423,0.0,1,-173.26498084096423,-173.26498084096423,-173.26498084096423
107,-1,-178.64114193356787,0.0,1,-178.64114193356787,-178.64114193356787,-178.64114193356787
107,0,-194.15937484422554,0.0,1,-194.15937484422554,-194.15937484422554,-194.15937484422554
108,-4,-167.56144984394973,0.0,1,-167.56144984394973,-167.56144984394973,-167.56144984394973
108,-3,-173.26498084096423,0.0,1,-173.26498084096423,-173.26498084096423,-173.26498084096423
108,-1,-178.3076616626634,0.0,1,-178.3076616626634,-178.3076616626634,-178.3076616626634
108,0,-194.15937484422554,0.0,1,-194.15937484422554,-194.15937484422554,-194.15937484422554
109,-4,-167.56144984394973,0.0,1,-167.56144984394973,-167.56144984394973,-167.56144984394973
109,-3,-173.26498084096423,0.0,1,-173.26498084096423,-173.26498084096423,-173.26498084096423
109,-1,-178.3076616626634,0.0,1,-178.3076616626634,-178.3076616626634,-178.3076616626634
109,0,-194.15937484422554,0.0,1,-194.15937484422554,-194.15937484422554,-194.15937484422554
110,-4,-167.56144984394973,0.0,1,-167.56144984394973,-167.56144984394973,-167.56144984394973
110,-3,-173.25089388977656,0.0,1,-173.25089388977656,-173.25089388977656,-173.25089388977656
110,-1,-178.3076616626634,0.0,1,-178.3076616626634,-178.3076616626634,-178.3076616626634
110,0,-193.95140030020355,0.0,1,-193.95140030020355,-193.95140030020355,-193.95140030020355
111,-4,-167.56144984394973,0.0,1,-167.56144984394973,-167.56144984394973,-167.56144984394973
111,-3,-173.25089388977656,0.0,1,-173.25089388977656,-173.25089388977656,-173.25089388977656
111,-1,-178.3076616626634,0.0,1,-178.3076616626634,-178.3076616626634,-178.3076616626634
111,0,-193.95140030020355,0.0,1,-193.95140030020355,-193.95140030020355,-193.95140030020355
112,-4,-167.56144984394973,0.0,1,-167.56144984394973,-167.56144984394973,-167.56144984394973
112,-3,-173.25089388977656,0.0,1,-173.25089388977656,-173.25089388977656,-173.25089388977656
112,-1,-178.3076616626634,0.0,1,-178.3076616626634,-178.3076616626634,-178.3076616626634
112,0,-193.95140030020355,0.0,1,-193.95140030020355,-193.95140030020355,-193.95140030020355
113,-4,-167.55555611655518,0.0,1,-167.55555611655518,-167.55555611655518,-167.55555611655518
113,-3,-173.22603778466515,0.0,1,-173.22603778466515,-173.22603778466515,-173.22603778466515
113,-1,-178.3076616626634,0.0,1,-178.3076616626634,-178.3076616626634,-178.3076616626634
113,0,-193.95140030020355,0.0,1,-193.95140030020355,-193.95140030020355,-193.95140030020355
114,-4,-167.55555611655518,0.0,1,-167.55555611655518,-167.55555611655518,-167.55555611655518
114,-3,-173.22603778466515,0.0,1,-173.22603778466515,-173.22603778466515,-173.22603778466515
114,-1,-178.3076616626634,0.0,1,-178.3076616626634,-178.3076616626634,-178.3076616626634
114,0,-193.95140030020355,0.0,1,-193.95140030020355,-193.95140030020355,-193.95140030020355
115,-4,-167.55555611655518,0.0,1,-167.55555611655518,-167.55555611655518,-167.55555611655518
115,-3,-173.22603778466515,0.0,1,-173.22603778466515,-173.22603778466515,-173.22603778466515
115,-1,-178.3076616626634,0.0,1,-178.3076616626634,-178.3076616626634,-178.3076616626634
115,0,-193.95140030020355,0.0,1,-193.95140030020355,-193.95140030020355,-193.95140030020355
116,-4,-167.55555611655518,0.0,1,-167.55555611655518,-167.55555611655518,-167.55555611655518
116,-3,-171.52008955639403,0.0,1,-171.52008955639403,-171.52008955639403,-171.52008955639403
116,-1,-178.3076616626634,0.0,1,-178.3076616626634,-178.3076616626634,-178.3076616626634
116,0,-193.95140030020355,0.0,1,-193.95140030020355,-193.95140030020355,-193.95140030020355
117,-4,-167.55555611655518,0.0,1,-167.55555611655518,-167.55555611655518,-167.55555611655518
117,-3,-171.52008955639403,0.0,1,-171.52008955639403,-171.52008955639403,-171.52008955639403
117,-1,-178.3076616626634,0.0,1,-178.3076616626634,-178.3076616626634,-178.3076616626634
117,0,-193.95140030020355,0.0,1,-193.95140030020355,-193.95140030020355,-193.95140030020355
118,-4,-167.55555611655518,0.0,1,-167.55555611655518,-167.55555611655518,-167.55555611655518
118,-3,-171.52008955639403,0.0,1,-171.52008955639403,-171.52008955639403,-171.52008955639403
118,-1,-178.3076616626634,0.0,1,-178.3076616626634,-178.3076616626634,-178.3076616626634
118,0,-193.95140030020355,0.0,1,-193.95140030020355,-193.95140030020355,-193.95140030020355
119,-4,-167.55555611655518,0.0,1,-167.55555611655518,-167.55555611655518,-167.55555611655518
119,-3,-171.52008955639403,0.0,1,-171.52008955639403,-171.52008955639403,-171.52008955639403
119,-1,-178.3076616626634,0.0,1,-178.3076616626634,-178.3076616626634,-178.3076616626634
119,0,-193.95140030020355,0.0,1,-193.95140030020355,-193.95140030020355,-193.95140030020355
120,-4,-166.1357973357041,0.0,1,-166.1357973357041,-166.1357973357041,-166.1357973357041
120,-3,-171.52008955639403,0.0,1,-171.52008955639403,-171.52008955639403,-171.52008955639403
120,-1,-178.3076616626634,0.0,1,-178.3076616626634,-178.3076616626634,-178.3076616626634
120,0,-193.95140030020355,0.0,1,-193.95140030020355,-193.95140030020355,-193.95140030020355
121,-4,-166.1357973357041,0.0,1,-166.1357973357041,-166.1357973357041,-166.1357973357041
121,-3,-171.52008955639403,0.0,1,-171.52008955639403,-171.52008955639403,-171.52008955639403
121,-1,-178.3076616626634,0.0,1,-178.3076616626634,-178.3076616626634,-178.3076616626634
121,0,-193.95140030020355,0.0,1,-193.95140030020355,-193.95140030020355,-193.95140030020355
122,-4,-166.1357973357041,0.0,1,-166.1357973357041,-166.1357973357041,-166.1357973357041
122,-3,-171.51754178194912,0.0,1,-171.51754178194912,-171.51754178194912,-171.51754178194912
122,-1,-178.3076616626634,0.0,1,-178.3076616626634,-178.3076616626634,-178.3076616626634
122,0,-193.95140030020355,0.0,1,-193.95140030020355,-193.95140030020355,-193.95140030020355
123,-4,-166.1357973357041,0.0,1,-166.1357973357041,-166.1357973357041,-166.1357973357041
123,-3,-171.51754178194912,0.0,1,-171.51754178194912,-171.51754178194912,-171.51754178194912
123,-1,-178.3076616626634,0.0,1,-178.3076616626634,-178.3076616626634,-178.3076616626634
123,0,-193.95140030020355,0.0,1,-193.95140030020355,-193.95140030020355,-193.95140030020355
124,-4,-166.1357973357041,0.0,1,-166.1357973357041,-166.1357973357041,-166.1357973357041
124,-3,-171.51754178194912,0.0,1,-171.51754178194912,-171.51754178194912,-171.51754178194912
124,-1,-178.3076616626634,0.0,1,-178.3076616626634,-178.3076616626634,-178.3076616626634
124,0,-193.94370811498115,0.0,1,-193.94370811498115,-193.94370811498115,-193.94370811498115
125,-4,-166.1357973357041,0.0,1,-166.1357973357041,-166.1357973357041,-166.1357973357041
125,-3,-171.51754178194912,0.0,1,-171.51754178194912,-171.51754178194912,-171.51754178194912
125,-1,-178.3076616626634,0.0,1,-178.3076616626634,-178.3076616626634,-178.3076616626634
125,0,-193.94370811498115,0.0,1,-193.94370811498115,-193.94370811498115,-193.94370811498115
126,-4,-166.1357973357041,0.0,1,-166.1357973357041,-166.1357973357041,-166.1357973357041
126,-3,-171.51754178194912,0.0,1,-171.51754178194912,-171.51754178194912,-171.51754178194912
126,-1,-178.3076616626634,0.0,1,-178.3076616626634,-178.3076616626634,-178.3076616626634
126,0,-193.94370811498115,0.0,1,-193.94370811498115,-193.94370811498115,-193.94370811498115
127,-4,-166.11510832923543,0.0,1,-166.11510832923543,-166.11510832923543,-166.11510832923543
127,-3,-171.51386104138862,0.0,1,-171.51386104138862,-171.51386104138862,-171.51386104138862
127,-1,-178.3076616626634,0.0,1,-178.3076616626634,-178.3076616626634,-178.3076616626634
127,0,-193.94370811498115,0.0,1,-193.94370811498115,-193.94370811498115,-193.94370811498115
128,-4,-166.11510832923543,0.0,1,-166.11510832923543,-166.11510832923543,-166.11510832923543
128,-3,-171.49228678548505,0.0,1,-171.49228678548505,-171.49228678548505,-171.49228678548505
128,-1,-178.3076616626634,0.0,1,-178.3076616626634,-178.3076616626634,-178.3076616626634
128,0,-193.94370811498115,0.0,1,-193.94370811498115,-193.94370811498115,-193.94370811498115
129,-4,-166.11510832923543,0.0,1,-166.11510832923543,-166.11510832923543,-166.11510832923543
129,-3,-171.49228678548505,0.0,1,-171.49228678548505,-171.49228678548505,-171.49228678548505
129,-1,-178.3076616626634,0.0,1,-178.3076616626634,-178.3076616626634,-178.3076616626634
129,0,-193.94370811498115,0.0,1,-193.94370811498115,-193.94370811498115,-193.94370811498115
130,-4,-166.11510832923543,0.0,1,-166.11510832923543,-166.11510832923543,-166.11510832923543
130,-3,-171.49228678548505,0.0,1,-171.49228678548505,-171.49228678548505,-171.49228678548505
130,-1,-178.3076616626634,0.0,1,-178.3076616626634,-178.3076616626634,-178.3076616626634
130,0,-189.02862863077175,0.0,1,-189.02862863077175,-189.02862863077175,-189.02862863077175
131,-4,-166.11510832923543,0.0,1,-166.11510832923543,-166.11510832923543,-166.11510832923543
131,-3,-167.81696037994624,0.0,1,-167.81696037994624,-167.81696037994624,-167.81696037994624
131,-1,-177.3693435473549,0.0,1,-177.3693435473549,-177.3693435473549,-177.3693435473549
131,0,-189.02862863077175,0.0,1,-189.02862863077175,-189.02862863077175,-189.02862863077175
132,-4,-166.11510832923543,0.0,1,-166.11510832923543,-166.11510832923543,-166.11510832923543
132,-3,-167.81696037994624,0.0,1,-167.81696037994624,-167.81696037994624,-167.81696037994624
132,-1,-176.21944309240288,0.0,1,-176.21944309240288,-176.21944309240288,-176.21944309240288
132,0,-179.13339927592844,0.0,1,-179.13339927592844,-179.13339927592844,-179.13339927592844
133,0,-157.90063438449246,0.0,1,-157.90063438449246,-157.90063438449246,-157.90063438449246
134,0,-157.90063438449246,0.0,1,-157.90063438449246,-157.90063438449246,-157.90063438449246
135,0,-157.90063438449246,0.0,1,-157.90063438449246,-157.90063438449246,-157.90063438449246
136,0,-157.90063438449246,0.0,1,-157.90063438449246,-157.90063438449246,-157.90063438449246
137,0,-157.90063438449246,0.0,1,-157.90063438449246,-157.90063438449246,-157.90063438449246
138,0,-157.90063438449246,0.0,1,-157.90063438449246,-157.90063438449246,-157.90063438449246
139,0,-157.90063438449246,0.0,1,-157.90063438449246,-157.90063438449246,-157.90063438449246
140,0,-157.90063438449246,0.0,1,-157.90063438449246,-157.90063438449246,-157.90063438449246
141,0,-157.90063438449246,0.0,1,-157.90063438449246,-157.90063438449246,-157.90063438449246
142,0,-151.97947048630488,0.0,1,-151.97947048630488,-151.97947048630488,-151.97947048630488
143,0,-151.97947048630488,0.0,1,-151.97947048630488,-151.97947048630488,-151.97947048630488
144,0,-151.97947048630488,0.0,1,-151.97947048630488,-151.97947048630488,-151.97947048630488
145,0,-151.97947048630488,0.0,1,-151.97947048630488,-151.97947048630488,-151.97947048630488
146,0,-151.97947048630488,0.0,1,-151.97947048630488,-151.97947048630488,-151.97947048630488
147,0,-151.74656972992602,0.0,1,-151.74656972992602,-151.74656972992602,-151.74656972992602
148,0,-151.74656972992602,0.0,1,-151.74656972992602,-151.74656972992602,-151.74656972992602
149,0,-151.37316470739776,0.0,1,-151.37316470739776,-151.37316470739776,-151.37316470739776
150,0,-151.37316470739776,0.0,1,-151.37316470739776,-151.37316470739776,-151.37316470739776
151,0,-151.33457873203875,0.0,1,-151.33457873203875,-151.33457873203875,-151.33457873203875
152,0,-150.9793837623054,0.0,1,-150.9793837623054,-150.9793837623054,-150.9793837623054
153,0,-150.9793837623054,0.0,1,-150.9793837623054,-150.9793837623054,-150.9793837623054
154,0,-150.9793837623054,0.0,1,-150.9793837623054,-150.9793837623054,-150.9793837623054
155,0,-150.9793837623054,0.0,1,-150.9793837623054,-150.9793837623054,-150.9793837623054
156,0,-150.9793837623054,0.0,1,-150.9793837623054,-150.9793837623054,-150.9793837623054
157,0,-150.9793837623054,0.0,1,-150.9793837623054,-150.9793837623054,-150.9793837623054
158,0,-150.9793837623054,0.0,1,-150.9793837623054,-150.9793837623054,-150.9793837623054
159,0,-150.96011671465195,0.0,1,-150.96011671465195,-150.96011671465195,-150.96011671465195
160,0,-150.96011671465195,0.0,1,-150.96011671465195,-150.96011671465195,-150.96011671465195
161,0,-149.97341996525753,0.0,1,-149.97341996525753,-149.97341996525753,-149.97341996525753
162,0,-149.97341996525753,0.0,1,-149.97341996525753,-149.97341996525753,-149.97341996525753
163,0,-146.8519909749316,0.0,1,-146.8519909749316,-146.8519909749316,-146.8519909749316
164,0,-146.8519909749316,0.0,1,-146.8519909749316,-146.8519909749316,-146.8519909749316
165,0,-146.8519909749316,0.0,1,-146.8519909749316,-146.8519909749316,-146.8519909749316
166,0,-146.8519909749316,0.0,1,-146.8519909749316,-146.8519909749316,-146.8519909749316
167,0,-146.8519909749316,0.0,1,-146.8519909749316,-146.8519909749316,-146.8519909749316
168,0,-146.8519909749316,0.0,1,-146.8519909749316,-146.8519909749316,-146.8519909749316
169,0,-146.8519909749316,0.0,1,-146.8519909749316,-146.8519909749316,-146.8519909749316
170,0,-146.8519909749316,0.0,1,-146.8519909749316,-146.8519909749316,-146.8519909749316
171,0,-146.8519909749316,0.0,1,-146.8519909749316,-146.8519909749316,-146.8519909749316
172,0,-146.8519909749316,0.0,1,-146.8519909749316,-146.8519909749316,-146.8519909749316
173,0,-146.8519909749316,0.0,1,-146.8519909749316,-146.8519909749316,-146.8519909749316
174,0,-146.8519909749316,0.0,1,-146.8519909749316,-146.8519909749316,-146.8519909749316
175,0,-146.8519909749316,0.0,1,-146.8519909749316,-146.8519909749316,-146.8519909749316
176,0,-146.8519909749316,0.0,1,-146.8519909749316,-146.8519909749316,-146.8519909749316
177,0,-146.8519909749316,0.0,1,-146.8519909749316,-146.8519909749316,-146.8519909749316
178,0,-146.05270098020344,0.0,1,-146.05270098020344,-146.05270098020344,-146.05270098020344
179,0,-146.05270098020344,0.0,1,-146.05270098020344,-146.05270098020344,-146.05270098020344
180,0,-146.05270098020344,0.0,1,-146.05270098020344,-146.05270098020344,-146.05270098020344
181,0,-146.05270098020344,0.0,1,-146.05270098020344,-146.05270098020344,-146.05270098020344
182,0,-146.05270098020344,0.0,1,-146.05270098020344,-146.05270098020344,-146.05270098020344
183,0,-146.05270098020344,0.0,1,-146.05270098020344,-146.05270098020344,-146.05270098020344
184,0,-146.05270098020344,0.0,1,-146.05270098020344,-146.05270098020344,-146.05270098020344
185,0,-146.05270098020344,0.0,1,-146.05270098020344,-146.05270098020344,-146.05270098020344
186,0,-146.05270098020344,0.0,1,-146.05270098020344,-146.05270098020344,-146.05270098020344
187,0,-145.3463886440088,0.0,1,-145.3463886440088,-145.3463886440088,-145.3463886440088
188,0,-143.9453996470085,0.0,1,-143.9453996470085,-143.9453996470085,-143.9453996470085
189,0,-143.9453996470085,0.0,1,-143.9453996470085,-143.9453996470085,-143.9453996470085
190,0,-143.9453996470085,0.0,1,-143.9453996470085,-143.9453996470085,-143.9453996470085
191,0,-143.9453996470085,0.0,1,-143.9453996470085,-143.9453996470085,-143.9453996470085
192,0,-143.9453996470085,0.0,1,-143.9453996470085,-143.9453996470085,-143.9453996470085
193,0,-143.9453996470085,0.0,1,-143.9453996470085,-143.9453996470085,-143.9453996470085
194,0,-143.9453996470085,0.0,1,-143.9453996470085,-143.9453996470085,-143.9453996470085
195,0,-143.8875085881645,0.0,1,-143.8875085881645,-143.8875085881645,-143.8875085881645
196,0,-143.8875085881645,0.0,1,-143.8875085881645,-143.8875085881645,-143.8875085881645
197,0,-143.8875085881645,0.0,1,-143.8875085881645,-143.8875085881645,-143.8875085881645
198,0,-143.8875085881645,0.0,1,-143.8875085881645,-143.8875085881645,-143.8875085881645
199,0,-143.71639293764713,0.0,1,-143.71639293764713,-143.71639293764713,-143.71639293764713
200,0,-143.67516476410353,0.0,1,-143.67516476410353,-143.67516476410353,-143.67516476410353
201,0,-143.67516476410353,0.0,1,-143.67516476410353,-143.67516476410353,-143.67516476410353
202,0,-143.67516476410353,0.0,1,-143.67516476410353,-143.67516476410353,-143.67516476410353
203,0,-143.67516476410353,0.0,1,-143.67516476410353,-143.67516476410353,-143.67516476410353
204,0,-143.67516476410353,0.0,1,-143.67516476410353,-143.67516476410353,-143.67516476410353
205,0,-143.67516476410353,0.0,1,-143.67516476410353,-143.67516476410353,-143.67516476410353
206,0,-143.67516476410353,0.0,1,-143.67516476410353,-143.67516476410353,-143.67516476410353
207,0,-142.74959552005024,0.0,1,-142.74959552005024,-142.74959552005024,-142.74959552005024
208,0,-142.53602176966183,0.0,1,-142.53602176966183,-142.53602176966183,-142.53602176966183
209,0,-142.53602176966183,0.0,1,-142.53602176966183,-142.53602176966183,-142.53602176966183
210,0,-142.53602176966183,0.0,1,-142.53602176966183,-142.53602176966183,-142.53602176966183
211,0,-142.53602176966183,0.0,1,-142.53602176966183,-142.53602176966183,-142.53602176966183
212,0,-142.53602176966183,0.0,1,-142.53602176966183,-142.53602176966183,-142.53602176966183
213,0,-141.87441693345562,0.0,1,-141.87441693345562,-141.87441693345562,-141.87441693345562
214,0,-141.87441693345562,0.0,1,-141.87441693345562,-141.87441693345562,-141.87441693345562
215,0,-141.84004726581634,0.0,1,-141.84004726581634,-141.84004726581634,-141.84004726581634
216,0,-141.84004726581634,0.0,1,-141.84004726581634,-141.84004726581634,-141.84004726581634
217,0,-141.84004726581634,0.0,1,-141.84004726581634,-141.84004726581634,-141.84004726581634
218,0,-141.5723567021595,0.0,1,-141.5723567021595,-141.5723567021595,-141.5723567021595
219,0,-141.5723567021595,0.0,1,-141.5723567021595,-141.5723567021595,-141.5723567021595
220,0,-141.5723567021595,0.0,1,-141.5723567021595,-141.5723567021595,-141.5723567021595
221,0,-141.5723567021595,0.0,1,-141.5723567021595,-141.5723567021595,-141.5723567021595
222,0,-141.5723567021595,0.0,1,-141.5723567021595,-141.5723567021595,-141.5723567021595
223,0,-141.5723567021595,0.0,1,-141.5723567021595,-141.5723567021595,-141.5723567021595
224,0,-141.5723567021595,0.0,1,-141.5723567021595,-141.5723567021595,-141.5723567021595
225,0,-141.5723567021595,0.0,1,-141.5723567021595,-141.5723567021595,-141.5723567021595
226,0,-141.5723567021595,0.0,1,-141.5723567021595,-141.5723567021595,-141.5723567021595
227,0,-141.5723567021595,0.0,1,-141.5723567021595,-141.5723567021595,-141.5723567021595
228,0,-141.5723567021595,0.0,1,-141.5723567021595,-141.5723567021595,-141.5723567021595
229,0,-141.5723567021595,0.0,1,-141.5723567021595,-141.5723567021595,-141.5723567021595
230,0,-141.5723567021595,0.0,1,-141.5723567021595,-141.5723567021595,-141.5723567021595
231,0,-141.5723567021595,0.0,1,-141.5723567021595,-141.5723567021595,-141.5723567021595
232,0,-141.50007918208763,0.0,1,-141.50007918208763,-141.50007918208763,-141.50007918208763
233,0,-141.50007918208763,0.0,1,-141.50007918208763,-141.50007918208763,-141.50007918208763
234,0,-141.50007918208763,0.0,1,-141.50007918208763,-141.50007918208763,-141.50007918208763
235,0,-141.50007918208763,0.0,1,-141.50007918208763,-141.50007918208763,-141.50007918208763
236,0,-141.50007918208763,0.0,1,-141.50007918208763,-141.50007918208763,-141.50007918208763
237,0,-141.50007918208763,0.0,1,-141.50007918208763,-141.50007918208763,-141.50007918208763
238,0,-141.50007918208763,0.0,1,-141.50007918208763,-141.50007918208763,-141.50007918208763
239,0,-141.50007918208763,0.0,1,-141.50007918208763,-141.50007918208763,-141.50007918208763
240,0,-141.50007918208763,0.0,1,-141.50007918208763,-141.50007918208763,-141.50007918208763
241,0,-140.01134910024908,0.0,1,-140.01134910024908,-140.01134910024908,-140.01134910024908
242,0,-140.01134910024908,0.0,1,-140.01134910024908,-140.01134910024908,-140.01134910024908
243,0,-140.01134910024908,0.0,1,-140.01134910024908,-140.01134910024908,-140.01134910024908
244,0,-140.01134910024908,0.0,1,-140.01134910024908,-140.01134910024908,-140.01134910024908
245,0,-140.01134910024908,0.0,1,-140.01134910024908,-140.01134910024908,-140.01134910024908
246,0,-140.01134910024908,0.0,1,-140.01134910024908,-140.01134910024908,-140.01134910024908
247,0,-140.01134910024908,0.0,1,-140.01134910024908,-140.01134910024908,-140.01134910024908
248,0,-140.01134910024908,0.0,1,-140.01134910024908,-140.01134910024908,-140.01134910024908
249,0,-140.01134910024908,0.0,1,-140.01134910024908,-140.01134910024908,-140.01134910024908
250,0,-140.01134910024908,0.0,1,-140.01134910024908,-140.01134910024908,-140.01134910024908
251,0,-140.01134910024908,0.0,1,-140.01134910024908,-140.01134910024908,-140.01134910024908
252,0,-140.01134910024908,0.0,1,-140.01134910024908,-140.01134910024908,-140.01134910024908
253,0,-140.01134910024908,0.0,1,-140.01134910024908,-140.01134910024908,-140.01134910024908
254,0,-140.01134910024908,0.0,1,-140.01134910024908,-140.01134910024908,-140.01134910024908
255,0,-140.01134910024908,0.0,1,-140.01134910024908,-140.01134910024908,-140.01134910024908
256,0,-140.01134910024908,0.0,1,-140.01134910024908,-140.01134910024908,-140.01134910024908
257,0,-140.01134910024908,0.0,1,-140.01134910024908,-140.01134910024908,-140.01134910024908
258,0,-139.65988065737895,0.0,1,-139.65988065737895,-139.65988065737895,-139.65988065737895
259,0,-139.65988065737895,0.0,1,-139.65988065737895,-139.65988065737895,-139.65988065737895
260,0,-139.65988065737895,0.0,1,-139.65988065737895,-139.65988065737895,-139.65988065737895
261,0,-139.65988065737895,0.0,1,-139.65988065737895,-139.65988065737895,-139.65988065737895
262,0,-139.65988065737895,0.0,1,-139.65988065737895,-139.65988065737895,-139.65988065737895
263,0,-139.65988065737895,0.0,1,-139.65988065737895,-139.65988065737895,-139.65988065737895
264,0,-139.65988065737895,0.0,1,-139.65988065737895,-139.65988065737895,-139.65988065737895
265,0,-139.65988065737895,0.0,1,-139.65988065737895,-139.65988065737895,-139.65988065737895
266,0,-139.65988065737895,0.0,1,-139.65988065737895,-139.65988065737895,-139.65988065737895
267,0,-139.65988065737895,0.0,1,-139.65988065737895,-139.65988065737895,-139.65988065737895
268,0,-139.65988065737895,0.0,1,-139.65988065737895,-139.65988065737895,-139.65988065737895
269,0,-139.65988065737895,0.0,1,-139.65988065737895,-139.65988065737895,-139.65988065737895
270,0,-139.65988065737895,0.0,1,-139.65988065737895,-139.65988065737895,-139.65988065737895
271,0,-139.65988065737895,0.0,1,-139.65988065737895,-139.65988065737895,-139.65988065737895
272,0,-139.65988065737895,0.0,1,-139.65988065737895,-139.65988065737895,-139.65988065737895
273,0,-139.65988065737895,0.0,1,-139.65988065737895,-139.65988065737895,-139.65988065737895
274,0,-139.5928666773476,0.0,1,-139.5928666773476,-139.5928666773476,-139.5928666773476
275,0,-139.5928666773476,0.0,1,-139.5928666773476,-139.5928666773476,-139.5928666773476
276,0,-139.5928666773476,0.0,1,-139.5928666773476,-139.5928666773476,-139.5928666773476
277,0,-139.5928666773476,0.0,1,-139.5928666773476,-139.5928666773476,-139.5928666773476
278,0,-139.5928666773476,0.0,1,-139.5928666773476,-139.5928666773476,-139.5928666773476
279,0,-139.5928666773476,0.0,1,-139.5928666773476,-139.5928666773476,-139.5928666773476
280,0,-139.5928666773476,0.0,1,-139.5928666773476,-139.5928666773476,-139.5928666773476
281,0,-139.5928666773476,0.0,1,-139.5928666773476,-139.5928666773476,-139.5928666773476
282,0,-139.5928666773476,0.0,1,-139.5928666773476,-139.5928666773476,-139.5928666773476
283,0,-139.56135179822812,0.0,1,-139.56135179822812,-139.56135179822812,-139.56135179822812
284,0,-139.56135179822812,0.0,1,-139.56135179822812,-139.56135179822812,-139.56135179822812
285,0,-139.56135179822812,0.0,1,-139.56135179822812,-139.56135179822812,-139.56135179822812
286,0,-139.56135179822812,0.0,1,-139.56135179822812,-139.56135179822812,-139.56135179822812
287,0,-139.56135179822812,0.0,1,-139.56135179822812,-139.56135179822812,-139.56135179822812
