generation,class,fitness_mean,fitness_std,n,fitness_median,fitness_q1,fitness_q3
73,-1,-72.77188982859818,4.065886023735549,2,-72.77188982859818,-74.20939761805569,-71.33438203914068
73,0,-81.44879118727935,8.388969303647,3,-81.8384224517441,-85.73728915351893,-77.35510885327214
74,-3,-61.87278113824485,0.0,1,-61.87278113824485,-61.87278113824485,-61.87278113824485
74,-2,-69.36866680721143,0.5523469275315082,2,-69.36866680721143,-69.56395093622396,-69.17338267819889
74,-1,-72.61925025656036,4.023521192784801,2,-72.61925025656036,-74.04177981639333,-71.1967206967274
74,0,-81.25683974368557,8.382181768285333,3,-81.26256812096275,-85.44936198812826,-77.06718168788147
75,-3,-61.87278113824485,0.0,1,-61.87278113824485,-61.87278113824485,-61.87278113824485
75,-2,-69.36866680721143,0.5523469275315082,2,-69.36866680721143,-69.56395093622396,-69.17338267819889
75,-1,-72.61925025656036,4.023521192784801,2,-72.61925025656036,-74.04177981639333,-71.1967206967274
75,0,-81.25683974368557,8.382181768285333,3,-81.26256812096275,-85.44936198812826,-77.06718168788147
76,-3,-61.87278113824485,0.0,1,-61.87278113824485,-61.87278113824485,-61.87278113824485
76,-2,-68.98280633797474,0.006657818753335356,2,-68.98280633797474,-68.98516023236894,-68.98045244358053
76,-1,-71.97615990302369,3.114054092981922,2,-71.97615990302369,-73.0771442860883,-70.87517551995907
76,0,-81.25683974368557,8.382181768285333,3,-81.26256812096275,-85.44936198812826,-77.06718168788147
77,-3,-61.87278113824485,0.0,1,-61.87278113824485,-61.87278113824485,-61.87278113824485
77,-2,-68.89677298165627,0.12832735807538806,2,-68.89677298165627,-68.94214355420971,-68.85140240910283
77,-1,-71.50620516031455,3.778670463822739,2,-71.50620516031455,-72.84216691473374,-70.17024340589536
77,0,-81.24726835417277,8.367833706282731,3,-81.26256812096275,-85.43500490385907,-77.06718168788147
78,-3,-61.87278113824485,0.0,1,-61.87278113824485,-61.87278113824485,-61.87278113824485
78,-2,-67.73669488274459,1.7689255389683016,2,-67.73669488274459,-68.36210450475386,-67.1112852607353
78,-1,-71.50620516031455,3.778670463822739,2,-71.50620516031455,-72.84216691473374,-70.17024340589536
78,0,-81.24726835417277,8.367833706282731,3,-81.26256812096275,-85.43500490385907,-77.06718168788147
79,-3,-61.87278113824485,0.0,1,-61.87278113824485,-61.87278113824485,-61.87278113824485
79,-2,-67.73669488274459,1.7689255389683016,2,-67.73669488274459,-68.36210450475386,-67.1112852607353
79,-1,-71.50620516031455,3.778670463822739,2,-71.50620516031455,-72.84216691473374,-70.17024340589536
79,0,-80.2191754443557,7.673905703722955,3,-81.26256812096275,-84.2902836945726,-76.66976353244233
80,-3,-61.87278113824485,0.0,1,-61.87278113824485,-61.87278113824485,-61.87278113824485
80,-2,-67.73669488274459,1.7689255389683016,2,-67.73669488274459,-68.36210450475386,-67.1112852607353
80,-1,-71.35959071488517,3.9860146009887756,2,-71.35959071488517,-72.76885969201905,-69.9503217377513
80,0,-79.19306323113734,7.670438948719424,3,-78.18423148130772,-82.75111537474507,-75.13059521261482
81,-3,-61.87278113824485,0.0,1,-61.87278113824485,-61.87278113824485,-61.87278113824485
81,-2,-67.73669488274459,1.7689255389683016,2,-67.73669488274459,-68.36210450475386,-67.1112852607353
81,-1,-71.35959071488517,3.9860146009887756,2,-71.35959071488517,-72.76885969201905,-69.9503217377513
81,0,-78.66297547862193,7.828340871917408,3,-76.59396822376148,-81.95598374597195,-74.33546358384169
82,-3,-61.87278113824485,0.0,1,-61.87278113824485,-61.87278113824485,-61.87278113824485
82,-2,-67.73669488274459,1.7689255389683016,2,-67.73669488274459,-68.36210450475386,-67.1112852607353
82,-1,-68.35121235799937,8.240504074046346,2,-68.35121235799937,-71.26467051357615,-65.43775420242261
82,0,-78.66297547862193,7.828340871917408,3,-76.59396822376148,-81.95598374597195,-74.33546358384169
83,-3,-61.87278113824485,0.0,1,-61.87278113824485,-61.87278113824485,-61.87278113824485
83,-2,-67.73669488274459,1.7689255389683016,2,-67.73669488274459,-68.36210450475386,-67.1112852607353
83,-1,-68.35121235799937,8.240504074046346,2,-68.35121235799937,-71.26467051357615,-65.43775420242261
83,0,-78.66297547862193,7.828340871917408,3,-76.59396822376148,-81.95598374597195,-74.33546358384169
84,-3,-61.86135951740464,0.0,1,-61.86135951740464,-61.86135951740464,-61.86135951740464
84,-2,-67.73669488274459,1.7689255389683016,2,-67.73669488274459,-68.36210450475386,-67.1112852607353
84,-1,-67.55433028190126,7.113542634416353,2,-67.55433028190126,-70.06934739942896,-65.03931316437354
84,0,-78.66297547862193,7.828340871917408,3,-76.59396822376148,-81.95598374597195,-74.33546358384169
85,-3,-61.763687335794366,0.0,1,-61.763687335794366,-61.763687335794366,-61.763687335794366
85,-2,-67.73669488274459,1.7689255389683016,2,-67.73669488274459,-68.36210450475386,-67.1112852607353
85,-1,-67.51824758426713,7.062513994055171,2,-67.51824758426713,-70.01522335297778,-65.02127181555649
85,0,-78.66297547862193,7.828340871917408,3,-76.59396822376148,-81.95598374597195,-74.33546358384169
86,-3,-61.763687335794366,0.0,1,-61.763687335794366,-61.763687335794366,-61.763687335794366
86,-2,-67.73669488274459,1.7689255389683016,2,-67.73669488274459,-68.36210450475386,-67.1112852607353
86,-1,-67.51824758426713,7.062513994055171,2,-67.51824758426713,-70.01522335297778,-65.02127181555649
86,0,-78.66297547862193,7.828340871917408,3,-76.59396822376148,-81.95598374597195,-74.33546358384169
87,-3,-61.763687335794366,0.0,1,-61.763687335794366,-61.763687335794366,-61.763687335794366
87,-2,-67.60032737862953,1.576072765181824,2,-67.60032737862953,-68.15755324858128,-67.04310150867778
87,-1,-67.50437677518389,7.0428977077285495,2,-67.50437677518389,-69.9944171393529,-65.01433641101485
87,0,-78.66297547862193,7.828340871917408,3,-76.59396822376148,-81.95598374597195,-74.33546358384169
88,-3,-61.763687335794366,0.0,1,-61.763687335794366,-61.763687335794366,-61.763687335794366
88,-2,-67.60032737862953,1.576072765181824,2,-67.60032737862953,-68.15755324858128,-67.04310150867778
88,-1,-67.50437677518389,7.0428977077285495,2,-67.50437677518389,-69.9944171393529,-65.01433641101485
88,0,-78.64086201474078,7.837196346550706,3,-76.527627832118,-81.92281355015021,-74.30229338801996
89,-3,-61.763687335794366,0.0,1,-61.763687335794366,-61.763687335794366,-61.763687335794366
89,-2,-66.65290732249679,0.5687223608588524,2,-66.65290732249679,-66.85398104148466,-66.45183360350893
89,-1,-67.50437677518389,7.0428977077285495,2,-67.50437677518389,-69.9944171393529,-65.01433641101485
89,0,-78.58083335506014,7.862125713893122,3,-76.34754185307607,-81.83277056062924,-74.21225039849898
90,-3,-61.763687335794366,0.0,1,-61.763687335794366,-61.763687335794366,-61.763687335794366
90,-2,-66.65290732249679,0.5687223608588524,2,-66.65290732249679,-66.85398104148466,-66.45183360350893
90,-1,-67.12725495727764,7.576228497278355,2,-67.12725495727764,-69.80585623039978,-64.44865368415549
90,0,-78.47179559653382,7.998511867966064,3,-76.34754185307607,-81.83277056062924,-74.04869376070954
91,-3,-61.763687335794366,0.0,1,-61.763687335794366,-61.763687335794366,-61.763687335794366
91,-2,-66.65290732249679,0.5687223608588524,2,-66.65290732249679,-66.85398104148466,-66.45183360350893
91,-1,-67.12725495727764,7.576228497278355,2,-67.12725495727764,-69.80585623039978,-64.44865368415549
91,0,-78.47179559653382,7.998511867966064,3,-76.34754185307607,-81.83277056062924,-74.04869376070954
92,-3,-61.763687335794366,0.0,1,-61.763687335794366,-61.763687335794366,-61.763687335794366
92,-2,-66.65290732249679,0.5687223608588524,2,-66.65290732249679,-66.85398104148466,-66.45183360350893
92,-1,-67.12438691753799,7.572172476581118,2,-67.12438691753799,-69.80155417079031,-64.44721966428567
92,0,-78.4027919035767,8.0268437564306,3,-76.14053077420469,-81.72926502119356,-73.94518822127384
93,-3,-61.68867712927357,0.0,1,-61.68867712927357,-61.68867712927357,-61.68867712927357
93,-2,-66.65290732249679,0.5687223608588524,2,-66.65290732249679,-66.85398104148466,-66.45183360350893
93,-1,-67.10051006498333,7.538405507871534,2,-67.10051006498333,-69.76573889195832,-64.43528123800834
93,0,-78.3427235938595,8.10184787567721,3,-76.14053077420469,-81.72926502119356,-73.85508575669806
94,-3,-61.68867712927357,0.0,1,-61.68867712927357,-61.68867712927357,-61.68867712927357
94,-2,-66.65290732249679,0.5687223608588524,2,-66.65290732249679,-66.85398104148466,-66.45183360350893
94,-1,-67.10051006498333,7.538405507871534,2,-67.10051006498333,-69.76573889195832,-64.43528123800834
94,0,-78.27658453734949,8.185166953338166,3,-76.14053077420469,-81.72926502119356,-73.75587717193304
95,-3,-59.98049404511325,0.0,1,-59.98049404511325,-59.98049404511325,-59.98049404511325
95,-2,-66.65290732249679,0.5687223608588524,2,-66.65290732249679,-66.85398104148466,-66.45183360350893
95,-1,-67.10051006498333,7.538405507871534,2,-67.10051006498333,-69.76573889195832,-64.43528123800834
95,0,-78.27658453734949,8.185166953338166,3,-76.14053077420469,-81.72926502119356,-73.75587717193304
96,-3,-59.98049404511325,0.0,1,-59.98049404511325,-59.98049404511325,-59.98049404511325
96,-2,-66.65290732249679,0.5687223608588524,2,-66.65290732249679,-66.85398104148466,-66.45183360350893
96,-1,-67.10051006498333,7.538405507871534,2,-67.10051006498333,-69.76573889195832,-64.43528123800834
96,0,-78.03388532184904,7.783998586528063,3,-76.14053077420469,-81.36521619794289,-73.75587717193304
97,-3,-59.98049404511325,0.0,1,-59.98049404511325,-59.98049404511325,-59.98049404511325
97,-2,-66.65290732249679,0.5687223608588524,2,-66.65290732249679,-66.85398104148466,-66.45183360350893
97,-1,-67.10051006498333,7.538405507871534,2,-67.10051006498333,-69.76573889195832,-64.43528123800834
97,0,-78.03388532184904,7.783998586528063,3,-76.14053077420469,-81.36521619794289,-73.75587717193304
98,-3,-59.98049404511325,0.0,1,-59.98049404511325,-59.98049404511325,-59.98049404511325
98,-2,-66.65290732249679,0.5687223608588524,2,-66.65290732249679,-66.85398104148466,-66.45183360350893
98,-1,-67.10051006498333,7.538405507871534,2,-67.10051006498333,-69.76573889195832,-64.43528123800834
98,0,-77.55875112207617,8.013038385564405,3,-74.78602545231301,-80.68796353699705,-73.04317587227374
99,-3,-59.98049404511325,0.0,1,-59.98049404511325,-59.98049404511325,-59.98049404511325
99,-2,-66.65290732249679,0.5687223608588524,2,-66.65290732249679,-66.85398104148466,-66.45183360350893
99,-1,-67.10051006498333,7.538405507871534,2,-67.10051006498333,-69.76573889195832,-64.43528123800834
99,0,-77.55875112207617,8.013038385564405,3,-74.78602545231301,-80.68796353699705,-73.04317587227374
100,-3,-59.98049404511325,0.0,1,-59.98049404511325,-59.98049404511325,-59.98049404511325
100,-2,-66.63910317830197,0.5492003529215767,2,-66.63910317830197,-66.8332748251924,-66.44493153141153
100,-1,-64.78701934237773,4.2666355515383625,2,-64.78701934237773,-66.29550280804992,-63.27853587670553
100,0,-77.55875112207617,8.013038385564405,3,-74.78602545231301,-80.68796353699705,-73.04317587227374
101,-3,-59.98049404511325,0.0,1,-59.98049404511325,-59.98049404511325,-59.98049404511325
101,-2,-66.09559946242366,0.1862018632418676,2,-66.09559946242366,-66.16143176250762,-66.02976716233971
101,-1,-64.78701934237773,4.2666355515383625,2,-64.78701934237773,-66.29550280804992,-63.27853587670553
101,0,-77.53530403835644,8.040563344601589,3,-74.78602545231301,-80.68796353699705,-73.0080052466941
102,-3,-59.98049404511325,0.0,1,-59.98049404511325,-59.98049404511325,-59.98049404511325
102,-2,-66.07828916615574,0.16172140749106037,2,-66.07828916615574,-66.13546631810571,-66.02111201420576
102,-1,-64.78701934237773,4.2666355515383625,2,-64.78701934237773,-66.29550280804992,-63.27853587670553
102,0,-77.53530403835644,8.040563344601589,3,-74.78602545231301,-80.68796353699705,-73.0080052466941
103,-3,-59.98049404511325,0.0,1,-59.98049404511325,-59.98049404511325,-59.98049404511325
103,-2,-65.43528701902531,0.7476209496158162,2,-65.43528701902531,-65.69961094064054,-65.17096309741007
103,-1,-64.78701934237773,4.2666355515383625,2,-64.78701934237773,-66.29550280804992,-63.27853587670553
103,0,-77.40243584331708,8.198594381554566,3,-74.78602545231301,-80.68796353699705,-72.80870295413507
104,-3,-59.98049404511325,0.0,1,-59.98049404511325,-59.98049404511325,-59.98049404511325
104,-2,-65.43528701902531,0.7476209496158162,2,-65.43528701902531,-65.69961094064054,-65.17096309741007
104,-1,-64.78701934237773,4.2666355515383625,2,-64.78701934237773,-66.29550280804992,-63.27853587670553
104,0,-77.40243584331708,8.198594381554566,3,-74.78602545231301,-80.68796353699705,-72.80870295413507
105,-3,-59.98049404511325,0.0,1,-59.98049404511325,-59.98049404511325,-59.98049404511325
105,-2,-65.43528701902531,0.7476209496158162,2,-65.43528701902531,-65.69961094064054,-65.17096309741007
105,-1,-64.78701934237773,4.2666355515383625,2,-64.78701934237773,-66.29550280804992,-63.27853587670553
105,0,-77.40243584331708,8.198594381554566,3,-74.78602545231301,-80.68796353699705,-72.80870295413507
106,-3,-59.98049404511325,0.0,1,-59.98049404511325,-59.98049404511325,-59.98049404511325
106,-2,-65.43528701902531,0.7476209496158162,2,-65.43528701902531,-65.69961094064054,-65.17096309741007
106,-1,-64.78701934237773,4.2666355515383625,2,-64.78701934237773,-66.29550280804992,-63.27853587670553
106,0,-77.40243584331708,8.198594381554566,3,-74.78602545231301,-80.68796353699705,-72.80870295413507
107,-3,-59.9747346246884,0.0,1,-59.9747346246884,-59.9747346246884,-59.9747346246884
107,-2,-65.43528701902531,0.7476209496158162,2,-65.43528701902531,-65.69961094064054,-65.17096309741007
107,-1,-64.78701934237773,4.2666355515383625,2,-64.78701934237773,-66.29550280804992,-63.27853587670553
107,0,-77.40243584331708,8.198594381554566,3,-74.78602545231301,-80.68796353699705,-72.80870295413507
108,-3,-59.91888647435741,0.0,1,-59.91888647435741,-59.91888647435741,-59.91888647435741
108,-2,-65.43528701902531,0.7476209496158162,2,-65.43528701902531,-65.69961094064054,-65.17096309741007
108,-1,-64.78701934237773,4.2666355515383625,2,-64.78701934237773,-66.29550280804992,-63.27853587670553
108,0,-77.40243584331708,8.198594381554566,3,-74.78602545231301,-80.68796353699705,-72.80870295413507
109,-3,-59.91888647435741,0.0,1,-59.91888647435741,-59.91888647435741,-59.91888647435741
109,-2,-65.43528701902531,0.7476209496158162,2,-65.43528701902531,-65.69961094064054,-65.17096309741007
109,-1,-64.55446711153354,3.9377570327183973,2,-64.55446711153354,-65.94667446178364,-63.16225976128345
109,0,-77.2420309803505,8.393820745662476,3,-74.78602545231301,-80.68796353699705,-72.56809565968521
110,-3,-59.91888647435741,0.0,1,-59.91888647435741,-59.91888647435741,-59.91888647435741
110,-2,-65.43528701902531,0.7476209496158162,2,-65.43528701902531,-65.69961094064054,-65.17096309741007
110,-1,-64.55446711153354,3.9377570327183973,2,-64.55446711153354,-65.94667446178364,-63.16225976128345
110,0,-77.19048533744198,8.45753713704722,3,-74.78602545231301,-80.68796353699705,-72.49077719532242
111,-3,-59.91888647435741,0.0,1,-59.91888647435741,-59.91888647435741,-59.91888647435741
111,-2,-65.43528701902531,0.7476209496158162,2,-65.43528701902531,-65.69961094064054,-65.17096309741007
111,-1,-64.55446711153354,3.9377570327183973,2,-64.55446711153354,-65.94667446178364,-63.16225976128345
111,0,-77.19048533744198,8.45753713704722,3,-74.78602545231301,-80.68796353699705,-72.49077719532242
112,-3,-59.91888647435741,0.0,1,-59.91888647435741,-59.91888647435741,-59.91888647435741
112,-2,-65.43528701902531,0.7476209496158162,2,-65.43528701902531,-65.69961094064054,-65.17096309741007
112,-1,-64.55446711153354,3.9377570327183973,2,-64.55446711153354,-65.94667446178364,-63.16225976128345
112,0,-77.19048533744198,8.45753713704722,3,-74.78602545231301,-80.68796353699705,-72.49077719532242
113,-3,-59.74380070510214,0.0,1,-59.74380070510214,-59.74380070510214,-59.74380070510214
113,-2,-65.43528701902531,0.7476209496158162,2,-65.43528701902531,-65.69961094064054,-65.17096309741007
113,-1,-63.34548535475891,5.647515429810757,2,-63.34548535475891,-65.34218358339632,-61.34878712612148
113,0,-77.03681014161464,8.650181298983359,3,-74.78602545231301,-80.68796353699705,-72.26026440158142
114,-3,-59.74380070510214,0.0,1,-59.74380070510214,-59.74380070510214,-59.74380070510214
114,-2,-65.43528701902531,0.7476209496158162,2,-65.43528701902531,-65.69961094064054,-65.17096309741007
114,-1,-63.34548535475891,5.647515429810757,2,-63.34548535475891,-65.34218358339632,-61.34878712612148
114,0,-77.03681014161464,8.650181298983359,3,-74.78602545231301,-80.68796353699705,-72.26026440158142
115,-3,-59.74380070510214,0.0,1,-59.74380070510214,-59.74380070510214,-59.74380070510214
115,-2,-65.43528701902531,0.7476209496158162,2,-65.43528701902531,-65.69961094064054,-65.17096309741007
115,-1,-63.34548535475891,5.647515429810757,2,-63.34548535475891,-65.34218358339632,-61.34878712612148
115,0,-77.03681014161464,8.650181298983359,3,-74.78602545231301,-80.68796353699705,-72.26026440158142
116,-3,-59.74380070510214,0.0,1,-59.74380070510214,-59.74380070510214,-59.74380070510214
116,-2,-65.43528701902531,0.7476209496158162,2,-65.43528701902531,-65.69961094064054,-65.17096309741007
116,-1,-63.34548535475891,5.647515429810757,2,-63.34548535475891,-65.34218358339632,-61.34878712612148
116,0,-77.03681014161464,8.650181298983359,3,-74.78602545231301,-80.68796353699705,-72.26026440158142
117,-3,-59.74380070510214,0.0,1,-59.74380070510214,-59.74380070510214,-59.74380070510214
117,-2,-65.3643411586159,0.6472883516306057,2,-65.3643411586159,-65.59319215002643,-65.13549016720538
117,-1,-63.34548535475891,5.647515429810757,2,-63.34548535475891,-65.34218358339632,-61.34878712612148
117,0,-76.30381128761603,9.021472510557158,3,-72.58702889031717,-79.58846525599913,-71.1607661205835
118,-3,-59.74380070510214,0.0,1,-59.74380070510214,-59.74380070510214,-59.74380070510214
118,-2,-65.3643411586159,0.6472883516306057,2,-65.3643411586159,-65.59319215002643,-65.13549016720538
118,-1,-63.34548535475891,5.647515429810757,2,-63.34548535475891,-65.34218358339632,-61.34878712612148
118,0,-76.30381128761603,9.021472510557158,3,-72.58702889031717,-79.58846525599913,-71.1607661205835
119,-3,-59.74380070510214,0.0,1,-59.74380070510214,-59.74380070510214,-59.74380070510214
119,-2,-65.3643411586159,0.6472883516306057,2,-65.3643411586159,-65.59319215002643,-65.13549016720538
119,-1,-63.34548535475891,5.647515429810757,2,-63.34548535475891,-65.34218358339632,-61.34878712612148
119,0,-76.18991833591951,9.147156644916588,3,-72.58702889031717,-79.58846525599913,-70.98992669303874
120,-3,-59.74380070510214,0.0,1,-59.74380070510214,-59.74380070510214,-59.74380070510214
120,-2,-65.3643411586159,0.6472883516306057,2,-65.3643411586159,-65.59319215002643,-65.13549016720538
120,-1,-63.34548535475891,5.647515429810757,2,-63.34548535475891,-65.34218358339632,-61.34878712612148
120,0,-76.18991833591951,9.147156644916588,3,-72.58702889031717,-79.58846525599913,-70.98992669303874
121,-3,-59.74380070510214,0.0,1,-59.74380070510214,-59.74380070510214,-59.74380070510214
121,-2,-65.3643411586159,0.6472883516306057,2,-65.3643411586159,-65.59319215002643,-65.13549016720538
121,-1,-63.34548535475891,5.647515429810757,2,-63.34548535475891,-65.34218358339632,-61.34878712612148
121,0,-76.18991833591951,9.147156644916588,3,-72.58702889031717,-79.58846525599913,-70.98992669303874
122,-3,-59.74380070510214,0.0,1,-59.74380070510214,-59.74380070510214,-59.74380070510214
122,-2,-65.23361535348764,0.4624141450660668,2,-65.23361535348764,-65.39710344233403,-65.07012726464123
122,-1,-63.34548535475891,5.647515429810757,2,-63.34548535475891,-65.34218358339632,-61.34878712612148
122,0,-76.18362836931986,9.150878621231207,3,-72.56815899051821,-79.57903030609965,-70.98049174313925
123,-3,-59.74380070510214,0.0,1,-59.74380070510214,-59.74380070510214,-59.74380070510214
123,-2,-63.87066279725865,0.0,1,-63.87066279725865,-63.87066279725865,-63.87066279725865
123,-1,-62.845390686193404,4.086257370450153,3,-61.84520134906241,-64.59204158054808,-60.59864512327323
123,0,-76.18362836931986,9.150878621231207,3,-72.56815899051821,-79.57903030609965,-70.98049174313925
124,-3,-59.74380070510214,0.0,1,-59.74380070510214,-59.74380070510214,-59.74380070510214
124,-2,-63.87066279725865,0.0,1,-63.87066279725865,-63.87066279725865,-63.87066279725865
124,-1,-62.513939603590984,3.5438624780118997,3,-61.84520134906241,-64.09486495664444,-60.59864512327323
124,0,-76.18362836931986,9.150878621231207,3,-72.56815899051821,-79.57903030609965,-70.98049174313925
125,-3,-59.74380070510214,0.0,1,-59.74380070510214,-59.74380070510214,-59.74380070510214
125,-2,-63.87066279725865,0.0,1,-63.87066279725865,-63.87066279725865,-63.87066279725865
125,-1,-62.513939603590984,3.5438624780118997,3,-61.84520134906241,-64.09486495664444,-60.59864512327323
125,0,-76.15363653176435,9.168783004431628,3,-72.47818347785164,-79.53404254976637,-70.93550398680597
126,-3,-59.74380070510214,0.0,1,-59.74380070510214,-59.74380070510214,-59.74380070510214
126,-2,-63.77489319923305,0.0,1,-63.77489319923305,-63.77489319923305,-63.77489319923305
126,-1,-62.513939603590984,3.5438624780118997,3,-61.84520134906241,-64.09486495664444,-60.59864512327323
126,0,-76.15363653176435,9.168783004431628,3,-72.47818347785164,-79.53404254976637,-70.93550398680597
127,-3,-59.74380070510214,0.0,1,-59.74380070510214,-59.74380070510214,-59.74380070510214
127,-2,-63.77489319923305,0.0,1,-63.77489319923305,-63.77489319923305,-63.77489319923305
127,-1,-62.513939603590984,3.5438624780118997,3,-61.84520134906241,-64.09486495664444,-60.59864512327323
127,0,-76.13279737336823,9.191874318801153,3,-72.47818347785164,-79.53404254976637,-70.9042452492118
128,-3,-59.74380070510214,0.0,1,-59.74380070510214,-59.74380070510214,-59.74380070510214
128,-2,-63.77489319923305,0.0,1,-63.77489319923305,-63.77489319923305,-63.77489319923305
128,-1,-62.513939603590984,3.5438624780118997,3,-61.84520134906241,-64.09486495664444,-60.59864512327323
128,0,-76.13279737336823,9.191874318801153,3,-72.47818347785164,-79.53404254976637,-70.9042452492118
129,-3,-59.739315242275254,0.0,1,-59.739315242275254,-59.739315242275254,-59.739315242275254
129,-2,-63.77489319923305,0.0,1,-63.77489319923305,-63.77489319923305,-63.77489319923305
129,-1,-62.228992691703574,3.0867461842065786,3,-61.84520134906241,-63.667444588813325,-60.59864512327323
129,0,-76.12210652894848,9.173631263098592,3,-72.47818347785164,-79.51800628313674,-70.9042452492118
130,-3,-59.739315242275254,0.0,1,-59.739315242275254,-59.739315242275254,-59.739315242275254
130,-2,-63.77489319923305,0.0,1,-63.77489319923305,-63.77489319923305,-63.77489319923305
130,-1,-62.228992691703574,3.0867461842065786,3,-61.84520134906241,-63.667444588813325,-60.59864512327323
130,0,-74.03517377483278,10.95605963010133,3,-69.33030702057195,-77.9440680544969,-67.77384611803825
131,-3,-59.739315242275254,0.0,1,-59.739315242275254,-59.739315242275254,-59.739315242275254
131,-2,-63.77489319923305,0.0,1,-63.77489319923305,-63.77489319923305,-63.77489319923305
131,-1,-62.211226911607845,3.1116362568647165,3,-61.84520134906241,-63.667444588813325,-60.57199645312966
131,0,-74.03517377483278,10.95605963010133,3,-69.33030702057195,-77.9440680544969,-67.77384611803825
132,-3,-59.699042624750604,0.0,1,-59.699042624750604,-59.699042624750604,-59.699042624750604
132,-2,-63.77489319923305,0.0,1,-63.77489319923305,-63.77489319923305,-63.77489319923305
132,-1,-62.174612342188176,3.138450024335352,3,-61.84520134906241,-63.6549883654356,-60.529530822377865
132,0,-74.03517377483278,10.95605963010133,3,-69.33030702057195,-77.9440680544969,-67.77384611803825
133,-3,-59.67053344254044,0.0,1,-59.67053344254044,-59.67053344254044,-59.67053344254044
133,-2,-63.77489319923305,0.0,1,-63.77489319923305,-63.77489319923305,-63.77489319923305
133,-1,-62.174612342188176,3.138450024335352,3,-61.84520134906241,-63.6549883654356,-60.529530822377865
133,0,-74.03517377483278,10.95605963010133,3,-69.33030702057195,-77.9440680544969,-67.77384611803825
134,-3,-59.67053344254044,0.0,1,-59.67053344254044,-59.67053344254044,-59.67053344254044
134,-2,-63.77489319923305,0.0,1,-63.77489319923305,-63.77489319923305,-63.77489319923305
134,-1,-62.17158078124057,3.138931667756295,3,-61.83610666621961,-63.6504410240142,-60.524983480956465
134,0,-72.63527658497726,8.562890230276482,3,-69.33030702057195,-75.84422226971361,-67.77384611803825
135,-3,-59.67053344254044,0.0,1,-59.67053344254044,-59.67053344254044,-59.67053344254044
135,-2,-63.77489319923305,0.0,1,-63.77489319923305,-63.77489319923305,-63.77489319923305
135,-1,-62.17158078124057,3.138931667756295,3,-61.83610666621961,-63.6504410240142,-60.524983480956465
135,0,-72.56765279966329,8.602749076990595,3,-69.12743566463007,-75.74278659174267,-67.67241044006732
136,-3,-59.67053344254044,0.0,1,-59.67053344254044,-59.67053344254044,-59.67053344254044
136,-2,-63.77489319923305,0.0,1,-63.77489319923305,-63.77489319923305,-63.77489319923305
136,-1,-62.17158078124057,3.138931667756295,3,-61.83610666621961,-63.6504410240142,-60.524983480956465
136,0,-72.51091926955418,8.663288917343085,3,-69.11269351584131,-75.73541551734829,-67.58731014490364
137,-3,-59.66171747559993,0.0,1,-59.66171747559993,-59.66171747559993,-59.66171747559993
137,-2,-63.77489319923305,0.0,1,-63.77489319923305,-63.77489319923305,-63.77489319923305
137,-1,-62.17158078124057,3.138931667756295,3,-61.83610666621961,-63.6504410240142,-60.524983480956465
137,0,-72.51091926955418,8.663288917343085,3,-69.11269351584131,-75.73541551734829,-67.58731014490364
138,-3,-59.66171747559993,0.0,1,-59.66171747559993,-59.66171747559993,-59.66171747559993
138,-2,-63.77489319923305,0.0,1,-63.77489319923305,-63.77489319923305,-63.77489319923305
138,-1,-62.17158078124057,3.138931667756295,3,-61.83610666621961,-63.6504410240142,-60.524983480956465
138,0,-72.51091926955418,8.663288917343085,3,-69.11269351584131,-75.73541551734829,-67.58731014490364
139,-3,-59.66171747559993,0.0,1,-59.66171747559993,-59.66171747559993,-59.66171747559993
139,-2,-63.77489319923305,0.0,1,-63.77489319923305,-63.77489319923305,-63.77489319923305
139,-1,-61.94073879423411,2.7806713808280543,3,-61.83610666621961,-63.3041780435045,-60.524983480956465
139,0,-72.51091926955418,8.663288917343085,3,-69.11269351584131,-75.73541551734829,-67.58731014490364
140,-3,-59.66171747559993,0.0,1,-59.66171747559993,-59.66171747559993,-59.66171747559993
140,-2,-63.77489319923305,0.0,1,-63.77489319923305,-63.77489319923305,-63.77489319923305
140,-1,-61.938871528502204,2.7834186189874965,3,-61.83610666621961,-63.3041780435045,-60.52218258235862
140,0,-72.51091926955418,8.663288917343085,3,-69.11269351584131,-75.73541551734829,-67.58731014490364
141,-3,-59.66171747559993,0.0,1,-59.66171747559993,-59.66171747559993,-59.66171747559993
141,-2,-63.77489319923305,0.0,1,-63.77489319923305,-63.77489319923305,-63.77489319923305
141,-1,-61.938871528502204,2.7834186189874965,3,-61.83610666621961,-63.3041780435045,-60.52218258235862
141,0,-72.18661694618613,8.110959473780117,3,-69.11269351584131,-75.24896203229622,-67.58731014490364
142,-3,-59.66171747559993,0.0,1,-59.66171747559993,-59.66171747559993,-59.66171747559993
142,-2,-63.77489319923305,0.0,1,-63.77489319923305,-63.77489319923305,-63.77489319923305
142,-1,-61.938871528502204,2.7834186189874965,3,-61.83610666621961,-63.3041780435045,-60.52218258235862
142,0,-71.01343384200383,6.127133521625572,3,-69.11269351584131,-73.48918737602278,-67.58731014490364
143,-3,-59.66171747559993,0.0,1,-59.66171747559993,-59.66171747559993,-59.66171747559993
143,-2,-63.77489319923305,0.0,1,-63.77489319923305,-63.77489319923305,-63.77489319923305
