ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	first_front	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	pareto_fronts	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
107.05	9.3125	100.7125	70.2375	2	18	164	149	15	186	127	89	8	79	56	38	0	0	6.563515901565552	1520	127.96359062194824	1269	16.513157894736835	
106.4375	9.175	98.525	68.7875	2	19	170	149	12	144	99	89	8	79	56	37	0	0	7.190640211105347	1600	135.1542308330536	1337	16.4375	
105.825	9.15	98.425	68.75	2	20	179	149	12	144	99	89	8	79	56	37	0	0	7.0904669761657715	1680	142.24469780921936	1404	16.42857142857143	
106.2375	9.1625	97.65	68.2625	2	21	181	149	12	144	99	89	8	78	55	37	0	0	7.321808815002441	1760	149.5665066242218	1477	16.079545454545453	
106.375	9.2	98.8	69.05	2	22	186	149	12	144	99	89	8	79	56	37	0	0	7.430818319320679	1840	156.99732494354248	1548	15.869565217391298	
106.875	9.2375	100.1875	69.9625	2	23	191	149	12	144	99	100	9	79	56	36	0	0	7.504338026046753	1920	164.50166296958923	1617	15.78125	
104.2	9.1625	100.5375	70.1	2	24	194	149	12	154	105	100	9	79	56	36	0	0	9.18350887298584	2000	173.68517184257507	1690	15.5	
101.75	9.1875	101.575	70.7625	2	25	197	128	13	201	139	100	9	79	56	37	0	0	8.378312110900879	2080	182.06348395347595	1763	15.240384615384613	
101.4	9.175	101.375	70.6	2	26	201	128	13	201	139	100	9	79	56	37	0	0	8.179006338119507	2160	190.24249029159546	1834	15.092592592592595	
101.4	9.175	101.5125	70.7125	2	27	206	128	13	201	139	100	9	79	56	37	0	0	5.999675035476685	2240	196.24216532707214	1903	15.044642857142847	
101.05	9.1375	99.9125	69.6125	2	28	211	128	13	158	109	100	9	79	56	36	0	0	7.573298454284668	2320	203.8154637813568	1972	15.0	
101.3625	9.1125	98.3125	68.5625	2	29	215	128	13	158	109	100	9	78	54	37	0	0	7.583390951156616	2400	211.39885473251343	2044	14.833333333333329	
101.3625	9.1	98.275	68.5	2	30	219	128	13	158	109	100	9	78	54	37	0	0	7.212226390838623	2480	218.61108112335205	2115	14.717741935483872	
101.0125	9.1	98.375	68.575	1	31	222	128	13	158	109	100	9	78	54	36	0	0	7.522176265716553	2560	226.1332573890686	2186	14.609375	
100.3125	9.0875	97.775	68.175	1	32	227	125	13	158	109	100	9	78	54	35	0	0	6.488275051116943	2640	232.62153244018555	2255	14.583333333333343	
100.0	9.0875	97.2125	67.8625	1	33	234	100	13	158	109	100	9	78	54	36	0	0	7.735274076461792	2720	240.35680651664734	2324	14.558823529411768	
100.0	9.0875	96.4875	67.425	1	34	241	100	13	158	109	100	9	78	54	35	0	0	6.562699317932129	2800	246.91950583457947	2392	14.57142857142857	
100.0	9.0	94.9	66.3625	1	35	246	100	9	118	81	100	9	78	54	35	0	0	7.586408376693726	2880	254.5059142112732	2462	14.513888888888886	
100.0	9.0	95.3	66.6125	1	36	260	100	9	118	81	100	9	78	54	36	0	0	7.5069615840911865	2960	262.0128757953644	2524	14.72972972972974	
100.0	9.0	94.2625	65.95	1	37	269	100	9	118	81	100	9	78	54	36	0	0	8.579882860183716	3040	270.5927586555481	2591	14.76973684210526	
100.0	9.0	93.8375	65.6875	1	38	280	100	9	118	81	100	9	78	54	36	0	0	6.368959903717041	3120	276.96171855926514	2654	14.935897435897445	
100.0	9.0	94.2625	65.9875	1	39	287	100	9	118	81	100	9	79	56	37	0	0	6.665752172470093	3200	283.62747073173523	2723	14.90625	
100.2875	9.0125	94.625	66.2375	1	40	302	123	10	118	81	100	9	79	56	38	0	0	6.948235988616943	3280	290.5757067203522	2784	15.121951219512198	
100.2875	9.075	95.4	66.775	1	41	313	123	14	168	116	100	9	79	56	38	0	0	6.76241135597229	3360	297.33811807632446	2847	15.267857142857139	
100.2875	9.075	95.5875	66.8875	1	42	326	123	14	168	116	100	9	79	56	40	0	0	7.161274433135986	3440	304.49939250946045	2910	15.406976744186053	
100.2875	9.075	95.525	66.85	1	43	336	123	14	168	116	100	9	79	56	42	0	0	7.636140584945679	3520	312.1355330944061	2976	15.454545454545453	
100.2875	9.0125	96.25	67.3125	1	44	344	123	10	116	80	100	9	79	56	44	0	0	7.001955986022949	3600	319.1374890804291	3043	15.472222222222214	
100.2875	9.025	96.7	67.6125	1	45	360	123	10	130	89	100	9	79	56	43	0	0	6.808242321014404	3680	325.9457314014435	3101	15.733695652173921	
100.2875	9.025	96.9875	67.8	1	46	370	123	10	130	89	100	9	79	56	44	0	0	6.896692991256714	3760	332.8424243927002	3167	15.77127659574468	
100.2875	9.025	97.275	67.9875	2	47	384	123	10	130	89	100	9	79	56	45	0	0	7.570203542709351	3840	340.41262793540955	3229	15.911458333333329	
100.2875	9.0125	98.3625	68.7125	2	48	395	123	10	116	80	100	9	79	56	47	0	0	6.254788637161255	3920	346.6674165725708	3293	15.994897959183675	
100.2875	9.0125	98.5125	68.8	2	49	409	123	10	116	80	100	9	79	56	47	0	0	6.838859558105469	4000	353.50627613067627	3355	16.125	
100.2875	9.0125	99.0375	69.15	2	50	423	123	10	116	80	100	9	79	56	49	0	0	6.7820281982421875	4080	360.28830432891846	3417	16.25	
100.0	9.0	98.9	69.05	2	51	436	100	9	116	80	100	9	79	56	49	0	0	7.349051237106323	4160	367.6373555660248	3480	16.34615384615384	
100.0	9.0	98.175	68.575	2	52	450	100	9	116	80	100	9	79	56	48	0	0	7.36266827583313	4240	375.0000238418579	3540	16.509433962264154	
100.0	9.0	98.475	68.7625	2	53	461	100	9	116	80	100	9	79	56	49	0	0	7.119995832443237	4320	382.12001967430115	3604	16.574074074074076	
100.0	9.0	97.125	67.875	2	54	470	100	9	114	79	100	9	79	56	47	0	0	6.546124696731567	4400	388.6661443710327	3670	16.590909090909093	
100.0	9.0	94.9125	66.425	2	55	476	100	9	114	79	100	9	79	56	44	0	0	8.02626633644104	4480	396.69241070747375	3740	16.51785714285714	
100.0	9.0	93.9625	65.7875	3	56	484	100	9	114	79	100	9	79	56	43	0	0	6.048017501831055	4560	402.7404282093048	3806	16.535087719298247	
100.0	9.0	93.5125	65.4875	3	57	493	100	9	114	79	100	9	79	56	40	0	0	7.454398155212402	4640	410.1948263645172	3870	16.59482758620689	
100.0	9.0	92.925	65.1	3	58	500	100	9	114	79	100	9	79	56	39	0	0	7.3718156814575195	4720	417.56664204597473	3938	16.567796610169495	
100.0	9.0	92.35	64.725	3	59	511	100	9	114	79	100	9	79	56	38	0	0	6.063615322113037	4800	423.63025736808777	4003	16.604166666666657	
100.0	9.0	91.775	64.35	3	60	514	100	9	114	79	100	9	79	56	36	0	0	6.9813103675842285	4880	430.611567735672	4076	16.475409836065566	
100.0	9.0	91.9125	64.4375	2	61	520	100	9	114	79	100	9	79	56	36	0	0	7.561400890350342	4960	438.17296862602234	4145	16.43145161290323	
100.0	9.0	91.35	64.0625	2	62	534	100	9	102	71	100	9	79	56	36	0	0	6.060457229614258	5040	444.2334258556366	4207	16.52777777777777	
100.0	9.0	91.0625	63.875	3	63	546	100	9	102	71	100	9	79	56	33	0	0	6.450381517410278	5120	450.6838073730469	4267	16.66015625	
100.0	9.0	90.775	63.6875	2	64	555	100	9	102	71	100	9	79	56	33	0	0	5.549905061721802	5200	456.2337124347687	4333	16.67307692307692	
100.0	9.0	90.3875	63.425	2	65	564	100	9	102	71	100	9	79	56	33	0	0	6.58918023109436	5280	462.82289266586304	4398	16.704545454545453	
100.0	9.0	90.2625	63.3375	2	66	573	100	9	102	71	100	9	79	56	33	0	0	6.678211212158203	5360	469.50110387802124	4463	16.735074626865682	
100.0	9.0	89.975	63.15	2	67	580	100	9	102	71	100	9	79	56	33	0	0	6.949906587600708	5440	476.45101046562195	4531	16.70955882352942	
100.0	9.0	89.6875	62.9625	2	68	583	100	9	102	71	100	9	79	56	33	0	0	7.001071929931641	5520	483.4520823955536	4603	16.612318840579704	
100.0	9.0	89.925	63.125	2	69	596	100	9	102	71	100	9	79	56	33	0	0	6.287184715270996	5600	489.7392671108246	4666	16.67857142857143	
100.0	9.0	89.925	63.125	2	70	604	100	9	102	71	100	9	79	56	33	0	0	7.179829120635986	5680	496.91909623146057	4732	16.690140845070417	
100.0	9.0	89.925	63.125	2	71	613	100	9	102	71	100	9	79	56	33	0	0	6.389609098434448	5760	503.308705329895	4799	16.68402777777777	
100.0	9.0	89.9	63.1125	2	72	619	100	9	102	71	100	9	79	56	32	0	0	7.347898483276367	5840	510.6566038131714	4866	16.678082191780817	
100.0	9.0	89.925	63.125	2	73	627	100	9	102	71	100	9	79	56	31	0	0	5.818115711212158	5920	516.4747195243835	4932	16.689189189189193	
100.0	9.0	89.925	63.125	2	74	632	100	9	102	71	100	9	79	56	32	0	0	7.837054967880249	6000	524.3117744922638	5003	16.616666666666674	
100.0	9.0	89.325	62.7375	2	75	637	100	9	102	71	100	9	79	56	32	0	0	7.1274168491363525	6080	531.4391913414001	5074	16.546052631578945	
100.0	9.0	88.775	62.375	3	76	643	100	9	102	71	100	9	79	56	30	0	0	7.056445360183716	6160	538.4956367015839	5140	16.558441558441558	
100.0	9.0	88.775	62.375	3	77	650	100	9	102	71	100	9	79	56	30	0	0	6.9002368450164795	6240	545.3958735466003	5208	16.538461538461533	
100.0	9.0	88.4875	62.1875	4	78	655	100	9	102	71	100	9	79	56	29	0	0	6.615424871444702	6320	552.011298418045	5277	16.50316455696202	
100.0	9.0	88.2	62.0	5	79	659	100	9	102	71	100	9	79	56	28	0	0	8.025450944900513	6400	560.0367493629456	5347	16.453125	
100.0	9.0	87.9125	61.8125	2	80	664	100	9	102	71	100	9	79	56	27	0	0	6.047155857086182	6480	566.0839052200317	5415	16.43518518518519	
100.0	9.0	88.4875	62.1875	2	81	672	100	9	102	71	100	9	79	56	28	0	0	6.530804395675659	6560	572.6147096157074	5482	16.432926829268297	
100.0	9.0	88.925	62.475	2	82	677	100	9	114	79	100	9	79	56	29	0	0	6.815916299819946	6640	579.4306259155273	5552	16.38554216867469	
100.0	9.0	88.775	62.375	3	83	678	100	9	102	71	100	9	79	56	28	0	0	6.90066933631897	6720	586.3312952518463	5625	16.29464285714286	
100.0	9.0	88.4875	62.1875	2	84	685	100	9	102	71	100	9	79	56	27	0	0	6.818832635879517	6800	593.1501278877258	5693	16.279411764705884	
100.0	9.0	88.5125	62.2	2	85	689	100	9	102	71	100	9	79	56	27	0	0	6.382491111755371	6880	599.5326189994812	5764	16.220930232558146	
100.0	9.0	88.825	62.4	2	86	701	100	9	102	71	100	9	79	56	26	0	0	6.174310684204102	6960	605.7069296836853	5826	16.293103448275858	
100.0	9.0	89.1125	62.5875	2	87	706	100	9	102	71	100	9	79	56	27	0	0	6.907419919967651	7040	612.614349603653	5895	16.264204545454547	
100.0	9.0	88.5125	62.2	2	88	713	100	9	102	71	100	9	79	56	25	0	0	6.916101932525635	7120	619.5304515361786	5962	16.264044943820224	
100.0	9.0	88.4875	62.1875	2	89	719	100	9	102	71	100	9	79	56	25	0	0	7.343875408172607	7200	626.8743269443512	6031	16.2361111111111	
100.0	9.0	88.2	62.0	2	90	733	100	9	102	71	100	9	79	56	24	0	0	5.243224382400513	7280	632.1175513267517	6091	16.332417582417577	
100.0	9.0	88.775	62.375	2	91	737	100	9	102	71	100	9	79	56	26	0	0	7.252532958984375	7360	639.3700842857361	6162	16.27717391304347	
100.0	9.0	88.4875	62.1875	3	92	746	100	9	102	71	100	9	79	56	25	0	0	6.306509017944336	7440	645.6765933036804	6225	16.33064516129032	
100.0	9.0	88.2	62.0	2	93	749	100	9	102	71	100	9	79	56	25	0	0	7.511043071746826	7520	653.1876363754272	6295	16.289893617021278	
100.0	9.0	88.2	62.0	2	94	762	100	9	102	71	100	9	79	56	25	0	0	6.675253391265869	7600	659.8628897666931	6358	16.34210526315789	
100.0	9.0	87.9125	61.8125	2	95	772	100	9	102	71	100	9	79	56	25	0	0	6.589214324951172	7680	666.4521040916443	6423	16.3671875	
100.0	9.0	87.9125	61.8125	2	96	781	100	9	102	71	100	9	79	56	23	0	0	5.823693513870239	7760	672.2757976055145	6487	16.404639175257728	
100.0	9.0	87.625	61.625	2	97	792	100	9	102	71	100	9	79	56	22	0	0	5.564202785491943	7840	677.8400003910065	6550	16.454081632653057	
100.0	9.0	87.9125	61.8125	2	98	801	100	9	102	71	100	9	79	56	24	0	0	6.871580362319946	7920	684.7115807533264	6617	16.452020202020208	
100.0	9.0	87.625	61.625	2	99	804	100	9	102	71	100	9	79	56	22	0	0	6.552681922912598	8000	691.264262676239	6687	16.412499999999994	
100.0	9.0	87.3375	61.4375	2	100	813	100	9	102	71	100	9	79	56	22	0	0	6.437598705291748	8080	697.7018613815308	6753	16.42326732673267	
100.0	9.0	86.7625	61.0625	3	101	829	100	9	102	71	100	9	79	56	22	0	0	5.3939502239227295	8160	703.0958116054535	6811	16.53186274509804	
100.0	9.0	86.475	60.875	2	102	834	100	9	102	71	100	9	79	56	22	0	0	7.006441116333008	8240	710.1022527217865	6881	16.49271844660194	
100.0	9.0	86.475	60.875	3	103	838	100	9	102	71	100	9	79	56	22	0	0	5.943507671356201	8320	716.0457603931427	6951	16.45432692307692	
100.0	9.0	87.0875	61.2625	2	104	842	100	9	105	72	100	9	79	56	23	0	0	6.466353416442871	8400	722.5121138095856	7020	16.42857142857143	
100.0	9.0	87.9125	61.8125	2	105	851	100	9	102	71	100	9	79	56	26	0	0	6.13200831413269	8480	728.6441221237183	7084	16.462264150943398	
100.0	9.0	88.0875	61.925	2	106	857	100	9	114	79	100	9	79	56	25	0	0	6.179105043411255	8560	734.8232271671295	7154	16.425233644859816	
100.0	9.0	87.65	61.6375	2	107	864	100	9	102	71	100	9	79	56	25	0	0	6.451452255249023	8640	741.2746794223785	7222	16.412037037037038	
100.0	9.075	90.2375	63.45	2	108	872	100	15	240	171	100	9	79	56	25	0	0	7.536014080047607	8720	748.8106935024261	7288	16.42201834862385	
100.0	9.075	90.55	63.65	2	109	882	100	15	240	171	100	9	79	56	26	0	0	5.735766410827637	8800	754.5464599132538	7351	16.465909090909093	
100.0	9.075	90.55	63.65	2	110	898	100	15	240	171	100	9	79	56	26	0	0	6.833312511444092	8880	761.3797724246979	7411	16.542792792792795	
100.0	9.075	90.8375	63.8375	2	111	906	100	15	240	171	100	9	79	56	27	0	0	5.854534864425659	8960	767.2343072891235	7478	16.540178571428584	
100.0	9.075	91.3875	64.2	2	112	913	100	15	240	171	100	9	79	56	28	0	0	6.690385580062866	9040	773.9246928691864	7546	16.526548672566378	
100.0	9.075	91.4125	64.2125	2	113	919	100	15	240	171	100	9	79	56	29	0	0	6.272123336791992	9120	780.1968162059784	7615	16.502192982456137	
100.0	9.075	91.675	64.3875	2	114	925	100	15	240	171	100	9	79	56	30	0	0	7.302057266235352	9200	787.4988734722137	7685	16.467391304347828	
100.0	9.0	89.6375	62.9375	2	115	936	100	9	102	71	100	9	79	56	30	0	0	6.599648952484131	9280	794.0985224246979	7747	16.519396551724142	
100.0	9.0	89.35	62.75	2	116	950	100	9	102	71	100	9	79	56	31	0	0	5.545950889587402	9360	799.6444733142853	7808	16.58119658119658	
100.0	9.0	90.5	63.5	2	117	953	100	9	102	71	100	9	79	56	34	0	0	6.260445833206177	9440	805.9049191474915	7881	16.514830508474574	
100.0	9.0	90.5	63.5	2	118	958	100	9	102	71	100	9	79	56	34	0	0	5.809711217880249	9520	811.7146303653717	7949	16.502100840336126	
100.0	9.0	90.2125	63.3125	4	119	970	100	9	102	71	100	9	79	56	33	0	0	5.920536756515503	9600	817.6351671218872	8010	16.5625	
100.0	9.0	90.2375	63.325	2	120	978	100	9	102	71	100	9	79	56	33	0	0	6.0023651123046875	9680	823.6375322341919	8077	16.559917355371894	
100.0	9.0	89.6625	62.95	3	121	986	100	9	102	71	100	9	79	56	32	0	0	5.368197679519653	9760	829.0057299137115	8142	16.57786885245902	
100.0	9.0	89.4	62.775	2	122	988	100	9	102	71	100	9	79	56	31	0	0	6.185461044311523	9840	835.1911909580231	8216	16.504065040650403	
100.0	9.0	89.0625	62.5625	2	123	994	100	9	102	71	100	9	79	56	30	0	0	5.916849851608276	9920	841.1080408096313	8284	16.49193548387096	
100.0	9.0	89.0625	62.5625	2	124	997	100	9	102	71	100	9	79	56	30	0	0	5.7651526927948	10000	846.8731935024261	8357	16.430000000000007	
100.0	9.0	88.775	62.375	2	125	1003	100	9	102	71	100	9	79	56	29	0	0	6.6853015422821045	10080	853.5584950447083	8425	16.418650793650784	
100.0	9.0	88.775	62.375	2	126	1005	100	9	102	71	100	9	79	56	29	0	0	6.341412544250488	10160	859.8999075889587	8497	16.368110236220474	
100.0	9.0	89.0625	62.5625	2	127	1010	100	9	102	71	100	9	79	56	28	0	0	6.511907339096069	10240	866.4118149280548	8565	16.357421875	
100.0	9.0	88.2	62.0	2	128	1015	100	9	102	71	100	9	79	56	27	0	0	6.536479234695435	10320	872.9482941627502	8631	16.366279069767444	
100.0	9.0	88.4875	62.1875	2	129	1025	100	9	102	71	100	9	79	56	27	0	0	5.164580583572388	10400	878.1128747463226	8696	16.384615384615387	
100.0	9.0	88.4875	62.1875	2	130	1033	100	9	102	71	100	9	79	56	27	0	0	5.982018709182739	10480	884.0948934555054	8764	16.37404580152672	
100.0	9.0	88.4625	62.175	2	131	1036	100	9	102	71	100	9	79	56	27	0	0	7.359611511230469	10560	891.4545049667358	8837	16.31628787878789	
100.0	9.0	87.8625	61.7875	2	132	1041	100	9	102	71	100	9	79	56	28	0	0	6.10602331161499	10640	897.5605282783508	8907	16.2875939849624	
100.0	9.0	87.575	61.6	2	133	1045	100	9	102	71	100	9	79	56	27	0	0	6.2015814781188965	10720	903.7621097564697	8979	16.240671641791053	
100.0	9.0	87.575	61.6	2	134	1050	100	9	102	71	100	9	79	56	27	0	0	5.809108734130859	10800	909.5712184906006	9049	16.212962962962962	
100.0	9.0	87.2875	61.4125	2	135	1054	100	9	102	71	100	9	79	56	25	0	0	5.77737832069397	10880	915.3485968112946	9120	16.17647058823529	
100.0	9.0	87.2875	61.4125	2	136	1059	100	9	102	71	100	9	79	56	25	0	0	5.961442947387695	10960	921.3100397586823	9188	16.16788321167884	
100.0	9.0	87.0	61.225	2	137	1064	100	9	102	71	100	9	79	56	24	0	0	6.199473857879639	11040	927.5095136165619	9258	16.141304347826093	
100.0	9.0	87.55	61.5875	2	138	1070	100	9	102	71	100	9	79	56	25	0	0	6.460460901260376	11120	933.9699745178223	9326	16.13309352517986	
100.0	9.0	88.4125	62.15	4	139	1076	100	9	102	71	100	9	79	56	25	0	0	5.282779693603516	11200	939.2527542114258	9390	16.160714285714278	
100.0	9.0	88.4125	62.15	4	140	1083	100	9	102	71	100	9	79	56	25	0	0	5.8580403327941895	11280	945.11079454422	9459	16.143617021276597	
100.0	9.0	88.075	61.9375	2	141	1093	100	9	102	71	100	9	79	56	24	0	0	5.857860088348389	11360	950.9686546325684	9525	16.15316901408451	
100.0	9.0	88.3625	62.125	2	142	1096	100	9	102	71	100	9	79	56	26	0	0	5.884088754653931	11440	956.8527433872223	9595	16.127622377622373	
100.0	9.0	88.3625	62.125	2	143	1102	100	9	102	71	100	9	79	56	27	0	0	5.904106855392456	11520	962.7568502426147	9663	16.11979166666667	
100.0	9.0	88.225	62.0375	2	144	1109	100	9	114	79	100	9	79	56	27	0	0	6.736405372619629	11600	969.4932556152344	9732	16.103448275862064	
100.0	9.0	87.9375	61.85	2	145	1116	100	9	114	79	100	9	79	56	26	0	0	5.810671091079712	11680	975.3039267063141	9798	16.11301369863014	
100.0	9.0	87.7	61.6875	3	146	1120	100	9	114	79	100	9	79	56	26	0	0	6.106662273406982	11760	981.4105889797211	9868	16.088435374149654	
100.0	9.0	87.3875	61.4875	5	147	1126	100	9	114	79	100	9	79	56	25	0	0	6.3518218994140625	11840	987.7624108791351	9936	16.08108108108108	
100.0	9.0	87.3875	61.4875	5	148	1133	100	9	114	79	100	9	79	56	25	0	0	5.838409900665283	11920	993.6008207798004	10005	16.06543624161074	
100.0	9.0	87.3875	61.4875	6	149	1139	100	9	114	79	100	9	79	56	25	0	0	6.126768350601196	12000	999.7275891304016	10071	16.07499999999999	
100.0	9.0	87.7	61.6875	7	150	1144	100	9	114	79	100	9	79	56	26	0	0	6.187671422958374	12080	1005.91526055336	10138	16.076158940397363	
100.0	9.0	87.9875	61.875	7	151	1148	100	9	114	79	100	9	79	56	27	0	0	5.92641282081604	12160	1011.841673374176	10209	16.04440789473685	
100.0	9.0	87.2625	61.4	9	152	1152	100	9	102	71	100	9	79	56	25	0	0	7.432019948959351	12240	1019.2736933231354	10278	16.029411764705884	
100.0	9.0	87.0	61.225	10	153	1159	100	9	102	71	100	9	79	56	24	0	0	5.882220029830933	12320	1025.1559133529663	10345	16.030844155844164	
100.0	9.0	86.425	60.85	13	154	1162	100	9	102	71	100	9	79	56	22	0	0	6.869094371795654	12400	1032.025007724762	10415	16.008064516129025	
100.0	9.0	86.425	60.85	13	155	1166	100	9	102	71	100	9	79	56	22	0	0	6.638601303100586	12480	1038.6636090278625	10487	15.969551282051285	
100.0	9.0	86.1625	60.675	15	156	1169	100	9	102	71	100	9	79	56	21	0	0	5.933523416519165	12560	1044.5971324443817	10557	15.947452229299358	
100.0	9.0	85.875	60.4875	17	157	1174	100	9	102	71	100	9	79	56	20	0	0	5.794368505477905	12640	1050.3915009498596	10625	15.941455696202539	
100.0	9.0	86.1125	60.6375	18	158	1186	100	9	102	71	100	9	79	56	21	0	0	5.563639163970947	12720	1055.9551401138306	10686	15.99056603773586	
100.0	9.0	86.1375	60.6625	2	159	1194	100	9	102	71	100	9	79	56	22	0	0	5.259813070297241	12800	1061.2149531841278	10753	15.9921875	
100.0	9.0	86.425	60.85	2	160	1205	100	9	102	71	100	9	79	56	22	0	0	5.8680572509765625	12880	1067.0830104351044	10818	16.00931677018633	
100.0	9.0	86.6625	61.0125	2	161	1211	100	9	102	71	100	9	79	56	23	0	0	5.917003154754639	12960	1073.000013589859	10887	15.995370370370367	
100.0	9.0	86.475	60.875	2	162	1217	100	9	102	71	100	9	79	56	21	0	0	6.057732582092285	13040	1079.0577461719513	10951	16.019938650306756	
100.0	9.0	85.9	60.5	2	163	1224	100	9	102	71	100	9	79	56	20	0	0	5.653884410858154	13120	1084.7116305828094	11017	16.02896341463415	
100.0	9.0	85.9	60.5	3	164	1235	100	9	102	71	100	9	79	56	19	0	0	6.308235168457031	13200	1091.0198657512665	11080	16.060606060606062	
100.0	9.0	85.9	60.5	2	165	1237	100	9	102	71	100	9	79	56	20	0	0	5.72133469581604	13280	1096.7412004470825	11151	16.031626506024097	
100.0	9.0	85.325	60.125	5	166	1239	100	9	102	71	100	9	79	56	18	0	0	6.61440372467041	13360	1103.355604171753	11222	16.002994011976043	
100.0	9.0	85.6125	60.3125	6	167	1243	100	9	102	71	100	9	79	56	18	0	0	5.355467081069946	13440	1108.7110712528229	11290	15.99702380952381	
100.0	9.0	84.725	59.7375	2	168	1248	100	9	102	71	100	9	79	56	18	0	0	5.375584125518799	13520	1114.0866553783417	11360	15.976331360946745	
100.0	9.0	84.725	59.7375	2	169	1257	100	9	102	71	100	9	79	56	17	0	0	5.920414924621582	13600	1120.0070703029633	11425	15.992647058823522	
100.0	9.0	84.4375	59.55	2	170	1264	100	9	102	71	100	9	79	56	16	0	0	6.302395820617676	13680	1126.309466123581	11493	15.98684210526315	
100.0	9.0	84.725	59.7375	3	171	1272	100	9	102	71	100	9	79	56	16	0	0	5.686389207839966	13760	1131.995855331421	11558	16.002906976744185	
100.0	9.0	84.725	59.7375	4	172	1282	100	9	102	71	100	9	79	56	15	0	0	5.295177698135376	13840	1137.2910330295563	11623	16.01878612716763	
100.0	9.0	86.1625	60.675	2	173	1290	100	9	102	71	100	9	79	56	18	0	0	4.930754661560059	13920	1142.2217876911163	11687	16.04166666666667	
100.0	9.0	86.7375	61.05	2	174	1294	100	9	102	71	100	9	79	56	20	0	0	5.76403284072876	14000	1147.985820531845	11759	16.007142857142853	
100.0	9.0	86.8875	61.15	3	175	1305	100	9	114	79	100	9	79	56	21	0	0	6.442010164260864	14080	1154.427830696106	11821	16.044034090909093	
100.0	9.0	87.75	61.7125	3	176	1309	100	9	114	79	100	9	79	56	23	0	0	5.962015628814697	14160	1160.3898463249207	11892	16.016949152542367	
100.0	9.0	87.4625	61.525	4	177	1318	100	9	114	79	100	9	79	56	22	0	0	5.679413795471191	14240	1166.0692601203918	11956	16.039325842696627	
100.0	9.0	86.7375	61.05	6	178	1326	100	9	102	71	100	9	79	56	20	0	0	6.114304780960083	14320	1172.183564901352	12021	16.054469273743024	
