generation median_fitness fitness_25perc fitness_75perc
2 -131.18136353155637 -131.20952637040176 -131.14637362518886
3 -131.18136353155637 -131.20952637040176 -131.14637362518886
5 -98.78873245006172 -98.78998403920082 -98.78806586271175
6 -98.78873245006172 -98.78998403920082 -98.78806586271175
7 -98.7893057102962 -99.89102459781122 -98.78824792838489
8 -98.7893057102962 -99.89102459781122 -98.78824792838489
9 -98.7893057102962 -99.48804722164205 -98.78824792838489
10 -97.83049533606707 -97.83399272236399 -97.8276765242775
11 -89.76893904844519 -89.78314284934503 -89.76651058391344
12 -89.76893904844519 -89.78314284934503 -89.76651058391344
13 -89.77283870733923 -90.72726995815484 -89.767392144153
14 -89.76893904844519 -89.78314284934503 -89.76651058391344
15 -89.76827370439256 -89.77283870733923 -89.76123744317945
16 -89.76474746343433 -89.77250603531292 -89.75668536692814
17 -89.76019538718302 -89.767392144153 -89.21192141684435
18 -89.2466130095194 -89.75880090929692 -86.83475444854042
19 -87.47691834442016 -88.99525545717844 -84.91623704491019
20 -87.36684625701567 -87.93137813902386 -86.79155011887445
21 -87.35608200088265 -87.92599601095735 -86.78616799080794
22 -87.35608200088265 -87.92599601095735 -86.78616799080794
23 -77.73096831209482 -77.73096831209482 -77.73096831209482
24 -71.92952611223978 -74.83024721216731 -69.02880501231228
25 -71.84445224861726 -74.78771028035604 -68.90119421687848
26 -77.67754748195762 -81.32829710147053 -71.81774183354867
27 -77.67754748195762 -81.32829710147053 -71.81774183354867
28 -77.67754748195762 -78.17855393007024 -71.81774183354867
29 -77.67754748195762 -78.17855393007024 -71.81774183354867
30 -77.37861800994966 -78.02908919406626 -71.66827709754469
31 -77.37861800994966 -78.02908919406626 -71.66827709754469
32 -77.37861800994966 -78.02908919406626 -71.66827709754469
33 -71.95657566329567 -75.31806802073926 -68.59508330585207
34 -71.95657566329567 -75.31806802073926 -68.59508330585207
35 -71.95657566329567 -75.31806802073926 -68.59508330585207
36 -71.92975425457567 -75.30465731637926 -68.55485119277208
37 -71.27747074242617 -74.97851556030452 -67.57642592454783
38 -70.83892441995158 -74.35933943104536 -67.31850940885782
39 -63.79809439776406 -63.79809439776406 -63.79809439776406
40 -63.79809439776406 -63.79809439776406 -63.79809439776406
41 -63.79809439776406 -63.79809439776406 -63.79809439776406
42 -63.79809439776406 -63.79809439776406 -63.79809439776406
43 -69.2910545608082 -72.45055481720105 -66.13155430441536
44 -68.79251413095521 -71.70274417242155 -65.88228408948886
45 -68.79251413095521 -71.70274417242155 -65.88228408948886
46 -68.79251413095521 -71.70274417242155 -65.88228408948886
47 -68.70240224367186 -71.56757634149652 -65.83722814584719
48 -68.70240224367186 -71.56757634149652 -65.83722814584719
49 -68.70240224367186 -71.56757634149652 -65.83722814584719
50 -68.70240224367186 -71.56757634149652 -65.83722814584719
51 -68.70240224367186 -71.56757634149652 -65.83722814584719
52 -68.70240224367186 -71.56757634149652 -65.83722814584719
53 -68.70240224367186 -71.56757634149652 -65.83722814584719
54 -68.70240224367186 -71.56757634149652 -65.83722814584719
55 -68.61483413118873 -71.43622417277184 -65.79344408960563
56 -68.55325635620763 -71.34385751030018 -65.76265520211507
57 -68.55325635620763 -71.34385751030018 -65.76265520211507
58 -62.50021475309979 -62.50021475309979 -62.50021475309979
59 -62.50021475309979 -62.50021475309979 -62.50021475309979
60 -62.50021475309979 -62.50021475309979 -62.50021475309979
61 -62.50021475309979 -62.50021475309979 -62.50021475309979
62 -62.50021475309979 -62.50021475309979 -62.50021475309979
63 -62.50021475309979 -62.50021475309979 -62.50021475309979
64 -62.36135355477595 -62.36135355477595 -62.36135355477595
65 -62.36135355477595 -62.36135355477595 -62.36135355477595
66 -62.36135355477595 -62.36135355477595 -62.36135355477595
67 -62.276601960868746 -62.276601960868746 -62.276601960868746
68 -62.276601960868746 -62.276601960868746 -62.276601960868746
69 -62.276601960868746 -62.276601960868746 -62.276601960868746
70 -62.276601960868746 -62.276601960868746 -62.276601960868746
