ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	first_front	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	pareto_fronts	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
102.8625	12.4	175.9875	124.9375	2	13	212	136	19	429	312	91	10	100	73	28	0	0	44.056082010269165	1120	884.5393636226654	854	23.75	
103.3125	12.4625	176.3125	125.25	2	14	231	136	19	429	312	91	10	100	73	27	0	0	70.27589082717896	1200	954.8152544498444	911	24.08333333333333	
103.5	12.4625	167.9375	119.6625	2	15	240	136	19	429	312	92	10	100	73	28	0	0	28.382384538650513	1280	983.1976389884949	978	23.59375	
103.4125	12.4625	165.2875	117.7	3	16	247	126	19	429	312	92	10	100	73	29	0	0	35.15153217315674	1360	1018.3491711616516	1047	23.014705882352942	
102.8	12.4875	164.5	117.1375	2	17	256	126	19	429	312	56	11	81	60	30	0	0	56.21560025215149	1440	1074.564771413803	1114	22.638888888888886	
102.8875	12.6125	161.125	114.775	2	18	263	126	19	429	312	56	11	81	60	33	0	0	54.2747757434845	1520	1128.8395471572876	1183	22.171052631578945	
101.85	12.2875	148.725	106.0625	2	19	273	133	17	246	174	56	11	81	60	33	0	0	39.7449631690979	1600	1168.5845103263855	1248	22.0	
101.5	12.3	148.275	105.7875	1	20	284	133	20	416	299	56	11	81	60	35	0	0	75.53310561180115	1680	1244.1176159381866	1312	21.904761904761898	
101.075	12.3125	145.575	103.9125	1	21	290	133	20	416	299	56	11	81	60	35	0	0	30.678707361221313	1760	1274.796323299408	1381	21.534090909090907	
98.8625	12.1	138.75	99.225	1	22	298	133	20	416	299	56	11	81	60	36	0	0	51.925830602645874	1840	1326.7221539020538	1449	21.25	
95.6	12.0375	138.075	98.9375	1	23	311	133	20	416	299	56	11	81	60	35	0	0	32.62371301651001	1920	1359.3458669185638	1512	21.25	
93.0125	11.975	137.625	98.7625	1	24	319	133	20	416	299	56	11	81	60	36	0	0	38.54456877708435	2000	1397.8904356956482	1580	21.0	
86.7875	11.8125	136.1875	97.9625	1	25	327	133	20	416	299	27	11	81	60	32	0	0	34.50407028198242	2080	1432.3945059776306	1648	20.769230769230774	
81.225	11.55	135.45	97.6125	1	26	336	133	16	266	193	27	11	79	59	32	0	0	56.64563798904419	2160	1489.0401439666748	1714	20.648148148148152	
80.9	11.5375	140.925	101.5375	1	27	350	133	16	277	201	27	11	79	59	30	0	0	56.57801365852356	2240	1545.6181576251984	1774	20.80357142857143	
79.5875	11.5	145.025	104.5875	1	28	364	133	16	277	201	27	11	81	60	29	0	0	81.83792185783386	2320	1627.4560794830322	1836	20.86206896551724	
77.6	11.45	148.8375	107.15	1	29	377	133	16	277	201	27	11	81	60	28	0	0	62.93688750267029	2400	1690.3929669857025	1898	20.916666666666657	
77.7	11.3875	148.0375	106.4625	1	30	394	133	14	277	201	27	11	81	60	30	0	0	139.2793414592743	2480	1829.6723084449768	1957	21.08870967741936	
79.575	11.4125	147.95	106.3125	1	31	410	107	14	277	201	27	11	81	60	34	0	0	199.33617734909058	2560	2029.0084857940674	2015	21.2890625	
80.0	11.375	146.075	105.0125	1	32	424	107	14	277	201	27	11	81	60	36	0	0	55.41347932815552	2640	2084.421965122223	2075	21.401515151515156	
85.2875	11.3	140.9125	101.2375	1	33	441	156	14	204	148	56	11	81	60	43	0	0	116.19574213027954	2720	2200.6177072525024	2134	21.544117647058826	
86.5125	11.2875	142.6375	102.425	1	34	458	156	14	204	148	56	11	92	66	46	0	0	42.72824764251709	2800	2243.3459548950195	2193	21.67857142857143	
87.7375	11.2875	140.675	100.95	1	35	476	156	14	204	148	56	11	92	66	46	0	0	112.26011443138123	2880	2355.6060693264008	2251	21.84027777777777	
91.4625	11.175	133.875	96.2	1	36	495	156	14	204	148	56	11	92	66	52	0	0	32.117400884628296	2960	2387.723470211029	2307	22.06081081081082	
93.6125	11.15	131.4125	94.4	1	37	511	156	15	187	134	56	11	92	66	54	0	0	54.227718114852905	3040	2441.951188325882	2367	22.13815789473685	
94.225	11.15	129.9	93.275	1	38	533	156	15	187	134	56	11	92	66	53	0	0	178.34317326545715	3120	2620.294361591339	2421	22.403846153846146	
95.35	11.15	127.3875	91.4875	1	39	553	156	15	187	134	56	11	92	66	54	0	0	52.73041367530823	3200	2673.0247752666473	2477	22.59375	
97.8	11.15	123.45	88.5375	1	40	568	156	15	187	134	56	11	92	66	57	0	0	104.44321799278259	3280	2777.46799325943	2538	22.621951219512198	
98.2375	11.0875	121.25	86.9875	1	41	579	156	14	184	134	56	11	103	74	58	0	0	88.85226488113403	3360	2866.320258140564	2602	22.55952380952381	
97.1125	11.0625	122.2375	87.7375	1	42	600	156	14	184	134	56	11	103	74	56	0	0	77.80223202705383	3440	2944.122490167618	2656	22.79069767441861	
97.725	11.0625	121.1875	86.95	1	43	618	156	14	184	134	56	11	103	74	58	0	0	64.2641053199768	3520	3008.3865954875946	2714	22.89772727272728	
100.175	11.0625	117.2375	84.0	1	44	635	156	14	184	134	56	11	103	74	62	0	0	79.64415454864502	3600	3088.0307500362396	2773	22.97222222222223	
102.7625	11.0375	113.7375	81.4375	1	45	647	156	14	184	134	56	11	102	73	63	0	0	82.19470429420471	3680	3170.2254543304443	2836	22.93478260869564	
102.7625	11.0	113.0375	80.975	1	46	668	156	11	184	134	56	11	102	73	63	0	0	27.954258680343628	3760	3198.179713010788	2891	23.11170212765957	
102.7625	11.0	113.0375	80.975	1	47	684	156	11	184	134	56	11	102	73	63	0	0	70.12701153755188	3840	3268.30672454834	2951	23.15104166666667	
103.9875	11.0	111.0875	79.5	1	48	698	156	11	184	134	56	11	102	73	62	0	0	40.27215838432312	3920	3308.578882932663	3012	23.163265306122454	
103.9875	11.0875	112.175	80.3	1	49	714	156	18	191	139	56	11	102	73	59	0	0	41.57827401161194	4000	3350.157156944275	3071	23.224999999999994	
103.5625	11.0875	112.0	80.175	1	50	733	156	18	191	139	56	11	102	73	60	0	0	51.79139280319214	4080	3401.948549747467	3128	23.33333333333333	
102.2875	11.0875	112.025	80.1875	1	51	749	156	18	191	139	56	11	102	73	60	0	0	445.21759366989136	4160	3847.1661434173584	3187	23.38942307692308	
101.65	11.0875	112.0125	80.175	1	52	763	131	18	191	139	56	11	102	73	58	0	0	64.27676749229431	4240	3911.4429109096527	3248	23.396226415094333	
102.2625	11.0875	111.05	79.4375	1	53	780	131	18	191	139	56	11	102	73	58	0	0	98.96555662155151	4320	4010.408467531204	3307	23.449074074074076	
102.875	11.0875	110.075	78.7	1	54	788	131	18	191	139	56	11	102	73	58	0	0	192.2184178829193	4400	4202.6268854141235	3375	23.295454545454547	
102.875	11.0	109.0	77.9	1	55	806	131	11	184	134	56	11	102	73	58	0	0	70.73973107337952	4480	4273.366616487503	3432	23.39285714285714	
104.7125	11.0	106.075	75.6875	1	56	824	131	11	184	134	56	11	102	73	55	0	0	58.52358531951904	4560	4331.890201807022	3487	23.53070175438596	
105.0	11.0	105.025	74.925	1	57	839	105	11	106	75	105	11	103	74	56	0	0	95.96957898139954	4640	4427.859780788422	3547	23.55603448275862	
105.0	11.0	105.0125	74.9125	1	58	851	105	11	106	75	105	11	103	74	56	0	0	145.66427159309387	4720	4573.5240523815155	3611	23.495762711864415	
105.0	11.0	105.25	75.075	1	59	866	105	11	124	88	105	11	103	74	56	0	0	102.89470314979553	4800	4676.418755531311	3672	23.5	
105.0	11.0	105.25	75.075	1	60	884	105	11	124	88	105	11	103	74	57	0	0	99.28307485580444	4880	4775.7018303871155	3728	23.60655737704917	
105.0	11.0	105.2	75.05	1	61	894	105	11	124	88	105	11	103	74	58	0	0	81.0373706817627	4960	4856.739201068878	3794	23.50806451612904	
105.0	11.0375	105.9	75.5125	1	62	904	105	14	161	112	105	11	103	74	56	0	0	270.93062949180603	5040	5127.669830560684	3859	23.432539682539684	
105.0	11.0375	105.9375	75.55	2	63	918	105	14	161	112	105	11	103	74	57	0	0	131.85665893554688	5120	5259.526489496231	3920	23.4375	
105.0	11.0375	105.9125	75.5375	3	64	928	105	14	161	112	105	11	103	74	57	0	0	280.8975534439087	5200	5540.42404294014	3985	23.365384615384613	
105.0	11.0	105.2	75.075	3	65	938	105	11	124	88	105	11	103	74	57	0	0	42.18329071998596	5280	5582.607333660126	4049	23.314393939393938	
105.0	11.0	105.175	75.075	1	66	948	105	11	124	88	105	11	103	74	58	0	0	54.539642572402954	5360	5637.146976232529	4114	23.246268656716424	
105.0	11.0	105.175	75.075	1	67	968	105	11	124	88	105	11	103	74	57	0	0	36.27820158004761	5440	5673.425177812576	4169	23.36397058823529	
105.0	11.0	105.175	75.075	1	68	981	105	11	124	88	105	11	103	74	56	0	0	51.99257826805115	5520	5725.417756080627	4231	23.351449275362327	
105.0	11.0	105.2375	75.125	1	69	995	105	11	124	88	105	11	103	74	55	0	0	141.76881194114685	5600	5867.186568021774	4292	23.35714285714286	
105.0	11.0	105.2625	75.125	1	70	1006	105	11	124	88	105	11	103	74	54	0	0	73.935786485672	5680	5941.122354507446	4355	23.3274647887324	
105.0	11.0	105.025	74.9625	1	71	1022	105	11	113	80	105	11	103	74	54	0	0	49.539045333862305	5760	5990.661399841309	4415	23.350694444444443	
105.0	11.0	105.0125	74.9625	1	72	1029	105	11	113	80	105	11	103	74	55	0	0	206.01595616340637	5840	6196.677356004715	4484	23.21917808219179	
105.0	11.0	104.9125	74.9	1	73	1046	105	11	112	80	105	11	103	74	55	0	0	531.8702585697174	5920	6728.547614574432	4542	23.27702702702703	
105.0	11.0	104.9	74.8875	1	74	1061	105	11	112	80	105	11	103	74	55	0	0	1254.647364616394	6000	7983.194979190826	4602	23.299999999999997	
105.0	11.0	104.8875	74.875	1	75	1070	105	11	112	80	105	11	103	74	54	0	0	99.4721326828003	6080	8082.667111873627	4668	23.223684210526315	
105.0	11.0	104.8125	74.8125	1	76	1084	105	11	106	75	105	11	103	74	52	0	0	81.05693650245667	6160	8163.724048376083	4728	23.246753246753244	
105.0	11.0	104.825	74.8	1	77	1100	105	11	106	75	105	11	103	74	50	0	0	117.89755511283875	6240	8281.621603488922	4788	23.26923076923076	
105.0	11.0	104.775	74.775	1	78	1116	105	11	106	75	105	11	103	74	49	0	0	33.12906622886658	6320	8314.750669717789	4847	23.30696202531645	
105.0	11.0	104.7625	74.7625	2	79	1126	105	11	106	75	105	11	103	74	48	0	0	229.13497281074524	6400	8543.885642528534	4913	23.234375	
105.0	11.0	104.7625	74.7625	2	80	1142	105	11	106	75	105	11	103	74	48	0	0	204.81809830665588	6480	8748.70374083519	4973	23.256172839506178	
105.0	11.0	104.7625	74.7625	2	81	1159	105	11	106	75	105	11	103	74	48	0	0	94.16978144645691	6560	8842.873522281647	5032	23.292682926829272	
105.0	11.0	104.8125	74.775	2	82	1170	105	11	106	75	105	11	103	74	48	0	0	31.74194312095642	6640	8874.615465402603	5097	23.237951807228924	
105.0	11.0	104.725	74.7125	2	83	1179	105	11	106	75	105	11	103	74	46	0	0	139.19811367988586	6720	9013.813579082489	5163	23.16964285714286	
105.0	11.0	104.75	74.725	2	84	1193	105	11	106	75	105	11	103	74	46	0	0	165.15433835983276	6800	9178.967917442322	5225	23.161764705882348	
105.0	11.0	104.7375	74.7125	2	85	1203	105	11	106	75	105	11	103	74	46	0	0	177.07560515403748	6880	9356.04352259636	5291	23.095930232558132	
105.0	11.0	104.725	74.7	3	86	1212	105	11	106	75	105	11	103	74	44	0	0	105.03085684776306	6960	9461.074379444122	5357	23.031609195402297	
105.0	11.0	104.7125	74.675	3	87	1225	105	11	106	75	105	11	103	74	42	0	0	51.192142724990845	7040	9512.266522169113	5419	23.025568181818173	
105.0	11.0	104.7	74.675	3	88	1238	105	11	106	75	105	11	103	74	42	0	0	166.4801390171051	7120	9678.746661186218	5481	23.019662921348313	
105.0	11.0	104.675	74.65	3	89	1251	105	11	106	75	105	11	103	74	42	0	0	70.44390916824341	7200	9749.190570354462	5544	23.0	
105.0	11.0	104.65	74.6375	3	90	1260	105	11	106	75	105	11	103	74	42	0	0	55.966228723526	7280	9805.156799077988	5611	22.925824175824175	
105.0	11.0	104.625	74.6125	2	91	1270	105	11	106	75	105	11	103	74	40	0	0	148.76390504837036	7360	9953.920704126358	5676	22.88043478260869	
105.0	11.0	104.6	74.6125	2	92	1285	105	11	106	75	105	11	103	74	41	0	0	87.18101835250854	7440	10041.101722478867	5736	22.903225806451616	
105.0	11.0	104.55	74.5875	2	93	1297	105	11	106	75	105	11	103	74	42	0	0	82.31499195098877	7520	10123.416714429855	5800	22.872340425531917	
105.0	11.0	104.5125	74.55	3	94	1310	105	11	106	75	105	11	103	74	41	0	0	170.09570407867432	7600	10293.51241850853	5862	22.86842105263159	
105.0	11.0	104.475	74.525	1	95	1331	105	11	106	75	105	11	103	74	40	0	0	41.21024775505066	7680	10334.72266626358	5916	22.96875	
105.0	11.0	104.475	74.525	1	96	1346	105	11	106	75	105	11	103	74	40	0	0	57.31953835487366	7760	10392.042204618454	5977	22.976804123711332	
105.0	11.0	104.4375	74.4875	1	97	1353	105	11	106	75	105	11	103	74	38	0	0	82.35233902931213	7840	10474.394543647766	6045	22.8954081632653	
105.0	11.0	104.4	74.4625	1	98	1363	105	11	106	75	105	11	103	74	36	0	0	38.29823660850525	7920	10512.692780256271	6110	22.85353535353535	
105.0	11.0	104.375	74.45	1	99	1379	105	11	106	75	105	11	103	74	37	0	0	152.59764313697815	8000	10665.29042339325	6170	22.875	
105.0	11.0	104.4125	74.4625	1	100	1390	105	11	106	75	105	11	103	74	36	0	0	64.8434579372406	8080	10730.13388133049	6235	22.834158415841586	
105.0	11.0	104.35	74.4125	1	101	1405	105	11	106	75	105	11	103	74	34	0	0	49.54568958282471	8160	10779.679570913315	6295	22.855392156862735	
105.0	11.0	104.325	74.4	1	102	1419	105	11	106	75	105	11	103	74	34	0	0	54.020442962646484	8240	10833.700013875961	6356	22.864077669902912	
105.0	11.0	104.3375	74.4125	2	103	1433	105	11	106	75	105	11	103	74	34	0	0	33.811962366104126	8320	10867.511976242065	6416	22.884615384615387	
105.0	11.0	104.325	74.4125	2	104	1445	105	11	106	75	105	11	103	74	35	0	0	153.07444024085999	8400	11020.586416482925	6480	22.857142857142847	
105.0	11.0	104.35	74.425	2	105	1460	105	11	106	75	105	11	103	74	35	0	0	61.90307378768921	8480	11082.489490270615	6541	22.865566037735846	
105.0	11.0	104.3125	74.4125	3	106	1469	105	11	106	75	105	11	103	74	35	0	0	46.8289635181427	8560	11129.318453788757	6607	22.81542056074767	
105.0	11.0	104.2375	74.375	1	107	1482	105	11	106	75	105	11	103	74	36	0	0	31.451564073562622	8640	11160.77001786232	6670	22.800925925925924	
105.0	11.0	104.2375	74.375	1	108	1496	105	11	106	75	105	11	103	74	36	0	0	78.82927370071411	8720	11239.599291563034	6732	22.798165137614674	
105.0	11.0	104.2375	74.375	1	109	1508	105	11	106	75	105	11	103	74	36	0	0	109.34712243080139	8800	11348.946413993835	6796	22.77272727272728	
105.0	11.0	104.2	74.3625	1	110	1522	105	11	106	75	105	11	103	74	37	0	0	44.93845081329346	8880	11393.884864807129	6858	22.77027027027026	
105.0	11.0	104.1375	74.325	1	111	1538	105	11	105	75	105	11	103	74	37	0	0	61.02252984046936	8960	11454.907394647598	6917	22.801339285714278	
105.0	11.0	104.1125	74.3125	1	112	1555	105	11	105	75	105	11	103	74	37	0	0	41.57110810279846	9040	11496.478502750397	6976	22.831858407079636	
105.0	11.0	104.0875	74.3	1	113	1570	105	11	105	75	105	11	103	74	38	0	0	31.320203065872192	9120	11527.798705816269	7037	22.839912280701753	
105.0	11.0	104.0625	74.2875	1	114	1579	105	11	105	75	105	11	103	74	38	0	0	50.04600238800049	9200	11577.84470820427	7104	22.782608695652172	
105.0	11.0	104.0375	74.275	1	115	1592	105	11	105	75	105	11	103	74	39	0	0	80.46223020553589	9280	11658.306938409805	7167	22.769396551724142	
105.0	11.0	103.975	74.25	1	116	1602	105	11	105	75	105	11	103	74	40	0	0	35.438281774520874	9360	11693.745220184326	7232	22.735042735042725	
105.0	11.0	103.9375	74.2375	1	117	1618	105	11	105	75	105	11	103	74	40	0	0	26.090752124786377	9440	11719.835972309113	7291	22.764830508474574	
105.0	11.0	103.9	74.225	1	118	1628	105	11	105	75	105	11	103	74	39	0	0	34.5860755443573	9520	11754.42204785347	7355	22.741596638655466	
105.0	11.0	103.8	74.1875	1	119	1641	105	11	105	75	105	11	103	74	39	0	0	59.177756786346436	9600	11813.599804639816	7416	22.75	
105.0	11.0	103.725	74.15	1	120	1657	105	11	105	75	105	11	103	74	39	0	0	64.74833679199219	9680	11878.348141431808	7476	22.768595041322314	
105.0	11.0	103.675	74.1375	1	121	1665	105	11	105	75	105	11	103	74	41	0	0	230.97331619262695	9760	12109.321457624435	7544	22.70491803278688	
105.0	11.0	103.65	74.125	1	122	1681	105	11	105	75	105	11	103	74	41	0	0	52.56417179107666	9840	12161.885629415512	7604	22.723577235772368	
105.0	11.0	103.6	74.1	1	123	1696	105	11	105	75	105	11	103	74	41	0	0	39.700207233428955	9920	12201.585836648941	7664	22.74193548387096	
105.0	11.0	103.525	74.075	1	124	1709	105	11	105	75	105	11	103	74	43	0	0	65.66444087028503	10000	12267.250277519226	7727	22.72999999999999	
105.0	11.0	103.4875	74.05	1	125	1726	105	11	105	75	105	11	103	74	42	0	0	58.86631655693054	10080	12326.116594076157	7786	22.757936507936506	
105.0	11.0	103.4875	74.05	1	126	1741	105	11	105	75	105	11	103	74	42	0	0	83.24242115020752	10160	12409.359015226364	7847	22.76574803149606	
105.0	11.0	103.4375	74.025	2	127	1759	105	11	105	75	105	11	103	74	42	0	0	35.64480638504028	10240	12445.003821611404	7903	22.822265625	
105.0	11.0	103.425	74.025	2	128	1768	105	11	105	75	105	11	103	74	42	0	0	71.34614682197571	10320	12516.34996843338	7970	22.77131782945736	
105.0	11.0	103.425	74.025	2	129	1777	105	11	105	75	105	11	103	74	43	0	0	345.42743611335754	10400	12861.777404546738	8037	22.72115384615384	
105.0	11.0	103.4125	74.025	3	130	1800	105	11	105	75	105	11	103	74	42	0	0	61.631906270980835	10480	12923.409310817719	8088	22.82442748091603	
105.0	11.0	103.375	74.0125	3	131	1814	105	11	105	75	105	11	103	74	44	0	0	67.55413246154785	10560	12990.963443279266	8149	22.83143939393939	
105.0	11.0	103.3625	74.0125	3	132	1826	105	11	105	75	105	11	103	74	44	0	0	60.19783020019531	10640	13051.161273479462	8211	22.828947368421055	
105.0	11.0	103.35	74.0125	3	133	1838	105	11	105	75	105	11	103	74	44	0	0	57.73735189437866	10720	13108.89862537384	8275	22.807835820895534	
105.0	11.0	103.35	74.0125	3	134	1851	105	11	105	75	105	11	103	74	44	0	0	79.34465456008911	10800	13188.24327993393	8337	22.805555555555557	
105.0	11.0	103.3375	74.0125	3	135	1862	105	11	105	75	105	11	103	74	45	0	0	57.45886993408203	10880	13245.702149868011	8402	22.775735294117652	
105.0	11.0	103.3125	74.0	3	136	1866	105	11	104	74	105	11	103	74	45	0	0	47.969359397888184	10960	13293.6715092659	8473	22.691605839416056	
105.0	11.0	103.3125	74.0	3	137	1879	105	11	104	74	105	11	103	74	46	0	0	47.319613218307495	11040	13340.991122484207	8535	22.690217391304344	
105.0	11.0	103.3125	74.0	3	138	1888	105	11	104	74	105	11	103	74	45	0	0	59.963568687438965	11120	13400.954691171646	8601	22.652877697841717	
105.0	11.0	103.325	74.0	3	139	1904	105	11	104	74	105	11	103	74	44	0	0	30.344046592712402	11200	13431.298737764359	8661	22.66964285714286	
105.0	11.0	103.325	74.0	3	140	1917	105	11	104	74	105	11	103	74	45	0	0	62.97145748138428	11280	13494.270195245743	8724	22.65957446808511	
105.0	11.0	103.3	74.0	1	141	1931	105	11	104	74	105	11	103	74	46	0	0	40.52598571777344	11360	13534.796180963516	8786	22.65845070422536	
105.0	11.0	103.3	74.0	1	142	1941	105	11	104	74	105	11	103	74	46	0	0	70.57781767845154	11440	13605.373998641968	8852	22.622377622377627	
105.0	11.0	103.3	74.0	1	143	1954	105	11	104	74	105	11	103	74	46	0	0	74.83597779273987	11520	13680.209976434708	8915	22.612847222222214	
105.0	11.0	103.3	74.0	1	144	1966	105	11	104	74	105	11	103	74	46	0	0	60.32025599479675	11600	13740.530232429504	8978	22.603448275862064	
105.0	11.0	103.3	74.0	1	145	1981	105	11	104	74	105	11	103	74	46	0	0	45.83417582511902	11680	13786.364408254623	9039	22.611301369863014	
105.0	11.0	103.3	74.0	1	146	1990	105	11	104	74	105	11	103	74	46	0	0	57.460164308547974	11760	13843.824572563171	9106	22.568027210884352	
105.0	11.0	103.2875	74.0	1	147	2005	105	11	104	74	105	11	103	74	48	0	0	43.84234690666199	11840	13887.666919469833	9166	22.584459459459467	
105.0	11.0	103.275	74.0	1	148	2020	105	11	104	74	105	11	103	74	49	0	0	395.60832953453064	11920	14283.275249004364	9227	22.59228187919463	
105.0	11.0	103.275	74.0	1	149	2027	105	11	104	74	105	11	103	74	48	0	0	67.81077003479004	12000	14351.086019039154	9295	22.54166666666667	
105.0	11.0	103.2875	74.0	1	150	2043	105	11	104	74	105	11	103	74	48	0	0	54.974024057388306	12080	14406.060043096542	9354	22.566225165562912	
105.0	11.0	103.2875	74.0	1	151	2059	105	11	104	74	105	11	103	74	47	0	0	41.93729305267334	12160	14447.997336149216	9413	22.590460526315795	
105.0	11.0	103.2875	74.0	2	152	2078	105	11	104	74	105	11	103	74	47	0	0	75.71754217147827	12240	14523.714878320694	9468	22.647058823529406	
105.0	11.0	103.2875	74.0	2	153	2092	105	11	104	74	105	11	103	74	45	0	0	37.994943618774414	12320	14561.709821939468	9528	22.662337662337663	
105.0	11.0	103.275	74.0	2	154	2113	105	11	104	74	105	11	103	74	45	0	0	33.21136713027954	12400	14594.921189069748	9583	22.717741935483872	
105.0	11.0	103.275	74.0	2	155	2127	105	11	104	74	105	11	103	74	45	0	0	2595.4130964279175	12480	17190.334285497665	9645	22.71634615384616	
105.0	11.0	103.275	74.0	2	156	2141	105	11	104	74	105	11	103	74	45	0	0	44.96970868110657	12560	17235.303994178772	9707	22.71496815286625	
105.0	11.0	103.275	74.0	2	157	2158	105	11	104	74	105	11	103	74	45	0	0	33.3033766746521	12640	17268.607370853424	9766	22.737341772151893	
105.0	11.0	103.275	74.0	2	158	2171	105	11	104	74	105	11	103	74	48	0	0	57.444974422454834	12720	17326.05234527588	9829	22.727987421383645	
105.0	11.0	103.275	74.0	2	159	2185	105	11	104	74	105	11	103	74	47	0	0	67.64333891868591	12800	17393.695684194565	9890	22.734375	
105.0	11.0	103.275	74.0	2	160	2199	105	11	104	74	105	11	103	74	47	0	0	86.37142419815063	12880	17480.067108392715	9951	22.74068322981367	
105.0	11.0	103.2625	74.0	2	161	2214	105	11	104	74	105	11	103	74	47	0	0	49.1401252746582	12960	17529.207233667374	10011	22.754629629629633	
105.0	11.0	103.25	74.0	2	162	2225	105	11	104	74	105	11	103	74	47	0	0	43.356412172317505	13040	17572.56364583969	10075	22.737730061349694	
105.0	11.0	103.225	74.0	2	163	2240	105	11	104	74	105	11	103	74	49	0	0	37.12481617927551	13120	17609.688462018967	10136	22.74390243902438	
105.0	11.0	103.2125	74.0	2	164	2253	105	11	104	74	105	11	103	74	50	0	0	48.32563066482544	13200	17658.014092683792	10199	22.734848484848484	
105.0	11.0	103.2	74.0	2	165	2266	105	11	104	74	105	11	103	74	51	0	0	103.09779119491577	13280	17761.111883878708	10261	22.73343373493975	
105.0	11.0	103.1875	74.0	2	166	2281	105	11	104	74	105	11	103	74	52	0	0	88.50277376174927	13360	17849.614657640457	10322	22.73952095808383	
105.0	11.0	103.1625	74.0	2	167	2291	105	11	104	74	105	11	103	74	53	0	0	31.762920141220093	13440	17881.377577781677	10387	22.71577380952381	
105.0	11.0	103.125	74.0	2	168	2304	105	11	104	74	105	11	103	74	55	0	0	68.83878517150879	13520	17950.216362953186	10449	22.714497041420117	
105.0	11.0	103.1	74.0	2	169	2314	105	11	104	74	105	11	103	74	57	0	0	68.2276771068573	13600	18018.444040060043	10515	22.683823529411768	
105.0	11.0	103.1	74.0	2	170	2331	105	11	104	74	105	11	103	74	57	0	0	40.61478805541992	13680	18059.058828115463	10574	22.70467836257309	
105.0	11.0	103.1	74.0	2	171	2340	105	11	104	74	105	11	103	74	57	0	0	63.044710636138916	13760	18122.103538751602	10640	22.67441860465115	
105.0	11.0	103.1	74.0	2	172	2351	105	11	104	74	105	11	103	74	57	0	0	56.11580514907837	13840	18178.21934390068	10705	22.65173410404624	
105.0	11.0	103.1	74.0	1	173	2370	105	11	104	74	105	11	103	74	57	0	0	43.15061330795288	13920	18221.369957208633	10761	22.69396551724138	
105.0	11.0	103.0875	74.0	1	174	2384	105	11	104	74	105	11	103	74	58	0	0	73.48996996879578	14000	18294.85992717743	10823	22.69285714285715	
105.0	11.0	103.05	74.0	1	175	2398	105	11	104	74	105	11	103	74	60	0	0	60.87041783332825	14080	18355.730345010757	10884	22.698863636363626	
105.0	11.0	103.05	74.0	1	176	2409	105	11	104	74	105	11	103	74	60	0	0	58.706650257110596	14160	18414.436995267868	10949	22.676553672316373	
105.0	11.0	103.0375	74.0	1	177	2423	105	11	104	74	105	11	103	74	60	0	0	42.71970009803772	14240	18457.156695365906	11010	22.682584269662925	
105.0	11.0	103.0	74.0	1	178	2438	105	11	103	74	105	11	103	74	63	0	0	53.25086426734924	14320	18510.407559633255	11071	22.688547486033514	
