ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	first_front	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	pareto_fronts	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
101.525	12.6875	175.4125	123.4625	3	14	301	155	17	330	226	40	10	98	70	24	0	0	308.0951318740845	1200	65499.49593615532	840	30.0	
101.075	12.7875	178.3125	125.75	3	15	317	155	17	357	259	40	11	98	70	24	0	0	550.8136835098267	1280	66050.30961966515	900	29.6875	
101.6375	12.6125	171.6	121.125	3	16	335	176	17	357	259	65	11	98	70	25	0	0	493.5709307193756	1360	66543.88055038452	958	29.558823529411754	
102.025	12.575	167.85	118.6125	3	17	349	176	17	357	259	65	11	98	70	25	0	0	829.1712880134583	1440	67373.05183839798	1020	29.166666666666657	
100.55	12.5125	162.775	115.225	3	18	364	176	17	357	259	65	11	98	70	25	0	0	574.7187266349792	1520	67947.77056503296	1081	28.881578947368425	
99.175	12.4	157.95	111.75	3	19	378	176	17	357	259	65	11	98	70	26	0	0	1884.2821135520935	1600	69832.05267858505	1143	28.5625	
99.025	12.3	151.0125	106.8875	3	20	391	176	16	357	259	65	11	97	70	26	0	0	684.1202890872955	1680	70516.17296767235	1206	28.214285714285708	
95.7375	12.025	143.7125	101.6625	3	21	410	176	13	230	164	65	11	97	70	28	0	0	215.9814887046814	1760	70732.15445637703	1263	28.23863636363636	
92.8625	12.05	142.7	100.8375	3	22	425	176	13	230	162	65	11	96	69	28	0	0	255.57226395606995	1840	70987.7267203331	1324	28.043478260869563	
89.1	11.95	137.8	97.4875	3	23	433	176	13	207	143	65	11	96	69	28	0	0	173.0779254436493	1920	71160.80464577675	1392	27.5	
87.0375	11.8625	135.2875	95.8875	3	24	446	176	13	207	143	65	11	96	69	28	0	0	321.28619956970215	2000	71482.09084534645	1455	27.25	
86.7375	11.85	134.7125	95.5875	3	25	463	176	13	201	142	65	11	96	69	28	0	0	159.0900866985321	2080	71641.18093204498	1514	27.211538461538467	
87.5375	11.85	135.0	95.8125	3	26	476	176	15	201	142	65	11	96	69	28	0	0	1002.9038639068604	2160	72644.08479595184	1577	26.990740740740733	
88.4875	11.85	134.275	95.3	3	27	491	176	15	201	142	65	11	96	69	28	0	0	245.48924827575684	2240	72889.5740442276	1638	26.875	
86.275	11.6875	131.2625	93.2375	3	28	505	176	13	201	142	63	11	80	58	28	0	0	236.1869614124298	2320	73125.76100564003	1700	26.72413793103449	
84.0875	11.575	129.0875	91.75	3	29	517	176	13	201	142	63	11	80	58	27	0	0	241.19551372528076	2400	73366.95651936531	1763	26.541666666666657	
84.0875	11.575	128.325	91.2	3	30	535	176	13	201	142	63	11	80	58	27	0	0	195.91596746444702	2480	73562.87248682976	1821	26.572580645161295	
84.1625	11.525	126.7875	90.15	3	31	547	176	13	201	142	63	11	80	58	27	0	0	204.96092414855957	2560	73767.83341097832	1884	26.40625	
83.2875	11.475	125.575	89.325	3	32	564	176	13	201	142	63	11	80	58	27	0	0	217.92872548103333	2640	73985.76213645935	1943	26.401515151515156	
82.4125	11.4125	122.625	87.2375	3	33	577	176	13	185	131	63	11	80	58	27	0	0	180.17887020111084	2720	74165.94100666046	2004	26.323529411764696	
83.3625	11.4125	122.375	87.0625	3	34	593	176	13	185	131	63	11	80	58	27	0	0	304.9587576389313	2800	74470.89976429939	2064	26.285714285714292	
86.675	11.35	119.6375	85.2125	3	35	611	176	14	185	131	63	11	80	58	27	0	0	291.80633211135864	2880	74762.70609641075	2122	26.319444444444443	
88.0625	11.3625	119.7875	85.3375	3	36	624	176	14	185	131	63	11	80	58	27	0	0	123.59752154350281	2960	74886.30361795425	2185	26.182432432432435	
88.9375	11.3625	120.4875	85.8125	3	37	640	176	14	185	131	63	11	83	61	27	0	0	1041.648208618164	3040	75927.95182657242	2245	26.151315789473685	
90.8125	11.3625	119.7375	85.3125	4	38	653	176	14	167	118	63	11	83	61	27	0	0	205.7744791507721	3120	76133.72630572319	2306	26.08974358974359	
87.9375	11.3125	118.4125	84.425	3	39	673	176	12	155	110	63	11	83	61	27	0	0	210.79118466377258	3200	76344.51749038696	2362	26.1875	
88.8875	11.3125	118.1375	84.2375	3	40	694	176	12	155	110	63	11	83	61	26	0	0	368.31112909317017	3280	76712.82861948013	2416	26.34146341463415	
88.8875	11.3125	117.65	83.9	4	41	712	176	12	155	110	63	11	83	61	26	0	0	208.8938798904419	3360	76921.72249937057	2473	26.39880952380952	
90.7875	11.325	116.8625	83.35	4	42	726	176	12	155	110	63	11	82	59	26	0	0	553.5764875411987	3440	77475.29898691177	2535	26.308139534883722	
90.9125	11.325	116.575	83.1875	3	43	746	176	12	155	110	63	11	82	59	26	0	0	158.17984557151794	3520	77633.47883248329	2590	26.420454545454547	
92.7875	11.325	116.975	83.4625	3	44	770	176	12	155	110	63	11	83	61	26	0	0	187.87082886695862	3600	77821.34966135025	2642	26.611111111111114	
92.375	11.3125	115.375	82.3625	3	45	782	176	12	155	110	63	11	83	61	26	0	0	423.06773352622986	3680	78244.41739487648	2704	26.52173913043478	
93.275	11.3125	114.225	81.5875	3	46	793	176	12	155	110	63	11	83	60	25	0	0	365.95543384552	3760	78610.372828722	2767	26.40957446808511	
91.8125	11.3	113.425	81.0625	4	47	804	176	12	155	110	63	11	83	60	24	0	0	126.6043975353241	3840	78736.97722625732	2829	26.328125	
91.85	11.3	113.4875	81.125	3	48	816	176	12	155	110	63	11	83	61	24	0	0	221.28770780563354	3920	78958.26493406296	2892	26.224489795918373	
91.4125	11.2875	112.775	80.625	3	49	837	176	12	155	110	63	11	83	61	24	0	0	122.48961520195007	4000	79080.75454926491	2946	26.349999999999994	
92.75	11.3	113.1375	80.9125	3	50	853	176	12	155	110	63	11	83	61	24	0	0	241.98150992393494	4080	79322.73605918884	3006	26.323529411764696	
91.2875	11.275	112.8125	80.7	4	51	865	176	12	155	110	63	11	83	61	24	0	0	281.57341480255127	4160	79604.3094739914	3068	26.25	
92.2375	11.275	112.5625	80.525	4	52	878	176	12	155	110	63	11	83	61	24	0	0	295.64465260505676	4240	79899.95412659645	3131	26.155660377358487	
92.15	11.275	112.475	80.475	4	53	893	176	12	155	110	63	11	83	61	24	0	0	459.8369081020355	4320	80359.79103469849	3191	26.134259259259267	
92.025	11.2875	114.25	81.6875	3	54	907	176	12	155	110	63	11	83	61	24	0	0	247.21543216705322	4400	80607.00646686554	3252	26.090909090909093	
94.3625	11.3	114.4125	81.8125	3	55	922	176	12	155	110	63	11	83	61	24	0	0	200.0995328426361	4480	80807.10599970818	3312	26.07142857142857	
95.2875	11.3	114.7125	82.0	3	56	933	176	12	155	110	63	11	96	69	25	0	0	238.53006744384766	4560	81045.63606715202	3377	25.942982456140356	
95.2625	11.3	115.0125	82.2	5	57	945	176	12	155	110	63	11	96	69	23	0	0	184.7251205444336	4640	81230.36118769646	3436	25.948275862068968	
95.2625	11.3	115.0125	82.2	5	58	963	176	12	155	110	63	11	96	69	24	0	0	210.0330147743225	4720	81440.39420247078	3494	25.97457627118645	
95.2625	11.2875	114.4875	81.825	4	59	975	176	12	155	110	63	11	96	69	23	0	0	176.30023288726807	4800	81616.69443535805	3557	25.89583333333333	
93.875	11.275	114.25	81.6375	5	60	994	176	12	155	110	63	11	96	69	23	0	0	168.7922637462616	4880	81785.48669910431	3612	25.983606557377044	
95.2375	11.3125	116.2	83.0125	3	61	1011	176	14	237	167	63	11	96	69	23	0	0	130.84878158569336	4960	81916.33548069	3670	26.00806451612904	
96.1875	11.2875	114.475	81.825	3	62	1025	176	12	133	95	63	11	96	69	24	0	0	456.9218623638153	5040	82373.25734305382	3732	25.95238095238095	
97.6	11.3	114.7	81.975	3	63	1041	176	12	133	95	63	11	96	69	24	0	0	128.9993965625763	5120	82502.2567396164	3792	25.9375	
97.6	11.3	114.7	81.975	4	64	1053	176	12	133	95	63	11	96	69	23	0	0	285.69981694221497	5200	82787.95655655861	3854	25.884615384615387	
97.625	11.3	114.475	81.8125	4	65	1072	176	12	133	95	63	11	96	69	23	0	0	108.17190647125244	5280	82896.12846302986	3910	25.946969696969703	
97.65	11.3	114.325	81.7125	4	66	1083	176	12	133	95	63	11	96	69	23	0	0	833.8066129684448	5360	83729.9350759983	3974	25.858208955223887	
97.65	11.3	114.4125	81.775	4	67	1099	176	12	133	95	63	11	96	69	23	0	0	313.1306538581848	5440	84043.06572985649	4034	25.845588235294116	
97.675	11.3	114.3625	81.725	3	68	1116	176	12	133	95	63	11	96	69	23	0	0	320.4417254924774	5520	84363.50745534897	4092	25.869565217391298	
97.675	11.3	114.3875	81.7375	3	69	1133	176	12	133	95	63	11	98	70	23	0	0	199.53928017616272	5600	84563.04673552513	4151	25.875	
96.2875	11.2875	114.125	81.5375	3	70	1151	176	12	133	95	63	11	98	70	22	0	0	107.44086813926697	5680	84670.4876036644	4207	25.933098591549296	
96.2625	11.2875	114.35	81.7	3	71	1167	176	12	133	95	63	11	98	70	22	0	0	301.47560381889343	5760	84971.96320748329	4266	25.9375	
97.675	11.3	114.65	81.9125	3	72	1187	176	12	133	95	63	11	98	70	23	0	0	175.43475890159607	5840	85147.39796638489	4322	25.993150684931507	
97.675	11.3	114.65	81.9125	3	73	1204	176	12	133	95	63	11	98	70	22	0	0	141.96451020240784	5920	85289.3624765873	4379	26.030405405405403	
97.65	11.3	114.875	82.075	3	74	1219	176	12	133	95	63	11	98	70	22	0	0	298.21332144737244	6000	85587.57579803467	4440	26.0	
96.2625	11.2875	114.4375	81.7625	4	75	1236	176	12	133	95	63	11	98	70	21	0	0	175.65284967422485	6080	85763.2286477089	4497	26.036184210526315	
96.2375	11.2875	114.425	81.725	3	76	1251	176	12	133	95	63	11	87	62	21	0	0	287.49596428871155	6160	86050.7246119976	4558	26.006493506493513	
96.2125	11.2875	114.2875	81.625	3	77	1270	176	12	133	95	63	11	87	62	21	0	0	146.73117876052856	6240	86197.45579075813	4615	26.041666666666657	
96.1875	11.2875	114.275	81.5875	3	78	1286	176	12	133	95	63	11	87	62	22	0	0	530.9400959014893	6320	86728.39588665962	4675	26.028481012658233	
96.1875	11.2875	114.275	81.5875	3	79	1305	176	12	133	95	63	11	87	62	22	0	0	202.89219450950623	6400	86931.28808116913	4732	26.0625	
97.575	11.3	114.725	81.8875	3	80	1323	176	12	133	95	63	11	87	62	22	0	0	299.19453835487366	6480	87230.482619524	4790	26.080246913580254	
97.575	11.3	114.725	81.8875	3	81	1336	176	12	133	95	63	11	87	62	22	0	0	148.20099210739136	6560	87378.6836116314	4853	26.021341463414643	
97.575	11.3	114.725	81.8875	3	82	1353	176	12	133	95	63	11	87	62	23	0	0	316.74919033050537	6640	87695.4328019619	4912	26.02409638554218	
97.675	11.3	114.2875	81.55	3	83	1366	176	12	133	95	63	11	82	59	23	0	0	253.93508410453796	6720	87949.36788606644	4975	25.967261904761912	
97.4875	11.3	113.7	81.1	4	84	1380	176	12	133	95	50	11	77	55	23	0	0	175.04383420944214	6800	88124.41172027588	5033	25.985294117647058	
97.4375	11.3	113.875	81.225	4	85	1403	176	12	133	95	50	11	77	55	23	0	0	269.82693457603455	6880	88394.23865485191	5085	26.09011627906976	
97.225	11.3	113.8375	81.2	4	86	1420	176	12	133	95	50	11	77	55	23	0	0	137.0550012588501	6960	88531.29365611076	5143	26.106321839080465	
98.5875	11.3125	114.6125	81.7125	3	87	1437	176	12	171	119	50	11	77	55	24	0	0	129.92430114746094	7040	88661.21795725822	5202	26.107954545454547	
98.5875	11.3125	114.1375	81.4125	3	88	1458	176	12	133	95	50	11	77	55	24	0	0	151.05650544166565	7120	88812.27446269989	5257	26.165730337078656	
98.5625	11.3125	114.0625	81.35	3	89	1473	176	12	133	95	50	11	77	55	24	0	0	99.11761379241943	7200	88911.39207649231	5318	26.138888888888886	
98.5375	11.3125	113.925	81.25	3	90	1490	176	12	133	95	50	11	77	55	24	0	0	193.9220712184906	7280	89105.3141477108	5376	26.153846153846146	
98.3	11.3125	113.025	80.6	3	91	1511	176	12	133	95	50	11	77	55	24	0	0	104.14009809494019	7360	89209.45424580574	5430	26.222826086956516	
96.8875	11.3	112.325	80.125	3	92	1527	176	12	133	95	50	11	77	55	24	0	0	461.83205676078796	7440	89671.28630256653	5489	26.22311827956989	
95.2125	11.2875	110.6625	78.9625	3	93	1546	176	12	133	95	50	11	77	55	24	0	0	148.37854146957397	7520	89819.6648440361	5545	26.26329787234043	
96.625	11.3	112.025	79.9	3	94	1567	176	12	191	134	50	11	77	55	24	0	0	148.41300320625305	7600	89968.07784724236	5600	26.31578947368422	
96.6	11.3	110.8	79.05	3	95	1582	176	12	133	95	50	11	77	55	24	0	0	250.02046513557434	7680	90218.09831237793	5661	26.2890625	
96.55	11.3	110.975	79.175	3	96	1601	176	12	133	95	50	11	77	55	24	0	0	217.22992730140686	7760	90435.32823967934	5717	26.327319587628864	
94.975	11.2875	109.55	78.15	3	97	1615	176	12	133	95	50	11	77	55	23	0	0	164.1419141292572	7840	90599.4701538086	5777	26.31377551020408	
94.7875	11.2875	109.25	77.925	3	98	1633	176	12	142	101	50	11	77	55	23	0	0	236.27618074417114	7920	90835.74633455276	5834	26.338383838383834	
93.375	11.275	108.675	77.5125	3	99	1648	176	12	142	101	50	11	77	55	23	0	0	162.07709217071533	8000	90997.82342672348	5895	26.3125	
93.1625	11.275	108.0	77.025	3	100	1662	176	12	142	101	50	11	77	55	23	0	0	155.73814058303833	8080	91153.56156730652	5956	26.287128712871294	
93.0875	11.275	107.5625	76.7125	3	101	1680	176	12	142	101	50	11	77	55	23	0	0	121.14897203445435	8160	91274.71053934097	6014	26.299019607843135	
93.0875	11.275	107.2625	76.5	3	102	1693	176	12	142	101	50	11	77	55	24	0	0	188.88745284080505	8240	91463.59799218178	6077	26.25	
92.9375	11.275	107.0875	76.4	3	103	1711	176	12	142	101	50	11	77	55	23	0	0	176.20231246948242	8320	91639.80030465126	6134	26.274038461538467	
92.9375	11.275	107.0875	76.4	3	104	1726	176	12	142	101	50	11	77	55	24	0	0	132.45271682739258	8400	91772.25302147865	6195	26.25	
94.35	11.2875	108.025	77.075	3	105	1745	176	12	142	101	50	11	77	55	24	0	0	134.12594866752625	8480	91906.37897014618	6252	26.27358490566037	
94.35	11.2875	107.975	77.05	4	106	1756	176	12	142	101	50	11	77	55	25	0	0	171.105801820755	8560	92077.48477196693	6316	26.214953271028037	
95.6	11.3	107.875	76.975	4	107	1772	176	12	142	101	50	11	77	55	25	0	0	315.37010622024536	8640	92392.85487818718	6376	26.20370370370371	
95.6	11.3	107.875	76.975	4	108	1792	176	12	142	101	50	11	77	55	26	0	0	118.2752525806427	8720	92511.13013076782	6432	26.23853211009174	
95.6	11.3	108.05	77.1625	4	109	1805	176	12	142	101	50	11	77	55	26	0	0	169.20467519760132	8800	92680.33480596542	6495	26.193181818181827	
95.6	11.3	107.6625	76.8875	4	110	1818	176	12	142	101	50	11	77	55	25	0	0	346.5715596675873	8880	93026.90636563301	6557	26.159909909909913	
95.6	11.3	107.6625	76.8875	4	111	1839	176	12	142	101	50	11	77	55	25	0	0	260.36130237579346	8960	93287.2676680088	6612	26.20535714285714	
95.6	11.3	107.6875	76.9	4	112	1857	176	12	142	101	50	11	77	55	25	0	0	203.7698745727539	9040	93491.03754258156	6670	26.216814159292028	
95.6	11.3	107.175	76.5625	5	113	1873	176	12	142	101	50	11	77	55	25	0	0	208.60297751426697	9120	93699.64052009583	6729	26.21710526315789	
94.1875	11.2875	106.575	76.1375	6	114	1886	176	12	142	101	50	11	77	55	24	0	0	161.89122128486633	9200	93861.53174138069	6790	26.195652173913047	
94.1875	11.2875	106.4625	76.0625	6	115	1910	176	12	142	101	50	11	77	55	24	0	0	96.77769732475281	9280	93958.30943870544	6842	26.271551724137936	
92.9375	11.275	106.7375	76.2625	6	116	1928	176	12	142	101	50	11	77	55	24	0	0	127.7394208908081	9360	94086.04885959625	6899	26.292735042735032	
94.675	11.2875	107.9625	77.15	3	117	1941	176	12	142	101	50	11	77	55	24	0	0	205.93079543113708	9440	94291.97965502739	6961	26.260593220338976	
93.2625	11.275	107.7875	77.0375	4	118	1955	176	12	142	101	50	11	77	55	23	0	0	241.9418077468872	9520	94533.92146277428	7019	26.271008403361336	
93.75	11.275	108.35	77.45	4	119	1973	176	12	133	95	50	11	77	55	23	0	0	192.6581747531891	9600	94726.57963752747	7075	26.302083333333343	
92.3375	11.2625	107.725	77.0125	4	120	1989	176	12	133	95	50	11	77	55	23	0	0	241.0170726776123	9680	94967.59671020508	7133	26.311983471074385	
92.3375	11.2625	107.725	77.0125	4	121	2002	176	12	133	95	50	11	77	55	23	0	0	150.05980324745178	9760	95117.65651345253	7195	26.28073770491804	
94.075	11.275	108.975	77.9125	4	122	2024	176	12	133	95	63	11	85	61	23	0	0	153.21002650260925	9840	95270.86653995514	7249	26.331300813008127	
94.075	11.275	108.95	77.9	4	123	2045	176	12	133	95	63	11	85	61	23	0	0	124.73837757110596	9920	95395.60491752625	7304	26.370967741935488	
92.6625	11.2625	108.475	77.575	3	124	2065	176	12	133	95	63	11	85	61	23	0	0	146.7276849746704	10000	95542.33260250092	7359	26.409999999999997	
94.075	11.275	109.05	77.9875	3	125	2084	176	12	133	95	63	11	85	61	23	0	0	226.9327733516693	10080	95769.26537585258	7416	26.428571428571416	
92.6625	11.2625	108.4625	77.5875	3	126	2099	176	12	133	95	63	11	85	61	22	0	0	176.89064145088196	10160	95946.15601730347	7476	26.417322834645674	
92.6625	11.2625	108.4875	77.6125	3	127	2118	176	12	133	95	63	11	85	61	22	0	0	138.63664603233337	10240	96084.7926633358	7533	26.435546875	
92.6625	11.2625	107.9875	77.2625	3	128	2132	176	12	133	95	63	11	85	61	22	0	0	175.7142379283905	10320	96260.50690126419	7593	26.424418604651166	
92.6625	11.2625	108.025	77.3	3	129	2149	176	12	133	95	63	11	85	61	22	0	0	114.22820734977722	10400	96374.73510861397	7651	26.432692307692307	
92.6625	11.2625	108.4	77.5875	3	130	2167	176	12	133	95	63	11	85	61	22	0	0	171.8655047416687	10480	96546.60061335564	7707	26.459923664122144	
92.6625	11.2625	107.925	77.25	3	131	2180	176	12	133	95	63	11	85	61	22	0	0	156.51694416999817	10560	96703.11755752563	7769	26.429924242424235	
92.6625	11.2625	108.125	77.4	4	132	2193	176	12	133	95	63	11	85	61	22	0	0	227.4771511554718	10640	96930.5947086811	7830	26.40977443609023	
92.6625	11.2625	107.7125	77.125	4	133	2210	176	12	133	95	63	11	85	61	22	0	0	115.94195985794067	10720	97046.53666853905	7889	26.40858208955224	
92.6625	11.2625	108.125	77.425	4	134	2232	176	12	133	95	63	11	85	61	22	0	0	216.11804866790771	10800	97262.65471720695	7943	26.453703703703695	
94.075	11.275	108.625	77.775	4	135	2241	176	12	133	95	63	11	85	61	23	0	0	166.0712025165558	10880	97428.72591972351	8010	26.378676470588232	
92.6625	11.2625	107.55	77.0125	6	136	2262	176	12	133	95	63	11	85	61	22	0	0	175.2267622947693	10960	97603.95268201828	8062	26.441605839416056	
94.075	11.275	108.625	77.775	6	137	2286	176	12	133	95	63	11	85	61	23	0	0	83.91920518875122	11040	97687.87188720703	8114	26.503623188405797	
94.075	11.275	108.625	77.775	7	138	2302	176	12	133	95	63	11	85	61	23	0	0	151.8958592414856	11120	97839.76774644852	8173	26.501798561151077	
94.075	11.275	109.0375	78.075	7	139	2322	176	12	133	95	63	11	85	61	23	0	0	113.65902519226074	11200	97953.42677164078	8228	26.535714285714278	
94.075	11.275	108.5	77.7	8	140	2344	176	12	133	95	63	11	85	61	23	0	0	99.33455991744995	11280	98052.76133155823	8280	26.59574468085107	
94.075	11.275	108.4375	77.6625	8	141	2363	176	12	133	95	63	11	85	61	23	0	0	204.41896605491638	11360	98257.18029761314	8337	26.610915492957744	
94.075	11.275	108.4375	77.6625	9	142	2385	176	12	133	95	63	11	85	61	23	0	0	73.97613978385925	11440	98331.156437397	8390	26.66083916083916	
92.6625	11.2625	107.8375	77.2375	9	143	2406	176	12	133	95	63	11	85	61	22	0	0	201.42796158790588	11520	98532.58439898491	8444	26.701388888888886	
92.6625	11.2625	107.925	77.3	3	144	2423	176	12	133	95	63	11	85	61	22	0	0	137.71749567985535	11600	98670.30189466476	8502	26.706896551724128	
92.6625	11.2625	107.925	77.3	3	145	2437	176	12	133	95	63	11	85	61	23	0	0	143.6337332725525	11680	98813.93562793732	8564	26.678082191780817	
92.6625	11.2625	108.3375	77.6	3	146	2460	176	12	133	95	63	11	85	61	23	0	0	174.51210379600525	11760	98988.44773173332	8616	26.734693877551024	
91.25	11.25	107.3	76.8625	3	147	2482	176	12	133	95	63	11	85	61	22	0	0	133.1065390110016	11840	99121.55427074432	8667	26.798986486486484	
92.6625	11.2625	108.375	77.625	3	148	2500	176	12	133	95	63	11	85	61	22	0	0	179.63277649879456	11920	99301.18704724312	8724	26.81208053691276	
92.6625	11.2625	108.375	77.625	3	149	2510	176	12	133	95	63	11	85	61	22	0	0	168.75010132789612	12000	99469.93714857101	8789	26.758333333333326	
92.6625	11.2625	108.375	77.625	3	150	2525	176	12	133	95	63	11	85	61	22	0	0	183.84738302230835	12080	99653.78453159332	8849	26.746688741721854	
92.6625	11.2625	107.9625	77.325	3	151	2547	176	12	133	95	63	11	85	61	22	0	0	150.17468070983887	12160	99803.95921230316	8902	26.79276315789474	
92.6625	11.2625	107.9625	77.325	3	152	2559	176	12	133	95	63	11	85	61	22	0	0	480.78076100349426	12240	100284.73997330666	8966	26.7483660130719	
92.6625	11.2625	107.55	77.025	3	153	2573	176	12	133	95	63	11	85	61	22	0	0	395.93116092681885	12320	100680.67113423347	9026	26.73701298701299	
91.25	11.25	106.95	76.6	3	154	2590	176	12	133	95	63	11	85	61	21	0	0	203.30261087417603	12400	100883.97374510765	9083	26.75	
92.6625	11.2625	107.55	77.025	3	155	2612	176	12	133	95	63	11	85	61	22	0	0	192.68670988082886	12480	101076.66045498848	9136	26.794871794871796	
92.6625	11.2625	107.55	77.025	3	156	2625	176	12	133	95	63	11	85	61	22	0	0	165.60605692863464	12560	101242.26651191711	9199	26.759554140127378	
91.25	11.25	107.45	76.95	3	157	2638	176	12	133	95	63	11	85	61	21	0	0	148.24176669120789	12640	101390.50827860832	9259	26.74841772151899	
91.25	11.25	107.925	77.2875	3	158	2655	176	12	133	95	63	11	85	61	21	0	0	237.89159154891968	12720	101628.39987015724	9316	26.76100628930817	
92.6625	11.2625	108.5875	77.75	3	159	2671	176	12	133	95	63	11	85	61	22	0	0	244.36845874786377	12800	101872.7683289051	9376	26.75	
92.6625	11.2625	108.5875	77.75	3	160	2690	176	12	133	95	63	11	85	61	22	0	0	112.98514652252197	12880	101985.75347542763	9433	26.76242236024845	
92.6625	11.2625	109.5625	78.4375	3	161	2700	176	12	133	95	63	11	85	61	22	0	0	152.94153785705566	12960	102138.69501328468	9498	26.712962962962962	
92.6625	11.2625	109.5875	78.45	3	162	2715	176	12	133	95	63	11	85	61	23	0	0	212.9089856147766	13040	102351.60399889946	9559	26.694785276073617	
95.4875	11.3125	114.3	81.75	4	163	2731	176	14	237	167	63	11	85	61	24	0	0	192.328937292099	13120	102543.93293619156	9618	26.692073170731717	
95.4875	11.3125	114.0125	81.55	4	164	2751	176	14	237	167	63	11	85	61	24	0	0	164.03889155387878	13200	102707.97182774544	9673	26.71969696969697	
95.4875	11.2875	111.925	80.1125	4	165	2768	176	12	133	95	63	11	85	61	24	0	0	818.3249826431274	13280	103526.29681038857	9731	26.72439759036145	
94.075	11.275	112.275	80.3625	4	166	2783	176	12	133	95	63	11	85	61	24	0	0	152.7263045310974	13360	103679.02311491966	9791	26.71407185628742	
94.075	11.275	111.8	80.025	4	167	2797	176	12	133	95	63	11	85	61	24	0	0	185.9373815059662	13440	103864.96049642563	9852	26.696428571428584	
94.075	11.275	111.8	80.025	3	168	2811	176	12	133	95	63	11	85	61	24	0	0	305.13574504852295	13520	104170.09624147415	9914	26.671597633136088	
94.075	11.275	111.8	80.025	3	169	2827	176	12	133	95	63	11	85	61	24	0	0	182.6920199394226	13600	104352.78826141357	9974	26.661764705882348	
94.075	11.275	111.775	80.0125	3	170	2841	176	12	133	95	63	11	85	61	24	0	0	239.0240454673767	13680	104591.81230688095	10036	26.6374269005848	
92.6625	11.2625	112.125	80.2625	3	171	2850	176	12	133	95	63	11	85	61	23	0	0	333.8580627441406	13760	104925.67036962509	10100	26.59883720930233	
92.6625	11.2625	112.1625	80.2875	3	172	2864	176	12	133	95	63	11	85	61	23	0	0	157.13088846206665	13840	105082.80125808716	10161	26.58236994219652	
92.6625	11.2625	112.1375	80.275	3	173	2876	176	12	133	95	63	11	85	61	22	0	0	163.32264065742493	13920	105246.12389874458	10224	26.551724137931032	
92.6625	11.2625	112.1375	80.275	3	174	2887	176	12	133	95	63	11	85	61	22	0	0	150.60271978378296	14000	105396.72661852837	10287	26.521428571428572	
91.25	11.25	112.075	80.225	3	175	2903	176	12	133	95	63	11	85	61	22	0	0	115.00661158561707	14080	105511.73323011398	10346	26.519886363636374	
91.25	11.25	112.1375	80.2625	3	176	2915	176	12	133	95	63	11	85	61	22	0	0	130.91301155090332	14160	105642.64624166489	10410	26.48305084745762	
91.25	11.25	112.1375	80.2625	3	177	2936	176	12	133	95	63	11	85	61	22	0	0	520.2201771736145	14240	106162.8664188385	10465	26.509831460674164	
