ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	first_front	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	pareto_fronts	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
102.7375	11.0875	114.3125	81.4875	1	45	382	121	12	190	135	67	11	90	65	60	0	0	60.56233549118042	3680	22168.2976770401	3102	15.706521739130437	
102.475	11.075	112.8375	80.4625	1	46	397	121	12	190	135	67	11	90	65	60	0	0	31.84563136100769	3760	22200.143308401108	3162	15.904255319148945	
102.475	11.0875	113.2125	80.7	1	47	409	121	12	190	135	67	11	90	65	59	0	0	33.184366941452026	3840	22233.32767534256	3225	16.015625	
102.8875	11.1	113.275	80.7625	1	48	420	121	12	190	135	100	11	90	65	59	0	0	38.0446994304657	3920	22271.372374773026	3290	16.07142857142857	
102.8875	11.075	112.525	80.25	1	49	431	121	12	190	135	100	11	90	65	59	0	0	20.09857678413391	4000	22291.47095155716	3354	16.14999999999999	
102.8875	11.0875	112.725	80.4	1	50	438	121	12	190	135	100	11	90	65	60	0	0	28.165091037750244	4080	22319.63604259491	3423	16.10294117647058	
102.8875	11.1125	112.975	80.575	1	51	445	121	12	190	135	100	11	90	65	60	0	0	36.86969542503357	4160	22356.505738019943	3491	16.081730769230774	
102.8125	11.1375	113.4125	80.9	1	52	453	121	12	190	135	94	11	90	65	61	0	0	25.11129927635193	4240	22381.617037296295	3558	16.08490566037736	
102.2875	11.1	112.1125	79.975	1	53	458	121	12	188	133	94	11	90	65	62	0	0	96.48469734191895	4320	22478.101734638214	3628	16.01851851851852	
102.2875	11.0875	112.0375	79.9125	1	54	467	121	12	188	133	94	11	90	65	62	0	0	27.84315323829651	4400	22505.94488787651	3695	16.02272727272728	
102.025	11.0875	111.2875	79.375	1	55	474	121	12	188	133	94	11	90	65	63	0	0	41.066555976867676	4480	22547.01144385338	3764	15.982142857142861	
102.025	11.0875	111.9875	79.825	1	56	480	121	12	188	133	94	11	90	65	63	0	0	52.48152709007263	4560	22599.49297094345	3834	15.921052631578945	
102.3375	11.1	113.1125	80.5625	1	57	486	125	12	188	133	94	11	100	72	61	0	0	28.12449288368225	4640	22627.617463827133	3901	15.926724137931032	
102.4875	11.125	113.0625	80.525	1	58	493	127	13	188	133	100	11	102	73	62	0	0	30.87899088859558	4720	22658.49645471573	3968	15.93220338983052	
101.8875	11.175	112.35	80.0375	1	59	500	125	15	188	133	100	11	102	73	62	0	0	30.366657495498657	4800	22688.863112211227	4037	15.895833333333329	
101.1	11.175	109.8875	78.2875	1	60	509	125	15	188	133	100	11	102	73	63	0	0	36.1581552028656	4880	22725.021267414093	4103	15.92213114754098	
100.8375	11.1625	108.7875	77.5	1	61	512	125	15	188	133	100	11	102	73	63	0	0	35.03090214729309	4960	22760.052169561386	4175	15.826612903225808	
100.575	11.1375	107.175	76.3375	1	62	523	125	15	188	133	100	11	90	65	65	0	0	32.537638902664185	5040	22792.58980846405	4239	15.892857142857139	
100.575	11.1125	106.6375	75.925	1	63	533	125	15	188	133	100	11	90	65	66	0	0	24.880748510360718	5120	22817.47055697441	4305	15.91796875	
100.575	11.0375	105.6875	75.225	1	64	539	125	12	188	133	100	11	90	65	67	0	0	48.22108292579651	5200	22865.691639900208	4375	15.865384615384613	
100.3125	11.0375	104.6375	74.4875	1	65	552	125	12	131	95	100	11	90	65	68	0	0	31.32136106491089	5280	22897.01300096512	4438	15.946969696969688	
100.3125	11.0375	104.6375	74.4875	1	66	553	125	12	131	95	100	11	90	65	68	0	0	29.421513557434082	5360	22926.434514522552	4513	15.802238805970148	
100.3125	11.0375	104.5875	74.4625	1	67	560	125	12	131	95	100	11	90	65	68	0	0	37.90658736228943	5440	22964.341101884842	4582	15.772058823529406	
100.3125	11.0375	104.5125	74.425	1	68	567	125	12	131	95	100	11	90	65	68	0	0	44.4997992515564	5520	23008.8409011364	4651	15.742753623188406	
100.6125	11.0125	103.9875	74.0625	1	69	580	125	12	131	95	100	11	90	65	68	0	0	25.80820083618164	5600	23034.64910197258	4713	15.839285714285708	
100.3	11.0125	104.0375	74.0875	1	70	588	124	12	131	95	100	11	90	65	69	0	0	28.92157220840454	5680	23063.570674180984	4781	15.8274647887324	
100.3	11.0125	104.0125	74.075	1	71	596	124	12	131	95	100	11	90	65	72	0	0	20.742229223251343	5760	23084.312903404236	4849	15.815972222222214	
100.6	11.0	103.675	73.8125	1	72	599	124	11	104	74	100	11	90	65	74	0	0	32.295756816864014	5840	23116.6086602211	4922	15.719178082191775	
100.9	11.0	103.625	73.7875	1	73	608	124	11	104	74	100	11	90	65	73	0	0	27.635119676589966	5920	23144.24377989769	4988	15.743243243243242	
100.9	11.0	103.8	73.9	1	74	616	124	11	104	74	100	11	102	73	72	0	0	23.289743185043335	6000	23167.533523082733	5055	15.75	
100.9	11.0	103.8	73.9	1	75	621	124	11	104	74	100	11	102	73	72	0	0	31.3653826713562	6080	23198.89890575409	5125	15.70723684210526	
100.9	11.0	103.8	73.9	1	76	628	124	11	104	74	100	11	102	73	72	0	0	22.654091835021973	6160	23221.55299758911	5194	15.681818181818187	
100.9	11.0	103.8	73.9	1	77	641	124	11	104	74	100	11	102	73	72	0	0	20.124589920043945	6240	23241.677587509155	5256	15.769230769230774	
101.2	11.0	103.725	73.875	1	78	652	124	11	104	74	100	11	102	73	71	0	0	33.794275760650635	6320	23275.471863269806	5321	15.806962025316452	
101.2	11.0	103.725	73.875	1	79	662	124	11	104	74	100	11	102	73	70	0	0	17.75657629966736	6400	23293.228439569473	5385	15.859375	
101.2	11.0	103.725	73.875	1	80	666	124	11	104	74	100	11	102	73	72	0	0	23.557096242904663	6480	23316.785535812378	5457	15.787037037037038	
101.2	11.0125	104.025	74.075	1	81	673	124	12	124	88	100	11	102	73	72	0	0	23.535024166107178	6560	23340.320559978485	5526	15.762195121951223	
101.2	11.0125	104.025	74.075	1	82	679	124	12	124	88	100	11	102	73	73	0	0	17.50795030593872	6640	23357.828510284424	5596	15.722891566265062	
101.2	11.0125	104.0	74.0625	1	83	687	124	12	124	88	100	11	102	73	73	0	0	20.312729120254517	6720	23378.14123940468	5664	15.714285714285708	
101.2	11.025	104.225	74.225	1	84	693	124	12	124	88	100	11	102	73	75	0	0	20.37487006187439	6800	23398.516109466553	5734	15.67647058823529	
101.2	11.025	104.2	74.2125	1	85	697	124	12	124	88	100	11	102	73	75	0	0	25.788132905960083	6880	23424.304242372513	5806	15.610465116279073	
101.2	11.025	104.175	74.2	1	86	704	124	12	124	88	100	11	102	73	74	0	0	26.73798441886902	6960	23451.042226791382	5874	15.603448275862064	
100.9	11.025	104.175	74.2	1	87	711	124	12	124	88	100	11	102	73	73	0	0	28.03350019454956	7040	23479.07572698593	5942	15.596590909090907	
100.9	11.0	103.675	73.8375	1	88	717	124	11	104	74	100	11	102	73	74	0	0	34.69602108001709	7120	23513.77174806595	6012	15.561797752808985	
100.9	11.0	103.5	73.725	2	89	721	124	11	104	74	100	11	90	65	72	0	0	27.260721921920776	7200	23541.03246998787	6082	15.527777777777771	
100.9	11.0	103.5	73.725	3	90	728	124	11	104	74	100	11	90	65	70	0	0	20.60619616508484	7280	23561.638666152954	6149	15.535714285714292	
100.3	11.0	103.55	73.75	1	91	732	124	11	104	74	100	11	90	65	70	0	0	27.829997301101685	7360	23589.468663454056	6221	15.47554347826086	
100.0	11.0	103.75	73.875	1	92	735	100	11	104	74	100	11	102	73	70	0	0	30.41249394416809	7440	23619.881157398224	6294	15.403225806451616	
100.0	11.0	103.775	73.8875	1	93	747	100	11	104	74	100	11	102	73	70	0	0	15.722280502319336	7520	23635.603437900543	6358	15.452127659574472	
99.85	11.0	103.6	73.775	1	94	754	100	11	104	74	88	11	90	65	70	0	0	19.286962270736694	7600	23654.89040017128	6427	15.434210526315795	
99.85	11.0	103.6	73.775	1	95	763	100	11	104	74	88	11	90	65	71	0	0	24.918022632598877	7680	23679.80842280388	6494	15.442708333333329	
99.85	11.0	103.6	73.775	1	96	772	100	11	104	74	88	11	90	65	71	0	0	20.151161432266235	7760	23699.959584236145	6561	15.451030927835049	
99.85	11.0	103.6	73.775	1	97	778	100	11	104	74	88	11	90	65	71	0	0	23.548832416534424	7840	23723.50841665268	6630	15.433673469387756	
99.85	11.0	103.6	73.775	1	98	786	100	11	104	74	88	11	90	65	71	0	0	48.7219672203064	7920	23772.230383872986	6698	15.429292929292927	
99.85	11.0	103.6	73.775	1	99	797	100	11	104	74	88	11	90	65	70	0	0	29.686527967453003	8000	23801.91691184044	6762	15.475000000000009	
100.0	11.0	103.775	73.8875	1	100	804	100	11	104	74	100	11	102	73	69	0	0	20.360278844833374	8080	23822.277190685272	6830	15.470297029702976	
100.0	11.0	103.75	73.875	1	101	812	100	11	104	74	100	11	102	73	69	0	0	35.45558404922485	8160	23857.732774734497	6898	15.465686274509807	
100.0	11.0	103.775	73.8875	1	102	817	100	11	104	74	100	11	102	73	69	0	0	40.80008316040039	8240	23898.532857894897	6969	15.424757281553397	
100.0	11.0	103.8	73.9	1	103	821	100	11	104	74	100	11	102	73	69	0	0	24.32554054260254	8320	23922.8583984375	7041	15.372596153846146	
100.0	11.0	103.825	73.9125	1	104	831	100	11	104	74	100	11	102	73	69	0	0	27.438721895217896	8400	23950.297120332718	7107	15.392857142857139	
100.0	11.0	103.925	73.9625	1	105	840	100	11	104	74	100	11	102	73	69	0	0	21.69478726387024	8480	23971.991907596588	7174	15.400943396226424	
100.0	11.0	103.925	73.9625	1	106	853	100	11	104	74	100	11	102	73	69	0	0	30.926178455352783	8560	24002.91808605194	7237	15.455607476635507	
100.0	11.0	103.95	73.975	1	107	863	100	11	104	74	100	11	102	73	70	0	0	27.68468999862671	8640	24030.602776050568	7303	15.474537037037038	
100.0	11.0	103.975	73.9875	1	108	875	100	11	104	74	100	11	102	73	70	0	0	25.973674297332764	8720	24056.5764503479	7367	15.516055045871553	
100.0	11.0	103.975	73.9875	1	109	880	100	11	104	74	100	11	102	73	70	0	0	25.327884674072266	8800	24081.904335021973	7438	15.477272727272734	
100.0	11.0	103.975	73.9875	1	110	886	100	11	104	74	100	11	102	73	71	0	0	22.57489538192749	8880	24104.4792304039	7508	15.450450450450447	
100.0	11.0	103.95	73.975	1	111	899	100	11	104	74	100	11	102	73	71	0	0	23.48404097557068	8960	24127.96327137947	7571	15.502232142857139	
100.0	11.0	103.95	73.975	1	112	904	100	11	104	74	100	11	102	73	71	0	0	35.81503438949585	9040	24163.778305768967	7642	15.464601769911496	
100.0	11.0	103.975	73.9875	1	113	913	100	11	104	74	100	11	102	73	70	0	0	31.97762155532837	9120	24195.755927324295	7707	15.49342105263159	
100.0	11.0	103.975	73.9875	1	114	922	100	11	104	74	100	11	102	73	70	0	0	28.425146102905273	9200	24224.1810734272	7774	15.5	
100.0	11.0	104.0	74.0	1	115	928	100	11	104	74	100	11	104	74	70	0	0	28.72674298286438	9280	24252.907816410065	7844	15.474137931034477	
100.0	11.0	104.0	74.0	1	116	935	100	11	104	74	100	11	104	74	70	0	0	32.113232135772705	9360	24285.021048545837	7913	15.459401709401703	
100.0	11.0	104.0	74.0	1	117	945	100	11	104	74	100	11	104	74	70	0	0	25.91992688179016	9440	24310.940975427628	7979	15.476694915254242	
100.0	11.0	104.0	74.0	1	118	955	100	11	104	74	100	11	104	74	67	0	0	18.608826875686646	9520	24329.549802303314	8042	15.525210084033617	
100.0	11.0	104.0	74.0	1	119	962	100	11	104	74	100	11	104	74	67	0	0	40.66063046455383	9600	24370.210432767868	8111	15.510416666666671	
100.0	11.0	104.0	74.0	1	120	968	100	11	104	74	100	11	104	74	68	0	0	27.8602557182312	9680	24398.0706884861	8180	15.495867768595033	
100.0	11.0	104.0	74.0	1	121	976	100	11	104	74	100	11	104	74	69	0	0	17.64691972732544	9760	24415.717608213425	8248	15.491803278688522	
100.0	11.0	104.0	74.0	1	122	982	100	11	104	74	100	11	104	74	70	0	0	24.58893632888794	9840	24440.306544542313	8318	15.46747967479675	
100.0	11.0	104.0	74.0	1	123	992	100	11	104	74	100	11	104	74	70	0	0	16.702635765075684	9920	24457.00918030739	8384	15.483870967741936	
100.0	11.0	104.0	74.0	1	124	998	100	11	104	74	100	11	104	74	70	0	0	26.77720022201538	10000	24483.786380529404	8454	15.459999999999994	
100.0	11.0	103.975	73.9875	1	125	1006	100	11	104	74	100	11	102	73	70	0	0	23.631183385849	10080	24507.417563915253	8522	15.456349206349202	
100.0	11.0	103.975	73.9875	1	126	1012	100	11	104	74	100	11	102	73	70	0	0	30.646294832229614	10160	24538.063858747482	8592	15.433070866141733	
100.0	11.0	104.0	74.0	1	127	1024	100	11	104	74	100	11	104	74	69	0	0	29.976892471313477	10240	24568.040751218796	8655	15.478515625	
100.0	11.0	104.0	74.0	1	128	1029	100	11	104	74	100	11	104	74	69	0	0	28.600809812545776	10320	24596.64156103134	8726	15.445736434108525	
100.0	11.0	104.0	74.0	1	129	1038	100	11	104	74	100	11	104	74	69	0	0	41.7628755569458	10400	24638.404436588287	8793	15.45192307692308	
100.0	11.0	104.0	74.0	1	130	1048	100	11	104	74	100	11	104	74	69	0	0	40.246954679489136	10480	24678.651391267776	8859	15.467557251908389	
100.0	11.0	104.0	74.0	1	131	1053	100	11	104	74	100	11	104	74	68	0	0	26.50313663482666	10560	24705.154527902603	8928	15.454545454545453	
100.0	11.0	104.0	74.0	1	132	1061	100	11	104	74	100	11	104	74	69	0	0	34.52735114097595	10640	24739.68187904358	8996	15.451127819548873	
100.0	11.0	104.0	74.0	1	133	1075	100	11	104	74	100	11	104	74	69	0	0	20.700132369995117	10720	24760.382011413574	9058	15.503731343283576	
100.0	11.0	104.0	74.0	1	134	1081	100	11	104	74	100	11	104	74	68	0	0	21.507086753845215	10800	24781.88909816742	9127	15.490740740740733	
100.0	11.0	104.0	74.0	1	135	1092	100	11	104	74	100	11	104	74	69	0	0	18.46159791946411	10880	24800.350696086884	9192	15.514705882352942	
100.0	11.0	104.0	74.0	1	136	1099	100	11	104	74	100	11	104	74	69	0	0	35.750159740448	10960	24836.10085582733	9261	15.501824817518255	
100.0	11.0	104.0	74.0	1	137	1109	100	11	104	74	100	11	104	74	69	0	0	24.525818586349487	11040	24860.62667441368	9327	15.516304347826079	
100.0	11.0	104.0	74.0	1	138	1122	100	11	104	74	100	11	104	74	68	0	0	25.848202228546143	11120	24886.474876642227	9389	15.566546762589923	
100.0	11.0	104.0	74.0	1	139	1133	100	11	104	74	100	11	104	74	71	0	0	24.77361536026001	11200	24911.248492002487	9454	15.589285714285722	
100.0	11.0	104.0	74.0	1	140	1143	100	11	104	74	100	11	104	74	71	0	0	18.38580012321472	11280	24929.634292125702	9520	15.60283687943263	
100.0	11.0	104.0	74.0	1	141	1154	100	11	104	74	100	11	104	74	71	0	0	28.322168350219727	11360	24957.95646047592	9585	15.625	
100.0	11.0	104.0	74.0	1	142	1164	100	11	104	74	100	11	104	74	71	0	0	42.58700156211853	11440	25000.54346203804	9651	15.63811188811188	
100.0	11.0	104.0	74.0	1	143	1179	100	11	104	74	100	11	104	74	71	0	0	19.01945924758911	11520	25019.56292128563	9712	15.694444444444443	
100.0	11.0	104.0	74.0	1	144	1184	100	11	104	74	100	11	104	74	72	0	0	32.57650136947632	11600	25052.139422655106	9783	15.66379310344827	
100.0	11.0	104.0	74.0	1	145	1189	100	11	104	74	100	11	104	74	72	0	0	22.61437225341797	11680	25074.753794908524	9854	15.63356164383562	
100.0	11.0	104.0	74.0	1	146	1204	100	11	104	74	100	11	104	74	73	0	0	24.95860481262207	11760	25099.712399721146	9915	15.688775510204081	
100.0	11.0	103.975	73.9875	1	147	1206	100	11	104	74	100	11	102	73	73	0	0	27.73409152030945	11840	25127.446491241455	9989	15.633445945945951	
100.0	11.0	103.975	73.9875	1	148	1215	100	11	104	74	100	11	102	73	73	0	0	23.903177976608276	11920	25151.349669218063	10056	15.637583892617442	
100.0	11.0	103.975	73.9875	1	149	1221	100	11	104	74	100	11	102	73	73	0	0	20.48400330543518	12000	25171.8336725235	10126	15.616666666666674	
100.0	11.0	103.975	73.9875	1	150	1228	100	11	104	74	100	11	102	73	73	0	0	25.358044147491455	12080	25197.19171667099	10195	15.604304635761594	
100.0	11.0	103.975	73.9875	2	151	1232	100	11	104	74	100	11	102	73	72	0	0	30.357728958129883	12160	25227.54944562912	10266	15.575657894736835	
100.0	11.0	103.975	73.9875	2	152	1245	100	11	104	74	100	11	102	73	72	0	0	19.5479679107666	12240	25247.097413539886	10329	15.612745098039213	
100.0	11.0	103.975	73.9875	2	153	1255	100	11	104	74	100	11	102	73	74	0	0	16.626331329345703	12320	25263.723744869232	10395	15.625	
100.0	11.0	103.975	73.9875	2	154	1261	100	11	104	74	100	11	102	73	74	0	0	22.31315517425537	12400	25286.036900043488	10465	15.60483870967741	
100.0	11.0	103.975	73.9875	2	155	1273	100	11	104	74	100	11	102	73	74	0	0	27.62285590171814	12480	25313.659755945206	10529	15.633012820512832	
100.0	11.0	104.0	74.0	2	156	1284	100	11	104	74	100	11	104	74	72	0	0	38.655524015426636	12560	25352.315279960632	10592	15.668789808917197	
100.0	11.0	103.975	73.9875	2	157	1290	100	11	104	74	100	11	102	73	72	0	0	21.23453664779663	12640	25373.54981660843	10662	15.64873417721519	
100.0	11.0	103.975	73.9875	2	158	1304	100	11	104	74	100	11	102	73	72	0	0	17.542186975479126	12720	25391.092003583908	10723	15.699685534591197	
100.0	11.0	103.975	73.9875	2	159	1318	100	11	104	74	100	11	102	73	71	0	0	15.055721998214722	12800	25406.147725582123	10784	15.75	
100.0	11.0	103.975	73.9875	2	160	1323	100	11	104	74	100	11	102	73	71	0	0	25.973023176193237	12880	25432.120748758316	10855	15.722049689440993	
100.0	11.0	103.975	73.9875	2	161	1329	100	11	104	74	100	11	102	73	71	0	0	26.059281587600708	12960	25458.180030345917	10925	15.70216049382715	
100.0	11.0	103.975	73.9875	2	162	1338	100	11	104	74	100	11	102	73	71	0	0	23.032557487487793	13040	25481.212587833405	10991	15.713190184049068	
100.0	11.0	103.975	73.9875	2	163	1345	100	11	104	74	100	11	102	73	70	0	0	23.344020128250122	13120	25504.556607961655	11059	15.708841463414629	
100.0	11.0	103.975	73.9875	3	164	1352	100	11	104	74	100	11	102	73	70	0	0	24.316110849380493	13200	25528.872718811035	11127	15.704545454545453	
100.0	11.0	103.975	73.9875	3	165	1361	100	11	104	74	100	11	102	73	70	0	0	20.349719285964966	13280	25549.222438097	11194	15.7078313253012	
100.0	11.0	103.975	73.9875	3	166	1363	100	11	104	74	100	11	102	73	69	0	0	28.6349196434021	13360	25577.857357740402	11267	15.666167664670667	
100.0	11.0	103.975	73.9875	1	167	1366	100	11	104	74	100	11	102	73	68	0	0	23.722249746322632	13440	25601.579607486725	11339	15.632440476190482	
100.0	11.0	103.975	73.9875	1	168	1372	100	11	104	74	100	11	102	73	67	0	0	15.935824871063232	13520	25617.515432357788	11408	15.621301775147927	
100.0	11.0	103.975	73.9875	1	169	1381	100	11	104	74	100	11	102	73	67	0	0	21.041271686553955	13600	25638.556704044342	11475	15.625	
100.0	11.0	103.975	73.9875	1	170	1389	100	11	104	74	100	11	102	73	68	0	0	24.219401836395264	13680	25662.776105880737	11542	15.628654970760238	
100.0	11.0	103.975	73.9875	1	171	1392	100	11	104	74	100	11	102	73	68	0	0	18.88771080970764	13760	25681.663816690445	11615	15.588662790697668	
100.0	11.0	103.975	73.9875	1	172	1400	100	11	104	74	100	11	102	73	66	0	0	20.135018348693848	13840	25701.79883503914	11681	15.599710982658948	
100.0	11.0	103.975	73.9875	1	173	1404	100	11	104	74	100	11	102	73	66	0	0	29.66241455078125	13920	25731.46124958992	11753	15.56752873563218	
100.0	11.0	103.975	73.9875	1	174	1410	100	11	104	74	100	11	102	73	66	0	0	22.217297792434692	14000	25753.678547382355	11823	15.549999999999997	
100.0	11.0	103.975	73.9875	1	175	1420	100	11	104	74	100	11	102	73	66	0	0	15.20502519607544	14080	25768.88357257843	11889	15.561079545454547	
100.0	11.0	103.975	73.9875	1	176	1430	100	11	104	74	100	11	102	73	66	0	0	19.989798545837402	14160	25788.873371124268	11955	15.57203389830508	
100.0	11.0	103.975	73.9875	1	177	1438	100	11	104	74	100	11	102	73	68	0	0	17.80876088142395	14240	25806.68213200569	12023	15.568820224719104	
100.0	11.0	103.975	73.9875	1	178	1447	100	11	104	74	100	11	102	73	68	0	0	20.413707494735718	14320	25827.095839500427	12088	15.586592178770957	
100.0	11.0	103.975	73.9875	1	179	1454	100	11	104	74	100	11	102	73	68	0	0	18.085698127746582	14400	25845.181537628174	12157	15.576388888888886	
