generation median_fitness fitness_25perc fitness_75perc
0 -169.09 -169.10 -169.09
1 -169.09 -169.10 -169.09
2 -169.09 -169.10 -169.09
4 -160.78 -160.78 -160.78
5 -156.70 -158.74 -154.65
6 -132.71 -132.71 -132.71
7 -137.35 -139.66 -135.03
8 -137.74 -139.86 -135.23
9 -137.74 -139.86 -135.10
10 -139.86 -140.92 -138.80
11 -134.65 -138.32 -130.98
12 -141.98 -141.98 -141.98
13 -126.84 -134.41 -119.27
14 -126.84 -134.41 -119.27
15 -126.84 -134.41 -119.27
16 -111.70 -111.70 -111.70
17 -111.98 -113.25 -110.70
18 -111.98 -113.25 -110.70
19 -111.22 -112.15 -110.30
20 -109.39 -111.23 -109.30
21 -109.39 -111.23 -109.30
22 -109.20 -109.30 -105.36
23 -109.20 -109.30 -102.45
24 -109.20 -109.30 -102.45
25 -109.20 -109.30 -102.45
26 -95.70 -102.55 -95.70
27 -95.70 -102.55 -95.70
28 -102.53 -105.96 -99.09
29 -102.53 -105.96 -99.09
30 -98.85 -100.44 -97.25
31 -98.85 -100.44 -97.25
32 -98.85 -100.44 -97.25
33 -98.85 -100.44 -97.25
34 -98.71 -100.37 -97.05
35 -102.03 -103.95 -98.71
36 -102.03 -103.95 -98.71
37 -102.03 -103.95 -98.71
38 -102.03 -103.95 -98.71
39 -102.03 -103.95 -98.71
40 -102.03 -103.95 -98.71
41 -102.03 -103.95 -98.71
42 -98.71 -100.37 -97.05
43 -98.71 -100.37 -97.05
44 -98.71 -100.37 -97.05
45 -98.71 -100.37 -97.05
46 -95.39 -98.71 -95.39
47 -95.39 -97.05 -95.39
48 -95.39 -97.05 -95.39
49 -95.39 -97.05 -95.39
50 -95.39 -97.05 -95.39
51 -95.39 -97.05 -95.39
52 -98.44 -100.24 -96.65
53 -98.44 -100.24 -96.65
54 -98.44 -100.24 -96.65
55 -94.58 -98.31 -90.86
56 -94.58 -98.31 -90.86
57 -94.58 -98.31 -90.86
58 -94.52 -98.21 -90.82
59 -94.52 -98.21 -90.82
60 -94.52 -98.21 -90.82
61 -94.52 -98.21 -90.82
62 -94.52 -98.21 -90.82
63 -94.42 -98.07 -90.78
64 -94.24 -97.98 -90.51
65 -94.24 -97.98 -90.51
66 -94.24 -97.98 -90.51
67 -93.85 -97.78 -89.92
68 -93.85 -97.78 -89.92
69 -93.85 -97.78 -89.92
70 -93.85 -97.78 -89.92
71 -93.85 -97.78 -89.92
72 -93.85 -97.78 -89.92
73 -93.85 -97.78 -89.92
74 -93.85 -97.78 -89.92
75 -93.85 -97.78 -89.92
76 -93.85 -97.78 -89.92
77 -93.85 -97.78 -89.92
78 -93.85 -97.78 -89.92
79 -93.85 -97.78 -89.92
80 -93.85 -97.78 -89.92
81 -85.99 -85.99 -85.99
82 -82.65 -84.32 -80.98
83 -82.65 -84.32 -80.98
84 -82.65 -84.32 -80.98
85 -82.65 -84.32 -80.98
86 -82.65 -84.32 -80.98
87 -82.65 -84.32 -80.98
88 -82.65 -84.32 -80.98
89 -82.65 -84.32 -80.98
90 -82.65 -84.32 -80.98
91 -82.65 -84.32 -80.98
92 -82.65 -84.32 -80.98
93 -82.65 -84.32 -80.98
94 -82.65 -84.32 -80.98
95 -82.65 -84.32 -80.98
96 -82.65 -84.32 -80.98
97 -82.65 -84.32 -80.98
98 -82.65 -84.32 -80.98
99 -85.99 -85.99 -85.99
100 -85.99 -85.99 -85.99
101 -85.99 -85.99 -85.99
102 -85.99 -85.99 -85.99
103 -85.99 -85.99 -85.99
104 -85.97 -85.97 -85.97
105 -85.97 -85.97 -85.97
106 -85.97 -85.97 -85.97
107 -85.97 -85.97 -85.97
108 -85.97 -85.97 -85.97
109 -85.97 -85.97 -85.97
110 -85.97 -85.97 -85.97
111 -85.97 -85.97 -85.97
112 -85.97 -85.97 -85.97
113 -85.97 -85.97 -85.97
114 -85.97 -85.97 -85.97
115 -85.97 -85.97 -85.97
116 -85.85 -85.85 -85.85
117 -85.85 -85.85 -85.85
118 -85.85 -85.85 -85.85
119 -85.85 -85.85 -85.85
120 -85.85 -85.85 -85.85
121 -85.85 -85.85 -85.85
122 -85.85 -85.85 -85.85
123 -85.85 -85.85 -85.85
124 -85.82 -85.82 -85.82
125 -85.82 -85.82 -85.82
126 -85.82 -85.82 -85.82
127 -85.22 -85.22 -85.22
128 -85.22 -85.22 -85.22
129 -85.22 -85.22 -85.22
130 -85.22 -85.22 -85.22
131 -85.22 -85.22 -85.22
132 -85.22 -85.22 -85.22
133 -85.22 -85.22 -85.22
134 -85.22 -85.22 -85.22
135 -85.22 -85.22 -85.22
136 -85.22 -85.22 -85.22
137 -85.22 -85.22 -85.22
138 -81.94 -83.58 -80.29
139 -81.94 -83.58 -80.29
140 -81.94 -83.58 -80.29
141 -81.94 -83.58 -80.29
142 -81.94 -83.58 -80.29
143 -85.22 -85.22 -85.22
144 -85.22 -85.22 -85.22
145 -85.22 -85.22 -85.22
146 -85.22 -85.22 -85.22
147 -85.22 -85.22 -85.22
148 -85.22 -85.22 -85.22
149 -84.92 -84.92 -84.92
150 -84.92 -84.92 -84.92
151 -84.92 -84.92 -84.92
152 -84.92 -84.92 -84.92
153 -84.92 -84.92 -84.92
154 -84.92 -84.92 -84.92
155 -84.92 -84.92 -84.92
156 -84.92 -84.92 -84.92
157 -84.92 -84.92 -84.92
177 -82.15 -82.15 -82.15
178 -82.13 -82.13 -82.13
179 -82.13 -82.13 -82.13
