generation,median_fitness,fitness_25perc,fitness_75perc
83,-101.52071916808616,-107.31876042906018,-97.26265550423177
84,-102.19153591420158,-106.28661162340326,-97.26265550423177
85,-102.19153591420158,-106.05395914217135,-97.26265550423177
86,-103.06344119903484,-108.15201869964696,-99.85619243865125
87,-103.04576033886325,-108.70776000769192,-99.12447334329272
88,-103.04576033886325,-108.70776000769192,-99.10706106477666
89,-103.03353956939006,-107.59627739160202,-100.5356746984616
90,-103.03353956939006,-107.04053608355707,-101.24998151530409
91,-103.03353956939006,-107.04053608355707,-101.24998151530409
92,-103.03353956939006,-107.04053608355707,-101.24998151530409
93,-102.13952221291694,-107.07950821034825,-100.5356746984616
94,-101.24998151530409,-107.00816457457015,-98.26097316116363
95,-101.24998151530409,-106.02061870801171,-98.26097316116363
96,-101.24998151530409,-106.01289204343689,-98.26097316116363
97,-101.24998151530409,-105.71182270665852,-98.26097316116363
98,-100.66750913354926,-106.74643357725486,-97.7919764157409
99,-100.66750913354926,-106.74643357725486,-97.7919764157409
100,-100.66750913354926,-106.74643357725486,-97.7919764157409
101,-102.49586554471662,-105.62193446429616,-97.72163687994208
102,-102.49586554471662,-105.30276470419668,-96.38498617947272
103,-102.49586554471662,-104.36582945033302,-96.83053641296252
104,-102.49586554471662,-103.92988000300083,-97.27025501665128
105,-100.66125809807531,-105.24269639630401,-95.66213269339337
106,-102.48336347376869,-104.80177889766523,-96.38498617947272
107,-102.48336347376869,-104.7689634395895,-98.83915272238191
108,-102.14447737990442,-105.68858194624939,-98.31811103800025
109,-101.80503937596266,-105.68858194624939,-98.26249704432955
110,-101.7802335871499,-104.52679784407454,-98.43956245747083
111,-101.7802335871499,-104.49534066075276,-98.43956245747083
112,-101.7802335871499,-103.74520370122282,-98.53186106672962
113,-101.4978611348331,-104.94535599435427,-97.917277755425
114,-101.4978611348331,-104.94535599435427,-97.917277755425
115,-101.4978611348331,-104.94535599435427,-97.917277755425
116,-101.4978611348331,-104.94535599435427,-97.917277755425
117,-101.4978611348331,-104.94535599435427,-97.90298675808458
118,-101.49721103069699,-103.34646966668082,-97.90298675808458
119,-101.16457689661854,-103.2293353583515,-98.19598741639646
120,-101.16457689661854,-103.1122010500222,-97.60998609977271
121,-101.16457689661854,-103.1122010500222,-97.60998609977271
122,-101.16457689661854,-103.2293353583515,-97.8481020639548
123,-101.03576981836542,-103.34646966668082,-97.38007767584091
124,-100.94706105479469,-103.34646966668082,-97.38007767584091
125,-100.9354658475811,-103.1122010500222,-96.30456755551467
126,-100.9354658475811,-102.99506674169288,-96.49904358266308
127,-100.9354658475811,-102.99506674169288,-96.49904358266308
128,-100.9354658475811,-103.10901920518256,-96.12963291230295
129,-98.56761375503794,-103.10901920518256,-96.12963291230295
130,-98.56761375503794,-102.73340297638153,-96.12963291230295
131,-100.10074543562928,-102.25201514297136,-94.6137189386632
132,-100.10074543562928,-101.34495178715989,-94.88346558403346
133,-99.56530694384577,-101.79581078514977,-94.74553026684438
134,-99.56530694384577,-101.79581078514977,-94.74553026684438
135,-99.56530694384577,-101.79581078514977,-94.74553026684438
136,-95.02140090122255,-100.88607474942243,-94.4696596324662
137,-99.56530694384577,-101.79581078514977,-94.73555139030346
138,-99.56530694384577,-101.79581078514977,-94.73555139030346
139,-99.56530694384577,-101.79581078514977,-94.73555139030346
140,-99.56530694384577,-101.79581078514977,-94.73555139030346
141,-99.56530694384577,-101.79581078514977,-94.73555139030346
142,-97.29335392253415,-101.3337953747903,-94.878476145763
143,-100.09681189517548,-100.87654489276137,-95.02140090122255
144,-100.09681189517548,-100.87654489276137,-95.02140090122255
145,-100.75636441008709,-101.3337953747903,-94.83196405978813
146,-100.87654489276137,-100.87654489276137,-96.10096969602037
147,-100.87654489276137,-100.87654489276137,-99.52572442431332
148,-100.87654489276137,-100.87654489276137,-100.58102818200751
149,-100.87654489276137,-100.87654489276137,-100.87654489276137
150,-99.52572442431332,-101.74699655692902,-94.62723785422891
151,-99.52572442431332,-101.74699655692902,-94.62723785422891
152,-97.1652491266934,-101.22721526967419,-94.36299940071251
153,-97.1652491266934,-101.22721526967419,-94.36299940071251
154,-97.16393557925511,-100.73443808593989,-94.18959444336882
155,-99.89968194253424,-100.73443808593989,-94.18959444336882
156,-100.27626655563175,-101.22721526967419,-94.62030798630937
157,-100.27626655563175,-101.22721526967419,-94.62030798630937
158,-100.23899692721602,-101.71999245340848,-94.56343928400103
159,-100.48671750657795,-101.22721526967419,-94.62030798630937
160,-100.23899692721602,-100.73443808593989,-94.20406184724393
161,-94.6771766886177,-100.72407679885863,-93.9584218151035
162,-94.6771766886177,-100.72407679885863,-93.9584218151035
163,-94.56343928400103,-100.72407679885863,-93.9584218151035
164,-100.06403282680122,-101.21944430436325,-94.62030798630937
165,-100.72407679885863,-100.72407679885863,-96.94792501430443
166,-99.31133109736749,-102.19146374717863,-94.5065705816927
167,-99.31133109736749,-102.19146374717863,-94.5065705816927
168,-99.2950435327742,-102.19146374717863,-94.5065705816927
169,-99.2950435327742,-102.1904774940708,-94.5065705816927
170,-99.37141372555723,-101.67540816726452,-94.56343928400103
171,-99.2950435327742,-102.18307443991016,-94.5065705816927
172,-99.2950435327742,-102.18307443991016,-94.5065705816927
173,-97.71060181187737,-100.06357433975785,-94.0214114868088
174,-97.71060181187737,-100.06357433975785,-94.0214114868088
175,-97.71060181187737,-100.06357433975785,-94.0214114868088
176,-97.71060181187737,-100.06357433975785,-94.0214114868088
177,-97.71060181187737,-100.06357433975785,-94.0214114868088
178,-99.21867333999116,-100.44667661803885,-94.23999988741177
179,-97.71060181187737,-100.2942945444914,-93.80282308620583
180,-97.71060181187737,-100.2942945444914,-93.80282308620583
181,-96.20221484000719,-100.2942945444914,-93.80282308620583
182,-96.20221484000719,-100.2942945444914,-93.80282308620583
183,-96.20221484000719,-100.2942945444914,-93.80282308620583
184,-97.71044408999917,-100.2942945444914,-94.0214114868088
185,-99.27715649025563,-100.40426537531171,-94.6771766886177
186,-99.27715649025563,-100.40426537531171,-94.6771766886177
187,-98.74144897141937,-100.40426537531171,-94.6771766886177
188,-99.54732217684383,-100.40426537531171,-94.6771766886177
189,-99.87597101369653,-100.40426537531171,-94.6771766886177
190,-94.6771766886177,-98.98006115570527,-93.28094415190391
191,-94.67202332025327,-99.21867333999116,-93.11317266802723
192,-95.40732375359556,-99.3829977584175,-92.60420866688372
193,-95.40732375359556,-99.71164659527018,-91.79822200561345
194,-96.14262418693784,-99.87597101369653,-92.56057781098976
195,-95.40732375359556,-99.71164659527018,-91.78367838698213
196,-95.40732375359556,-99.87597101369653,-91.78367838698213
197,-96.14262418693784,-100.38567359801283,-92.56057781098976
198,-96.14262418693784,-100.38567359801283,-91.39522867497831
199,-97.17624424083381,-100.38567359801283,-92.17212809898595
200,-100.38567359801283,-100.38567359801283,-96.65943421388582
201,-100.38567359801283,-100.38567359801283,-96.65943421388582
202,-100.38567359801283,-100.38567359801283,-97.17624424083381
203,-100.38567359801283,-100.38567359801283,-97.17624424083381
204,-100.38567359801283,-100.38567359801283,-97.7202344218407
205,-100.38567359801283,-100.38567359801283,-98.62172608511136
206,-100.38567359801283,-100.38567359801283,-98.62172608511136
207,-100.38567359801283,-100.38567359801283,-98.88809422465005
208,-96.14262418693784,-97.17624424083381,-96.14262418693784
209,-96.14262418693784,-97.46845639865697,-96.14262418693784
210,-96.14262418693784,-97.46845639865697,-96.14262418693784
211,-96.14262418693784,-98.1955081594224,-96.14262418693784
212,-96.14262418693784,-98.63034776236468,-96.14262418693784
213,-96.14262418693784,-96.14262418693784,-96.14262418693784
214,-96.14262418693784,-96.65943421388582,-96.14262418693784
215,-96.14262418693784,-96.40102920041183,-96.14262418693784
216,-96.14262418693784,-96.14262418693784,-96.14262418693784
217,-96.14262418693784,-96.14262418693784,-96.14262418693784
218,-96.14262418693784,-96.14262418693784,-96.14262418693784
219,-96.14262418693784,-96.14262418693784,-96.14262418693784
220,-96.14262418693784,-96.14262418693784,-96.14262418693784
221,-96.14262418693784,-96.14262418693784,-96.14262418693784
222,-96.14262418693784,-96.14262418693784,-96.14262418693784
223,-96.14262418693784,-96.14262418693784,-96.14262418693784
224,-96.14262418693784,-96.14262418693784,-96.14262418693784
225,-96.14262418693784,-96.14262418693784,-96.14262418693784
226,-96.14262418693784,-96.14262418693784,-96.14262418693784
227,-96.14262418693784,-96.14262418693784,-96.14262418693784
228,-96.14262418693784,-96.14262418693784,-96.14262418693784
229,-96.14262418693784,-96.14262418693784,-96.14262418693784
230,-96.14262418693784,-96.14262418693784,-96.14262418693784
231,-96.14262418693784,-96.14262418693784,-96.14262418693784
232,-96.14262418693784,-96.14262418693784,-96.14262418693784
233,-96.14262418693784,-96.14262418693784,-96.14262418693784
234,-96.14262418693784,-96.14262418693784,-96.14262418693784
235,-96.14262418693784,-96.14262418693784,-96.14262418693784
236,-96.14262418693784,-96.14262418693784,-96.14262418693784
237,-96.14262418693784,-96.14262418693784,-96.14262418693784
238,-96.14262418693784,-96.14262418693784,-96.14262418693784
239,-96.14262418693784,-96.14262418693784,-96.14262418693784
240,-96.14262418693784,-96.14262418693784,-96.14262418693784
241,-96.14262418693784,-96.14262418693784,-96.14262418693784
242,-96.14262418693784,-96.14262418693784,-96.14262418693784
243,-96.14262418693784,-96.14262418693784,-96.14262418693784
244,-96.14262418693784,-96.14262418693784,-96.14262418693784
245,-96.14262418693784,-96.14262418693784,-96.14262418693784
246,-96.14262418693784,-96.14262418693784,-96.14262418693784
247,-96.14262418693784,-96.14262418693784,-96.14262418693784
248,-96.14262418693784,-96.14262418693784,-96.14262418693784
249,-96.14262418693784,-96.14262418693784,-96.14262418693784
250,-96.14262418693784,-96.14262418693784,-96.14262418693784
251,-96.14262418693784,-96.14262418693784,-96.14262418693784
252,-96.14262418693784,-96.14262418693784,-96.14262418693784
253,-96.14262418693784,-96.14262418693784,-96.14262418693784
254,-96.14262418693784,-96.14262418693784,-96.14262418693784
255,-96.14262418693784,-96.14262418693784,-96.14262418693784
256,-96.14262418693784,-96.14262418693784,-96.14262418693784
257,-96.14262418693784,-96.14262418693784,-96.14262418693784
258,-96.14262418693784,-96.14262418693784,-96.14262418693784
259,-96.14262418693784,-96.14262418693784,-96.14262418693784
260,-96.14262418693784,-96.14262418693784,-96.14262418693784
261,-96.14262418693784,-96.14262418693784,-96.14262418693784
262,-96.14262418693784,-96.14262418693784,-96.14262418693784
263,-96.25852213210247,-96.82343333035733,-95.15628867241749
264,-96.25852213210247,-96.25852213210247,-96.1033706962365
265,-96.25852213210247,-96.25852213210247,-96.1033706962365
266,-96.25852213210247,-96.25852213210247,-96.11944055495641
267,-96.25852213210247,-96.25852213210247,-96.13551041367634
268,-96.25852213210247,-96.25852213210247,-96.13551041367634
269,-96.25852213210247,-96.25852213210247,-96.13551041367634
270,-96.25852213210247,-96.25852213210247,-96.13551041367634
271,-96.25852213210247,-96.25852213210247,-96.13551041367634
272,-96.25852213210247,-96.25852213210247,-96.13551041367634
273,-96.25852213210247,-96.25852213210247,-96.13551041367634
274,-96.25852213210247,-96.25852213210247,-96.13551041367634
275,-96.25852213210247,-96.25852213210247,-96.25852213210247
276,-96.25852213210247,-96.25852213210247,-96.25852213210247
277,-96.25852213210247,-96.25852213210247,-96.25852213210247
278,-96.25852213210247,-96.25852213210247,-96.25852213210247
279,-96.25852213210247,-96.25852213210247,-96.25852213210247
280,-96.25852213210247,-96.25852213210247,-96.25852213210247
281,-96.25852213210247,-96.25852213210247,-96.25852213210247
282,-96.25852213210247,-96.25852213210247,-96.25852213210247
283,-96.25852213210247,-96.25852213210247,-96.25852213210247
284,-96.25852213210247,-96.25852213210247,-96.25852213210247
285,-96.13526395861018,-97.35831601166322,-92.17839750507
286,-96.13526395861018,-97.35831601166322,-92.17839750507
287,-96.13526395861018,-97.35831601166322,-92.17839750507
288,-95.14961427902756,-97.32916548507401,-90.51463009913974
289,-95.14961427902756,-97.32916548507401,-90.51463009913974
290,-94.16396459944494,-97.30001495848482,-90.57932314568768
291,-95.14961427902756,-97.03409306640356,-90.57932314568768
292,-94.16396459944494,-96.76817117432229,-90.44939415170724
293,-93.97071823194861,-96.23632739015976,-90.38442965471702
294,-93.97071823194861,-96.23632739015976,-90.38442965471702
295,-94.16396459944494,-96.23632739015976,-90.44939415170724
296,-95.14961427902756,-96.23632739015976,-90.57932314568768
297,-96.13526395861018,-96.23632739015976,-90.57932314568768
298,-96.13526395861018,-96.23632739015976,-90.57932314568768
299,-96.23632739015976,-96.23632739015976,-90.57932314568768
300,-96.23632739015976,-96.23632739015976,-90.57932314568768
