generation median_fitness fitness_25perc fitness_75perc
2 -231.8887667493941 -231.8887667493941 -231.8887667493941
3 -231.8887667493941 -231.8887667493941 -231.8887667493941
4 -231.8887667493941 -231.8887667493941 -231.8887667493941
5 -225.57533133056384 -225.57533133056384 -225.57533133056384
6 -225.57533133056384 -225.57533133056384 -225.57533133056384
7 -223.06511683117702 -223.06511683117702 -223.06511683117702
8 -206.7687589201921 -206.7687589201921 -206.7687589201921
9 -206.7687589201921 -206.7687589201921 -206.7687589201921
10 -205.8297504562378 -205.8297504562378 -205.8297504562378
11 -195.8005975361193 -195.8005975361193 -195.8005975361193
12 -195.8005975361193 -195.8005975361193 -195.8005975361193
13 -195.8005975361193 -195.8005975361193 -195.8005975361193
14 -195.8005975361193 -195.8005975361193 -195.8005975361193
15 -195.8005975361193 -195.8005975361193 -195.8005975361193
16 -190.24927077809215 -190.24927077809215 -190.24927077809215
17 -190.24927077809215 -190.24927077809215 -190.24927077809215
18 -190.24927077809215 -190.24927077809215 -190.24927077809215
19 -190.24927077809215 -190.24927077809215 -190.24927077809215
20 -190.24927077809215 -190.24927077809215 -190.24927077809215
21 -190.24927077809215 -190.24927077809215 -190.24927077809215
22 -190.24927077809215 -190.24927077809215 -190.24927077809215
23 -187.54847794619832 -187.54847794619832 -187.54847794619832
24 -187.54847794619832 -187.54847794619832 -187.54847794619832
25 -187.54847794619832 -187.54847794619832 -187.54847794619832
26 -187.54847794619832 -187.54847794619832 -187.54847794619832
27 -187.54847794619832 -187.54847794619832 -187.54847794619832
28 -186.83771856515358 -186.83771856515358 -186.83771856515358
29 -186.83771856515358 -186.83771856515358 -186.83771856515358
30 -186.83771856515358 -186.83771856515358 -186.83771856515358
31 -186.83771856515358 -186.83771856515358 -186.83771856515358
32 -185.46316366805917 -185.46316366805917 -185.46316366805917
33 -185.46316366805917 -185.46316366805917 -185.46316366805917
34 -185.46316366805917 -185.46316366805917 -185.46316366805917
35 -185.46316366805917 -185.46316366805917 -185.46316366805917
36 -185.46316366805917 -185.46316366805917 -185.46316366805917
37 -185.46316366805917 -185.46316366805917 -185.46316366805917
38 -185.46316366805917 -185.46316366805917 -185.46316366805917
39 -185.46316366805917 -185.46316366805917 -185.46316366805917
40 -185.46316366805917 -185.46316366805917 -185.46316366805917
41 -183.84774904102503 -183.84774904102503 -183.84774904102503
42 -183.84774904102503 -183.84774904102503 -183.84774904102503
43 -183.84774904102503 -183.84774904102503 -183.84774904102503
44 -181.52085543284988 -181.52085543284988 -181.52085543284988
45 -181.52085543284988 -181.52085543284988 -181.52085543284988
46 -181.52085543284988 -181.52085543284988 -181.52085543284988
47 -181.52085543284988 -181.52085543284988 -181.52085543284988
48 -181.52085543284988 -181.52085543284988 -181.52085543284988
49 -181.52085543284988 -181.52085543284988 -181.52085543284988
50 -181.52085543284988 -181.52085543284988 -181.52085543284988
51 -181.52085543284988 -181.52085543284988 -181.52085543284988
52 -181.52085543284988 -181.52085543284988 -181.52085543284988
53 -181.52085543284988 -181.52085543284988 -181.52085543284988
54 -181.52085543284988 -181.52085543284988 -181.52085543284988
55 -181.52085543284988 -181.52085543284988 -181.52085543284988
56 -181.52085543284988 -181.52085543284988 -181.52085543284988
57 -181.11541428119898 -181.11541428119898 -181.11541428119898
58 -181.11541428119898 -181.11541428119898 -181.11541428119898
59 -181.11541428119898 -181.11541428119898 -181.11541428119898
60 -180.89169977709864 -180.89169977709864 -180.89169977709864
61 -180.89169977709864 -180.89169977709864 -180.89169977709864
62 -180.6146677927495 -180.6146677927495 -180.6146677927495
63 -180.6146677927495 -180.6146677927495 -180.6146677927495
64 -180.6146677927495 -180.6146677927495 -180.6146677927495
107 -173.26498084096423 -173.26498084096423 -173.26498084096423
108 -173.26498084096423 -173.26498084096423 -173.26498084096423
109 -173.26498084096423 -173.26498084096423 -173.26498084096423
110 -173.25089388977656 -173.25089388977656 -173.25089388977656
111 -173.25089388977656 -173.25089388977656 -173.25089388977656
112 -173.25089388977656 -173.25089388977656 -173.25089388977656
113 -173.22603778466515 -173.22603778466515 -173.22603778466515
114 -173.22603778466515 -173.22603778466515 -173.22603778466515
115 -173.22603778466515 -173.22603778466515 -173.22603778466515
116 -171.52008955639403 -171.52008955639403 -171.52008955639403
117 -171.52008955639403 -171.52008955639403 -171.52008955639403
118 -171.52008955639403 -171.52008955639403 -171.52008955639403
119 -171.52008955639403 -171.52008955639403 -171.52008955639403
120 -171.52008955639403 -171.52008955639403 -171.52008955639403
121 -171.52008955639403 -171.52008955639403 -171.52008955639403
122 -171.51754178194912 -171.51754178194912 -171.51754178194912
123 -171.51754178194912 -171.51754178194912 -171.51754178194912
124 -171.51754178194912 -171.51754178194912 -171.51754178194912
125 -171.51754178194912 -171.51754178194912 -171.51754178194912
126 -171.51754178194912 -171.51754178194912 -171.51754178194912
127 -171.51386104138862 -171.51386104138862 -171.51386104138862
128 -171.49228678548505 -171.49228678548505 -171.49228678548505
129 -171.49228678548505 -171.49228678548505 -171.49228678548505
130 -171.49228678548505 -171.49228678548505 -171.49228678548505
131 -167.81696037994624 -167.81696037994624 -167.81696037994624
132 -167.81696037994624 -167.81696037994624 -167.81696037994624
