generation median_fitness fitness_25perc fitness_75perc
0 -11000000.0 -11000000.0 -11000000.0
4 -283.4970393796119 -283.4970393796119 -283.4970393796119
5 -231.42073352278402 -231.42073352278402 -231.42073352278402
6 -231.42073352278402 -231.42073352278402 -231.42073352278402
7 -231.42073352278402 -231.42073352278402 -231.42073352278402
8 -231.42073352278402 -231.42073352278402 -231.42073352278402
9 -231.42073352278402 -231.42073352278402 -231.42073352278402
10 -222.72750523077468 -222.72750523077468 -222.72750523077468
11 -222.72750523077468 -222.72750523077468 -222.72750523077468
12 -222.72750523077468 -222.72750523077468 -222.72750523077468
13 -222.72750523077468 -222.72750523077468 -222.72750523077468
14 -222.7165433330871 -222.7165433330871 -222.7165433330871
15 -213.66821023112158 -213.66821023112158 -213.66821023112158
16 -208.38580474994225 -208.38580474994225 -208.38580474994225
17 -207.26220861713313 -207.26220861713313 -207.26220861713313
18 -204.87132108195377 -204.87132108195377 -204.87132108195377
19 -202.05178396785524 -202.05178396785524 -202.05178396785524
20 -202.05178396785524 -202.05178396785524 -202.05178396785524
21 -200.17708832189481 -200.17708832189481 -200.17708832189481
22 -198.28492279757538 -198.28492279757538 -198.28492279757538
23 -198.28492279757538 -198.28492279757538 -198.28492279757538
24 -198.28492279757538 -198.28492279757538 -198.28492279757538
25 -196.83629695244682 -196.83629695244682 -196.83629695244682
26 -196.83629695244682 -196.83629695244682 -196.83629695244682
27 -193.83201803297058 -193.83201803297058 -193.83201803297058
28 -193.83201803297058 -193.83201803297058 -193.83201803297058
29 -193.83201803297058 -193.83201803297058 -193.83201803297058
30 -193.83201803297058 -193.83201803297058 -193.83201803297058
31 -193.83201803297058 -193.83201803297058 -193.83201803297058
32 -193.83201803297058 -193.83201803297058 -193.83201803297058
33 -193.83201803297058 -193.83201803297058 -193.83201803297058
34 -193.83201803297058 -193.83201803297058 -193.83201803297058
35 -193.83201803297058 -193.83201803297058 -193.83201803297058
36 -193.75790994413666 -193.75790994413666 -193.75790994413666
37 -193.75790994413666 -193.75790994413666 -193.75790994413666
38 -193.75790994413666 -193.75790994413666 -193.75790994413666
39 -193.75790994413666 -193.75790994413666 -193.75790994413666
40 -191.17385347537092 -191.17385347537092 -191.17385347537092
41 -191.17385347537092 -191.17385347537092 -191.17385347537092
42 -190.88227489496296 -190.88227489496296 -190.88227489496296
43 -189.5392008839246 -189.5392008839246 -189.5392008839246
44 -189.5392008839246 -189.5392008839246 -189.5392008839246
45 -187.31155876207816 -187.31155876207816 -187.31155876207816
46 -187.31155876207816 -187.31155876207816 -187.31155876207816
47 -186.26381812587164 -186.26381812587164 -186.26381812587164
48 -186.26381812587164 -186.26381812587164 -186.26381812587164
49 -186.26381812587164 -186.26381812587164 -186.26381812587164
50 -186.26381812587164 -186.26381812587164 -186.26381812587164
51 -186.26381812587164 -186.26381812587164 -186.26381812587164
52 -186.26381812587164 -186.26381812587164 -186.26381812587164
53 -186.26381812587164 -186.26381812587164 -186.26381812587164
54 -186.26381812587164 -186.26381812587164 -186.26381812587164
55 -182.49688682047807 -182.49688682047807 -182.49688682047807
56 -182.4786416176083 -182.4786416176083 -182.4786416176083
57 -182.4786416176083 -182.4786416176083 -182.4786416176083
58 -182.4786416176083 -182.4786416176083 -182.4786416176083
59 -182.4786416176083 -182.4786416176083 -182.4786416176083
60 -182.4786416176083 -182.4786416176083 -182.4786416176083
61 -182.4786416176083 -182.4786416176083 -182.4786416176083
62 -182.4786416176083 -182.4786416176083 -182.4786416176083
63 -182.4786416176083 -182.4786416176083 -182.4786416176083
64 -182.4786416176083 -182.4786416176083 -182.4786416176083
65 -179.87093883865742 -179.87093883865742 -179.87093883865742
66 -179.87093883865742 -179.87093883865742 -179.87093883865742
67 -179.87093883865742 -179.87093883865742 -179.87093883865742
68 -179.87093883865742 -179.87093883865742 -179.87093883865742
69 -179.87093883865742 -179.87093883865742 -179.87093883865742
70 -179.87093883865742 -179.87093883865742 -179.87093883865742
71 -179.87093883865742 -179.87093883865742 -179.87093883865742
72 -179.87093883865742 -179.87093883865742 -179.87093883865742
73 -179.87093883865742 -179.87093883865742 -179.87093883865742
74 -179.87093883865742 -179.87093883865742 -179.87093883865742
75 -179.87093883865742 -179.87093883865742 -179.87093883865742
76 -178.90674112194586 -178.90674112194586 -178.90674112194586
77 -178.90674112194586 -178.90674112194586 -178.90674112194586
78 -178.90674112194586 -178.90674112194586 -178.90674112194586
79 -178.8506374270438 -178.8506374270438 -178.8506374270438
80 -178.8506374270438 -178.8506374270438 -178.8506374270438
81 -178.8506374270438 -178.8506374270438 -178.8506374270438
82 -178.8506374270438 -178.8506374270438 -178.8506374270438
83 -178.8506374270438 -178.8506374270438 -178.8506374270438
84 -178.8506374270438 -178.8506374270438 -178.8506374270438
85 -178.8506374270438 -178.8506374270438 -178.8506374270438
86 -178.8506374270438 -178.8506374270438 -178.8506374270438
87 -178.8506374270438 -178.8506374270438 -178.8506374270438
88 -178.8506374270438 -178.8506374270438 -178.8506374270438
89 -178.8506374270438 -178.8506374270438 -178.8506374270438
90 -178.8506374270438 -178.8506374270438 -178.8506374270438
91 -178.8506374270438 -178.8506374270438 -178.8506374270438
92 -178.8506374270438 -178.8506374270438 -178.8506374270438
93 -178.8506374270438 -178.8506374270438 -178.8506374270438
94 -178.8506374270438 -178.8506374270438 -178.8506374270438
95 -178.8506374270438 -178.8506374270438 -178.8506374270438
96 -178.8506374270438 -178.8506374270438 -178.8506374270438
97 -178.8506374270438 -178.8506374270438 -178.8506374270438
98 -178.8506374270438 -178.8506374270438 -178.8506374270438
99 -178.8506374270438 -178.8506374270438 -178.8506374270438
100 -178.8506374270438 -178.8506374270438 -178.8506374270438
101 -178.77029922612485 -178.77029922612485 -178.77029922612485
102 -178.77029922612485 -178.77029922612485 -178.77029922612485
103 -178.77029922612485 -178.77029922612485 -178.77029922612485
104 -178.77029922612485 -178.77029922612485 -178.77029922612485
105 -178.77029922612485 -178.77029922612485 -178.77029922612485
106 -178.77029922612485 -178.77029922612485 -178.77029922612485
107 -178.64114193356787 -178.64114193356787 -178.64114193356787
108 -178.3076616626634 -178.3076616626634 -178.3076616626634
109 -178.3076616626634 -178.3076616626634 -178.3076616626634
110 -178.3076616626634 -178.3076616626634 -178.3076616626634
111 -178.3076616626634 -178.3076616626634 -178.3076616626634
112 -178.3076616626634 -178.3076616626634 -178.3076616626634
113 -178.3076616626634 -178.3076616626634 -178.3076616626634
114 -178.3076616626634 -178.3076616626634 -178.3076616626634
115 -178.3076616626634 -178.3076616626634 -178.3076616626634
116 -178.3076616626634 -178.3076616626634 -178.3076616626634
117 -178.3076616626634 -178.3076616626634 -178.3076616626634
118 -178.3076616626634 -178.3076616626634 -178.3076616626634
119 -178.3076616626634 -178.3076616626634 -178.3076616626634
120 -178.3076616626634 -178.3076616626634 -178.3076616626634
121 -178.3076616626634 -178.3076616626634 -178.3076616626634
122 -178.3076616626634 -178.3076616626634 -178.3076616626634
123 -178.3076616626634 -178.3076616626634 -178.3076616626634
124 -178.3076616626634 -178.3076616626634 -178.3076616626634
125 -178.3076616626634 -178.3076616626634 -178.3076616626634
126 -178.3076616626634 -178.3076616626634 -178.3076616626634
127 -178.3076616626634 -178.3076616626634 -178.3076616626634
128 -178.3076616626634 -178.3076616626634 -178.3076616626634
129 -178.3076616626634 -178.3076616626634 -178.3076616626634
130 -178.3076616626634 -178.3076616626634 -178.3076616626634
131 -177.3693435473549 -177.3693435473549 -177.3693435473549
132 -176.21944309240288 -176.21944309240288 -176.21944309240288
