generation median_fitness fitness_25perc fitness_75perc
0 -169.0928663534205 -169.0958498289615 -169.0898828778795
1 -169.0928663534205 -169.0958498289615 -169.0898828778795
2 -169.0928663534205 -169.0958498289615 -169.0898828778795
4 -160.7768599504078 -160.7768599504078 -160.7768599504078
5 -156.69527804958142 -158.73606899999461 -154.65448709916822
6 -132.7109620274933 -132.7109620274933 -132.7109620274933
7 -137.34671913975382 -139.66459769588408 -135.02884058362358
8 -137.7414960520313 -139.86198615202284 -135.2262290397623
9 -137.7414960520313 -139.86198615202284 -135.0986122550505
10 -139.86198615202284 -140.9222312020186 -138.80174110202705
11 -134.64928525614462 -138.31588075407947 -130.98268975820974
12 -141.98247625201435 -141.98247625201435 -141.98247625201435
13 -126.84173887299711 -134.41210756250572 -119.2713701834885
14 -126.84173887299711 -134.41210756250572 -119.2713701834885
15 -126.84173887299711 -134.41210756250572 -119.2713701834885
16 -111.6965449352461 -111.6965449352461 -111.6965449352461
17 -111.97851295404766 -113.25361538136161 -110.7034105267337
18 -111.97851295404766 -113.25361538136161 -110.7034105267337
19 -111.22200501015789 -112.14769855576603 -110.29631146454973
20 -109.39392023904877 -111.23365617021148 -109.29605953004105
21 -109.39392023904877 -111.23365617021148 -109.29605953004105
22 -109.19819882103333 -109.29605953004105 -105.36473506541975
23 -109.19819882103333 -109.29605953004105 -102.44938931628752
24 -109.19819882103333 -109.29605953004105 -102.44938931628752
25 -109.19819882103333 -109.29605953004105 -102.44938931628752
26 -102.54725002529523 -105.970585132172 -99.12391491841846
27 -102.54725002529523 -105.970585132172 -99.12391491841846
28 -102.52588478862782 -105.95990251383829 -99.09186706341734
29 -102.52588478862782 -105.95990251383829 -99.09186706341734
30 -98.84556332473585 -100.43942031800036 -97.25170633147135
31 -98.84556332473585 -100.43942031800036 -97.25170633147135
32 -98.84556332473585 -100.43942031800036 -97.25170633147135
33 -98.84556332473585 -100.43942031800036 -97.25170633147135
34 -98.71392817907298 -100.37360274516892 -97.05425361297705
35 -102.03327731126485 -103.94621390848883 -98.71392817907298
36 -102.03327731126485 -103.94621390848883 -98.71392817907298
37 -102.03327731126485 -103.94621390848883 -98.71392817907298
38 -102.03327731126485 -103.94621390848883 -98.71392817907298
39 -102.03327731126485 -103.94621390848883 -98.71392817907298
40 -102.03327731126485 -103.94621390848883 -98.71392817907298
41 -102.03327731126485 -103.94621390848883 -98.71392817907298
42 -98.71392817907298 -100.37360274516892 -97.05425361297705
43 -98.71392817907298 -100.37360274516892 -97.05425361297705
44 -98.71392817907298 -100.37360274516892 -97.05425361297705
45 -98.71392817907298 -100.37360274516892 -97.05425361297705
46 -98.71392817907298 -100.37360274516892 -97.05425361297705
