1.018288578220687057e+01,1.006164658085061525e+01,9.998614094455000156e+00,9.763617151629265578e+00,9.561703870430397600e+00,9.364060724084016130e+00,8.855072848021420029e+00,8.428560218123406500e+00,7.997052909890195238e+00,7.285463605596805614e+00,6.613204614751953869e+00,5.698296915250131711e+00,4.950203912502466608e+00,4.215328661581787095e+00,3.179691748646180205e+00,2.069370973089394550e+00,9.814773622151115040e-01,-2.706339630991955181e-01,-1.430139499125544056e+00,-2.414586112338641399e+00,-2.988261056813501071e+00,-3.092262748244722026e+00,-2.547604495901000021e+00,-1.587666797934842666e+00,-4.048143724875796212e-01,7.617041856384692000e-01,2.025326548856133169e+00,3.002069234742567261e+00,3.887811771186523657e+00,4.849332604830750348e+00,5.707856762154481345e+00,6.510397396308547080e+00,7.303474212011138000e+00,8.078538662747062560e+00,8.782181125901432850e+00
8.498988782962493715e+00,8.568496961751092655e+00,8.478570459422284600e+00,8.238208208632169516e+00,7.874878467827886475e+00,7.353675093863268231e+00,6.942745042046827741e+00,6.473973853853411065e+00,6.008391790940694754e+00,5.368110283073347588e+00,4.968883905976724691e+00,4.443101398932355117e+00,3.767886014001823547e+00,2.785067162093985083e+00,1.856878194230833889e+00,9.219680992803513941e-01,-2.205074145953833387e-01,-1.447026446309997105e+00,-2.261936278742487705e+00,-2.586393821195326126e+00,-2.627290263416121707e+00,-2.530062439126973928e+00,-1.755127807374422755e+00,-7.512200740588631520e-01,5.032786956673682699e-01,1.685097515806217139e+00,2.562731487774153827e+00,3.532027963757768507e+00,4.528482441875445907e+00,5.496553150635214990e+00,6.267634872728394591e+00,7.140426700982089869e+00,7.777122633174049504e+00,8.423661972096013528e+00,9.036198206808835565e+00
7.821321603199708150e+00,7.924276156207296751e+00,7.915442453853510862e+00,7.840768947588231619e+00,7.692337395867797412e+00,7.371096130558918880e+00,7.075437427017939207e+00,6.646685680594218049e+00,6.277474471679631129e+00,5.884088024450506715e+00,5.323275899388185906e+00,4.692293923963355873e+00,3.779302258893177946e+00,3.091136408947681158e+00,2.307520396537005247e+00,1.505821262663441740e+00,3.519418802617215736e-01,-7.627691594467636005e-01,-1.814834147192495806e+00,-2.611636638008627109e+00,-2.929543937384415653e+00,-2.964944020224111743e+00,-2.445489656664117106e+00,-1.472948279256501625e+00,-2.886869208470380088e-02,1.172034018963307167e+00,2.581534682122391011e+00,3.584317161884277514e+00,4.641306006634640546e+00,5.732033265160436208e+00,6.710986824931556072e+00,7.683991140289267996e+00,8.515743620455294760e+00,9.307277031494651354e+00,1.009909184962666373e+01
1.069883576664824432e+01,1.054292238634684153e+01,1.035678649662277806e+01,1.030411238071012647e+01,9.937245842360141523e+00,9.658960102636433120e+00,9.309572596065926575e+00,8.782436329245191686e+00,8.221960496673366592e+00,7.441672287612290937e+00,6.863152521530570205e+00,5.960095773630138538e+00,5.058657828855142924e+00,4.374768786510072616e+00,3.652328674307362189e+00,2.802309306965909741e+00,1.486915686448084806e+00,5.120885787787033960e-01,-5.249355368216446216e-01,-1.643284947076440794e+00,-2.615064335840533438e+00,-3.210647954987963626e+00,-3.175318190842840949e+00,-2.513419123408456191e+00,-1.618123117098032804e+00,-2.338898376545076041e-01,1.054708940026489961e+00,2.259657096387547082e+00,3.372144060686470102e+00,4.514516617233887530e+00,5.555373022412060990e+00,6.549953157016259020e+00,7.545994541424895452e+00,8.368074362860543403e+00,9.102995679378288685e+00
8.824604581941397186e+00,8.659761122313415882e+00,8.671530376229021897e+00,8.518018540698587771e+00,8.373354900508370946e+00,7.940742436958478478e+00,7.675327045785961033e+00,7.061506582435886692e+00,6.650708894004579541e+00,5.968617292513897610e+00,5.336261575652853750e+00,4.602736427640748751e+00,4.029375469898480056e+00,3.132320481102333076e+00,2.317894105537720240e+00,1.337482310426808985e+00,4.996388524092850725e-01,-4.259825112854563889e-01,-1.346654567919908008e+00,-2.353291499649131424e+00,-2.894090262631788590e+00,-3.091653209967829774e+00,-2.865510921856429860e+00,-1.926409302591723716e+00,-7.090842280820315313e-01,5.629726247167590181e-01,1.654489650202334960e+00,2.840761212452857176e+00,3.841370489318096659e+00,5.029249306199487179e+00,6.033938932347275852e+00,7.041426101213402511e+00,8.085096907631578844e+00,8.799780872632601003e+00,9.631823369350307473e+00
9.657590622719290252e+00,9.675787884366819469e+00,9.399543624672988429e+00,9.167024897468740718e+00,8.995231027479269059e+00,8.735395712454613104e+00,8.395208478844624622e+00,8.024007280880931958e+00,7.403301010983796893e+00,6.826429950278372516e+00,6.079814933370771612e+00,5.534944707794221763e+00,4.765187856640180186e+00,3.884432846159912689e+00,3.081673108565587960e+00,2.161242218541318927e+00,8.862177118801118914e-01,-2.262026027465218470e-01,-1.167903388907660212e+00,-2.121927281431077894e+00,-2.808290773837496701e+00,-2.967344177164526364e+00,-2.743726795749076963e+00,-2.235771896598638619e+00,-1.329476090001757704e+00,-1.787448707921338587e-01,1.090580110600787300e+00,2.271211914479786209e+00,3.500918659674585154e+00,4.750932043676639793e+00,5.812447861831510743e+00,6.857434542444972969e+00,7.893271642238488539e+00,8.634699243917225431e+00,9.410751759466576161e+00
1.025499320199969411e+01,1.015154876935313766e+01,1.010360604953980079e+01,9.828125087527633141e+00,9.622839002300411337e+00,9.270641141083563852e+00,8.755527430865495120e+00,8.432375193280229553e+00,8.023374664841048443e+00,7.481964178466832927e+00,6.755250424041802759e+00,6.078494577424847556e+00,5.470556294492376459e+00,4.607009014694053661e+00,3.617324921625941325e+00,2.594697465377726608e+00,1.434444851431257772e+00,2.622258659431500605e-01,-7.375833370263040756e-01,-1.741218583860543845e+00,-2.798166943665179041e+00,-3.267297476806304335e+00,-3.163039335101788030e+00,-2.604536839477657129e+00,-1.716197141418611682e+00,-2.025049002350035321e-01,1.274762195262553854e+00,2.699594625334794884e+00,3.973086659542061749e+00,5.140854555681960036e+00,6.254421131304654047e+00,7.531503697938048525e+00,8.577382786693020122e+00,9.572096800474520606e+00,1.040220160527972482e+01
8.108321642340424518e+00,8.002663387327000777e+00,7.672748985364978402e+00,7.514850597528623943e+00,7.205886090429555857e+00,7.072994894810810784e+00,6.646034442149624688e+00,6.213107909341018420e+00,5.642102539429468600e+00,4.897636446594979986e+00,4.332616935684105108e+00,3.636530083184593476e+00,2.944645717664058360e+00,2.124680477834921088e+00,1.149524391431479220e+00,2.094802173688907199e-01,-7.152721073537636753e-01,-1.647843894879808202e+00,-2.347267963186934203e+00,-2.774808020627030913e+00,-2.752894144135160204e+00,-2.309680460349369469e+00,-1.455728808156686593e+00,-1.931302898497447851e-01,8.534912085173953500e-01,1.996453991016397422e+00,3.148685364203426928e+00,4.210117045053713092e+00,5.049249510674153285e+00,5.993258237217078843e+00,6.656814263025063738e+00,7.475035920400099343e+00,8.199098744637542069e+00,8.775113614628672565e+00,9.200161911120465774e+00
8.479102023936556876e+00,8.322902550943583222e+00,8.253561790190362402e+00,8.223369715970095584e+00,7.857446424875026203e+00,7.465211809093281303e+00,7.034091103067338757e+00,6.510414287743182982e+00,5.948619874896110105e+00,5.285740084087759527e+00,4.543074528732525152e+00,3.743175449564890567e+00,2.902856951181003620e+00,2.263302245747186525e+00,1.329643030045991603e+00,4.596584778007475336e-01,-6.387085472868023750e-01,-1.816916402595690982e+00,-2.414561116905298288e+00,-2.716280055003752469e+00,-2.815099610496109239e+00,-2.220346709394899865e+00,-1.303379768547856976e+00,-1.474733663476729961e-01,1.052678225237974052e+00,2.250466038440624761e+00,3.133466155023895805e+00,3.964072888658966676e+00,4.622264823003242817e+00,5.579681880945671857e+00,6.396834575273956602e+00,7.105656400334996903e+00,7.733662650794341786e+00,8.337379268528065879e+00,8.843542568474747512e+00
9.213308942039905247e+00,9.184473206487565378e+00,9.119368005149873113e+00,9.052086718494411599e+00,8.932068476402655222e+00,8.569588056485647698e+00,8.155324948275005426e+00,7.737312044519493170e+00,7.313136146104387336e+00,6.740772195125745547e+00,6.107691426664032086e+00,5.528689509687508163e+00,4.834994434961991772e+00,4.036268252602616791e+00,3.278185525208801909e+00,2.371375712066290831e+00,1.213401163869144872e+00,2.646070752446655350e-02,-1.071638306530882767e+00,-1.905287112871905997e+00,-2.603414431467940382e+00,-3.057631657309872075e+00,-2.829875273653600587e+00,-2.102556411841294270e+00,-9.915558758310615284e-01,3.541908696615038155e-01,1.601848583742907062e+00,2.726151019737257375e+00,3.881968220804216774e+00,5.050163442548964099e+00,5.923858450675378862e+00,6.742418430974550070e+00,7.451297649475564278e+00,8.120093739740527283e+00,8.961653151487894320e+00
