ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	first_front	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	pareto_fronts	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
48.2625	11.4	169.55	122.525	3	40	724	55	13	188	134	48	11	164	119	15	0	0	24.161672592163086	3280	1978.714382648468	2337	28.75	
48.2625	11.4	169.55	122.525	4	41	748	55	13	188	134	48	11	164	119	15	0	0	26.65750241279602	3360	2005.371885061264	2385	29.01785714285714	
48.35	11.45	170.4	123.075	3	42	770	55	13	188	134	48	11	164	119	17	0	0	37.026742935180664	3440	2042.3986279964447	2436	29.186046511627907	
48.6125	11.45	171.15	123.6	3	43	794	55	13	188	134	48	11	164	119	16	0	0	24.514854669570923	3520	2066.9134826660156	2483	29.460227272727266	
48.7875	11.45	171.65	123.95	3	44	818	55	13	188	134	48	11	164	119	16	0	0	27.504793405532837	3600	2094.4182760715485	2533	29.638888888888886	
49.05	11.575	173.9	125.4125	3	45	835	55	13	188	134	48	11	164	119	18	0	0	33.356679916381836	3680	2127.7749559879303	2588	29.673913043478265	
49.1375	11.575	174.15	125.5875	4	46	859	55	13	188	134	48	11	164	119	17	0	0	28.44466733932495	3760	2156.2196233272552	2637	29.867021276595736	
49.225	11.575	174.4	125.7625	4	47	881	55	13	188	134	48	11	164	119	18	0	0	38.552775621414185	3840	2194.7723989486694	2689	29.97395833333333	
49.3125	11.55	174.35	125.75	3	48	905	55	13	188	134	48	11	164	119	17	0	0	25.47683835029602	3920	2220.2492372989655	2738	30.15306122448979	
49.6625	11.575	175.65	126.6375	4	49	928	55	13	188	134	48	11	164	119	17	0	0	32.929890155792236	4000	2253.1791274547577	2785	30.375	
49.8375	11.625	176.75	127.3625	4	50	950	55	13	188	134	48	11	164	119	17	0	0	20.279558181762695	4080	2273.4586856365204	2837	30.465686274509807	
49.8375	11.625	176.75	127.3625	5	51	971	55	13	188	134	48	11	164	119	16	0	0	30.44712257385254	4160	2303.905808210373	2889	30.552884615384613	
50.1	11.55	176.6	127.325	6	52	1001	55	13	188	134	48	11	164	119	16	0	0	24.1353542804718	4240	2328.0411624908447	2931	30.87264150943396	
50.275	11.6	177.7	128.05	8	53	1023	55	13	188	134	48	11	164	119	17	0	0	31.33355474472046	4320	2359.374717235565	2982	30.97222222222223	
50.5375	11.6	178.45	128.575	10	54	1049	55	13	188	134	48	11	164	119	17	0	0	24.247471570968628	4400	2383.622188806534	3029	31.15909090909092	
50.625	11.55	178.1	128.375	12	55	1065	55	13	188	134	48	11	164	119	17	0	0	26.608052968978882	4480	2410.2302417755127	3086	31.116071428571416	
50.7125	11.5	177.75	128.175	16	56	1082	55	13	188	134	48	11	164	119	15	0	0	20.31338596343994	4560	2430.5436277389526	3137	31.20614035087719	
50.625	11.5	176.975	127.5875	18	57	1100	55	13	188	134	48	11	142	100	16	0	0	26.981292486190796	4640	2457.5249202251434	3193	31.185344827586206	
50.8	11.5	178.0	128.35	3	58	1125	55	13	188	134	48	11	164	119	17	0	0	25.540263652801514	4720	2483.065183877945	3243	31.29237288135593	
50.7125	11.525	178.05	128.3625	3	59	1145	55	13	188	134	48	11	164	119	18	0	0	29.120666980743408	4800	2512.1858508586884	3296	31.33333333333333	
50.7125	11.475	177.45	127.9875	3	60	1169	55	13	188	134	48	11	164	119	18	0	0	22.698642015457153	4880	2534.8844928741455	3346	31.43442622950819	
50.625	11.45	176.9	127.625	4	61	1194	55	13	188	134	48	11	164	119	17	0	0	17.658520698547363	4960	2552.543013572693	3390	31.653225806451616	
50.625	11.425	176.6	127.4375	5	62	1220	55	13	188	134	48	11	164	119	15	0	0	16.56743860244751	5040	2569.1104521751404	3435	31.845238095238088	
50.625	11.425	176.6	127.4375	5	63	1240	55	13	188	134	48	11	164	119	15	0	0	20.419373512268066	5120	2589.5298256874084	3490	31.8359375	
50.5375	11.4	176.05	127.075	3	64	1265	55	13	188	134	48	11	164	119	14	0	0	18.81463122367859	5200	2608.344456911087	3537	31.98076923076924	
50.8	11.425	177.1	127.7875	3	65	1291	55	13	188	134	48	11	164	119	15	0	0	25.52573275566101	5280	2633.870189666748	3585	32.102272727272734	
50.7125	11.425	176.85	127.6125	3	66	1310	55	13	188	134	48	11	164	119	15	0	0	30.790614128112793	5360	2664.660803794861	3639	32.10820895522389	
50.8	11.4	176.8	127.6	3	67	1332	55	13	188	134	48	11	164	119	14	0	0	24.211085081100464	5440	2688.8718888759613	3691	32.15073529411765	
50.9	11.3875	176.95	127.7125	4	68	1352	56	14	224	158	48	11	164	119	13	0	0	33.567386627197266	5520	2722.4392755031586	3745	32.15579710144928	
50.2	11.4375	175.55	126.6875	5	69	1378	56	14	224	158	48	11	164	119	15	0	0	25.73225736618042	5600	2748.171532869339	3791	32.30357142857143	
50.125	11.5	176.1	127.0125	6	70	1401	56	14	224	158	48	11	164	119	15	0	0	25.778606414794922	5680	2773.950139284134	3841	32.37676056338029	
50.0375	11.5	175.85	126.8375	7	71	1423	56	14	224	158	48	11	164	119	15	0	0	35.29136061668396	5760	2809.241499900818	3893	32.41319444444444	
49.8625	11.5	175.35	126.4875	4	72	1443	56	14	224	158	48	11	164	119	15	0	0	25.459575176239014	5840	2834.701075077057	3948	32.397260273972606	
50.0375	11.475	175.55	126.65	3	73	1460	56	14	224	158	48	11	164	119	16	0	0	25.52192521095276	5920	2860.2230002880096	4005	32.34797297297297	
50.0375	11.475	175.55	126.65	3	74	1488	56	14	224	158	48	11	164	119	15	0	0	22.675300121307373	6000	2882.898300409317	4051	32.483333333333334	
49.95	11.45	175.0	126.2875	3	75	1511	56	14	224	158	48	11	164	119	14	0	0	20.75194263458252	6080	2903.6502430438995	4100	32.56578947368422	
49.95	11.4	174.4	125.9125	3	76	1530	56	14	224	158	48	11	164	119	14	0	0	25.75400185585022	6160	2929.4042448997498	4155	32.5487012987013	
50.125	11.425	175.2	126.45	3	77	1551	56	14	224	158	48	11	164	119	14	0	0	35.38152599334717	6240	2964.785770893097	4207	32.580128205128204	
50.125	11.475	175.8	126.825	4	78	1579	56	14	224	158	48	11	164	119	15	0	0	21.44549584388733	6320	2986.2312667369843	4252	32.72151898734177	
50.1375	11.5125	176.3	127.1375	4	79	1599	56	14	224	158	48	11	164	119	15	0	0	35.389092683792114	6400	3021.6203594207764	4305	32.734375	
50.1375	11.5625	176.9	127.5125	4	80	1627	56	14	224	158	48	11	164	119	15	0	0	24.566006422042847	6480	3046.186365842819	4351	32.85493827160494	
50.3125	11.5875	177.7	128.05	4	81	1651	56	14	224	158	48	11	164	119	16	0	0	24.95403242111206	6560	3071.1403982639313	4401	32.911585365853654	
50.3125	11.5875	177.7	128.05	4	82	1674	56	14	224	158	48	11	164	119	16	0	0	32.650489807128906	6640	3103.79088807106	4452	32.95180722891567	
50.1875	11.5	176.25	127.125	6	83	1696	55	13	188	134	48	11	164	119	15	0	0	23.66791605949402	6720	3127.458804130554	4501	33.02083333333333	
50.275	11.5	176.5	127.3	5	84	1715	55	13	188	134	48	11	164	119	15	0	0	39.689061403274536	6800	3167.1478655338287	4555	33.01470588235294	
50.3625	11.575	177.625	128.0375	6	85	1734	55	13	188	134	48	11	164	119	16	0	0	34.00994372367859	6880	3201.1578092575073	4609	33.008720930232556	
50.3625	11.55	177.325	127.85	7	86	1755	55	13	188	134	48	11	164	119	16	0	0	29.82025122642517	6960	3230.9780604839325	4663	33.00287356321839	
50.275	11.5	176.475	127.3	9	87	1777	55	13	188	134	48	11	164	119	16	0	0	48.7920868396759	7040	3279.7701473236084	4714	33.039772727272734	
50.1875	11.525	176.525	127.3125	10	88	1806	55	13	188	134	48	11	164	119	16	0	0	21.888439655303955	7120	3301.6585869789124	4760	33.14606741573034	
50.1875	11.525	176.525	127.3125	5	89	1825	55	13	188	134	48	11	164	119	18	0	0	34.17797255516052	7200	3335.836559534073	4816	33.111111111111114	
50.3625	11.525	177.0	127.6625	3	90	1843	55	13	188	134	48	11	164	119	18	0	0	36.28664970397949	7280	3372.1232092380524	4873	33.06318681318682	
50.625	11.55	178.05	128.375	6	91	1862	55	13	188	134	48	11	164	119	18	0	0	25.85673499107361	7360	3397.979944229126	4925	33.08423913043478	
50.7125	11.525	178.0	128.3625	6	92	1893	55	13	188	134	48	11	164	119	18	0	0	33.665778398513794	7440	3431.6457226276398	4967	33.23924731182795	
50.5375	11.55	177.8	128.2	3	93	1916	55	13	188	134	48	11	164	119	18	0	0	23.853726863861084	7520	3455.499449491501	5016	33.29787234042553	
50.45	11.55	177.55	128.025	3	94	1940	55	13	188	134	48	11	164	119	18	0	0	32.501516580581665	7600	3488.0009660720825	5066	33.34210526315789	
50.5375	11.55	177.775	128.2	3	95	1961	55	13	188	134	48	11	164	119	19	0	0	28.717414379119873	7680	3516.7183804512024	5119	33.34635416666667	
50.625	11.525	177.7	128.1875	4	96	1980	55	13	188	134	48	11	164	119	17	0	0	28.900673627853394	7760	3545.619054079056	5169	33.389175257731964	
50.5375	11.525	177.45	128.0125	4	97	2002	55	13	188	134	48	11	164	119	16	0	0	24.21205711364746	7840	3569.8311111927032	5221	33.405612244897966	
50.45	11.525	177.2	127.8375	4	98	2032	55	13	188	134	48	11	164	119	16	0	0	30.39669632911682	7920	3600.22780752182	5266	33.51010101010101	
50.5375	11.475	176.875	127.6375	4	99	2054	55	13	188	134	48	11	164	119	14	0	0	21.54722023010254	8000	3621.7750277519226	5316	33.55	
50.0125	11.525	175.975	126.9625	4	100	2078	55	13	188	134	48	11	164	119	15	0	0	25.225069999694824	8080	3647.0000977516174	5364	33.61386138613861	
50.0125	11.525	175.975	126.9625	3	101	2102	55	13	188	134	48	11	164	119	14	0	0	26.892389059066772	8160	3673.892486810684	5414	33.65196078431373	
49.8375	11.55	175.85	126.8	3	102	2128	55	13	188	134	48	11	164	119	15	0	0	32.412107944488525	8240	3706.3045947551727	5464	33.689320388349515	
50.0125	11.55	176.325	127.15	3	103	2149	55	13	188	134	48	11	164	119	15	0	0	28.797127723693848	8320	3735.1017224788666	5518	33.67788461538461	
49.4	11.625	175.475	126.4875	4	104	2170	55	13	188	134	48	11	164	119	16	0	0	25.271326541900635	8400	3760.373049020767	5568	33.71428571428572	
49.4	11.6	175.175	126.3	4	105	2190	55	13	188	134	48	11	164	119	16	0	0	32.21192932128906	8480	3792.5849783420563	5619	33.73820754716981	
49.4	11.6	175.175	126.3	5	106	2206	55	13	188	134	48	11	164	119	17	0	0	41.39203214645386	8560	3833.97701048851	5675	33.70327102803739	
49.4875	11.575	175.125	126.2875	6	107	2232	55	13	188	134	48	11	164	119	17	0	0	28.374186277389526	8640	3862.3511967658997	5723	33.761574074074076	
49.4875	11.6	175.425	126.475	6	108	2258	55	13	188	134	48	11	164	119	17	0	0	38.6354079246521	8720	3900.9866046905518	5773	33.79587155963303	
49.575	11.65	176.275	127.025	3	109	2280	55	13	188	134	48	11	164	119	17	0	0	35.51703357696533	8800	3936.503638267517	5822	33.84090909090909	
49.6625	11.675	176.825	127.3875	4	110	2304	55	13	188	134	48	11	164	119	17	0	0	26.38661503791809	8880	3962.890253305435	5871	33.88513513513513	
49.575	11.675	176.575	127.2125	4	111	2323	55	13	188	134	48	11	164	119	16	0	0	32.17164969444275	8960	3995.061902999878	5925	33.87276785714286	
49.575	11.675	176.6	127.2125	4	112	2347	55	13	188	134	48	11	164	119	15	0	0	34.92793893814087	9040	4029.989841938019	5974	33.91592920353982	
49.4	11.6	175.2	126.3	4	113	2365	55	13	188	134	48	11	164	119	15	0	0	38.89441132545471	9120	4068.8842532634735	6025	33.93640350877193	
49.275	11.6	174.825	126.05	4	114	2399	55	13	188	134	45	11	154	113	15	0	0	23.93823790550232	9200	4092.822491168976	6067	34.05434782608697	
49.275	11.575	174.525	125.8625	5	115	2424	55	13	188	134	45	11	154	113	13	0	0	24.44637894630432	9280	4117.26887011528	6114	34.116379310344826	
49.275	11.575	174.525	125.8625	5	116	2449	55	13	188	134	45	11	154	113	13	0	0	22.637279987335205	9360	4139.906150102615	6164	34.14529914529915	
49.3625	11.55	174.475	125.85	6	117	2467	55	13	188	134	45	11	154	113	12	0	0	34.76978802680969	9440	4174.675938129425	6219	34.1207627118644	
49.3625	11.475	173.575	125.2875	7	118	2493	55	13	188	134	45	11	154	113	14	0	0	24.6534423828125	9520	4199.329380512238	6268	34.15966386554622	
49.3625	11.45	173.275	125.1	6	119	2520	55	13	188	134	45	11	154	113	14	0	0	34.1845269203186	9600	4233.513907432556	6315	34.21875	
49.7125	11.525	174.6625	125.975	6	120	2544	55	13	188	134	45	11	147	103	17	0	0	25.119782209396362	9680	4258.6336896419525	6365	34.24586776859503	
49.8875	11.55	175.975	126.9	9	121	2569	55	13	188	134	45	11	154	113	16	0	0	24.01630449295044	9760	4282.649994134903	6411	34.31352459016394	
49.975	11.575	176.525	127.2625	10	122	2594	55	13	188	134	45	11	154	113	17	0	0	24.141971588134766	9840	4306.791965723038	6460	34.349593495934954	
50.4625	11.575	176.4625	127.2375	6	123	2619	80	13	188	134	45	11	154	113	16	0	0	33.85328936576843	9920	4340.645255088806	6508	34.39516129032259	
50.55	11.55	176.4125	127.225	7	124	2645	80	13	188	134	45	11	154	113	16	0	0	26.68849492073059	10000	4367.333750009537	6557	34.43000000000001	
50.425	11.5	175.4375	126.6	8	125	2666	80	13	188	134	45	11	154	113	16	0	0	25.04922652244568	10080	4392.382976531982	6607	34.454365079365076	
50.5875	11.5	175.9375	126.925	11	126	2688	80	13	188	134	48	11	163	118	15	0	0	24.549184560775757	10160	4416.932161092758	6657	34.478346456692904	
50.5875	11.5	175.9375	126.925	10	127	2718	80	13	188	134	48	11	163	118	14	0	0	22.138108015060425	10240	4439.070269107819	6700	34.5703125	
50.675	11.525	176.4875	127.2875	11	128	2741	80	13	188	134	48	11	163	118	14	0	0	30.644344329833984	10320	4469.714613437653	6750	34.59302325581395	
50.5875	11.55	176.5375	127.3	3	129	2770	80	13	188	134	48	11	163	118	15	0	0	20.99277091026306	10400	4490.707384347916	6796	34.65384615384616	
50.7625	11.55	177.0125	127.65	3	130	2792	80	13	188	134	48	11	163	118	15	0	0	30.170311212539673	10480	4520.877695560455	6848	34.65648854961833	
51.25	11.575	177.25	127.8125	3	131	2814	80	13	188	134	48	11	163	118	15	0	0	38.02730131149292	10560	4558.904996871948	6900	34.65909090909091	
51.3375	11.6	177.8	128.175	3	132	2844	80	13	188	134	48	11	163	118	16	0	0	26.336918354034424	10640	4585.241915225983	6945	34.72744360902256	
51.3375	11.625	178.1	128.3625	3	133	2867	80	13	188	134	48	11	163	118	15	0	0	27.194124221801758	10720	4612.436039447784	6993	34.76679104477613	
51.65	11.675	178.1375	128.3625	3	134	2882	80	13	188	134	48	11	163	118	14	0	0	41.703118085861206	10800	4654.139157533646	7050	34.722222222222214	
51.5625	11.7	178.1875	128.375	3	135	2908	80	13	188	134	48	11	163	118	13	0	0	29.619285106658936	10880	4683.758442640305	7097	34.77022058823529	
51.1625	11.65	177.9	128.2	3	136	2930	80	13	188	134	48	11	163	118	12	0	0	31.62243390083313	10960	4715.380876541138	7148	34.78102189781022	
51.475	11.675	177.6375	128.0125	3	137	2946	80	13	188	134	48	11	163	118	12	0	0	29.48028588294983	11040	4744.8611624240875	7207	34.71920289855073	
51.475	11.65	177.3625	127.825	3	138	2967	80	13	188	134	48	11	163	118	11	0	0	23.69273042678833	11120	4768.553892850876	7259	34.72122302158273	
51.9625	11.6	176.7	127.425	3	139	2992	80	13	188	134	48	11	163	118	12	0	0	30.256350994110107	11200	4798.810243844986	7309	34.74107142857143	
51.6375	11.675	176.65	127.3375	5	140	3013	80	13	188	134	43	11	148	109	11	0	0	25.97353506088257	11280	4824.7837789058685	7360	34.75177304964538	
51.6375	11.7	176.95	127.525	6	141	3043	80	13	188	134	43	11	148	109	11	0	0	24.658918619155884	11360	4849.442697525024	7405	34.81514084507043	
51.6375	11.7	176.95	127.525	6	142	3065	80	13	188	134	43	11	148	109	11	0	0	22.298258781433105	11440	4871.7409563064575	7459	34.79895104895104	
52.5875	11.775	177.675	127.9875	7	143	3084	80	13	188	134	48	11	163	118	10	0	0	42.81606459617615	11520	4914.557020902634	7512	34.79166666666667	
52.5875	11.775	177.675	127.9875	7	144	3114	80	13	188	134	48	11	163	118	9	0	0	31.58650779724121	11600	4946.143528699875	7556	34.86206896551724	
53.5625	11.85	178.45	128.5	4	145	3136	80	13	188	134	48	11	163	118	10	0	0	31.901954889297485	11680	4978.045483589172	7609	34.85445205479452	
54.05	11.825	178.0875	128.2875	4	146	3160	80	13	188	134	48	11	163	118	10	0	0	32.477192401885986	11760	5010.522675991058	7659	34.87244897959184	
54.05	11.8	177.7875	128.1	4	147	3187	80	13	188	134	48	11	163	118	10	0	0	30.308001041412354	11840	5040.830677032471	7707	34.9070945945946	
54.225	11.75	177.6875	128.075	4	148	3215	80	13	188	134	48	11	163	118	11	0	0	31.342410802841187	11920	5072.173087835312	7753	34.95805369127517	
54.5375	11.775	177.425	127.8875	5	149	3239	80	13	188	134	48	11	163	118	11	0	0	40.72893834114075	12000	5112.902026176453	7803	34.974999999999994	
54.7625	11.825	177.2125	127.7125	5	150	3263	80	13	188	134	48	11	163	118	11	0	0	28.255428552627563	12080	5141.15745472908	7853	34.99172185430464	
54.7625	11.825	177.2125	127.7125	5	151	3284	80	13	188	134	48	11	163	118	11	0	0	33.30605483055115	12160	5174.463509559631	7907	34.975328947368425	
54.675	11.85	177.2625	127.725	5	152	3303	80	13	188	134	48	11	163	118	12	0	0	30.05164408683777	12240	5204.515153646469	7963	34.942810457516345	
54.5875	11.875	177.3125	127.7375	6	153	3323	80	13	188	134	48	11	163	118	13	0	0	28.98066735267639	12320	5233.4958209991455	8015	34.94318181818183	
54.9875	11.875	177.0	127.5375	8	154	3344	80	13	188	134	48	11	163	118	12	0	0	43.50293755531311	12400	5276.998758554459	8066	34.95161290322581	
54.9875	11.875	177.0	127.5375	8	155	3366	80	13	188	134	48	11	163	118	12	0	0	34.89540433883667	12480	5311.894162893295	8119	34.94391025641026	
55.25	11.8	176.85	127.5	7	156	3398	80	13	188	134	48	11	163	118	14	0	0	21.27923321723938	12560	5333.173396110535	8161	35.02388535031848	
55.5625	11.825	176.5875	127.3125	5	157	3423	80	13	188	134	48	11	163	118	13	0	0	23.179269075393677	12640	5356.352665185928	8210	35.04746835443038	
56.05	11.8	176.225	127.1	5	158	3447	80	13	188	134	48	11	163	118	13	0	0	25.74031972885132	12720	5382.09298491478	8260	35.062893081761004	
56.1375	11.775	176.175	127.0875	5	159	3469	80	13	188	134	48	11	163	118	12	0	0	35.39296340942383	12800	5417.4859483242035	8312	35.0625	
56.1375	11.775	176.175	127.0875	5	160	3493	80	13	188	134	48	11	163	118	12	0	0	22.63214087486267	12880	5440.118089199066	8362	35.077639751552795	
56.7125	11.825	176.9625	127.6125	6	161	3510	80	13	188	134	48	11	163	118	13	0	0	49.09679985046387	12960	5489.21488904953	8420	35.03086419753086	
57.375	11.875	178.0	128.3125	6	162	3534	80	13	188	134	48	11	163	118	14	0	0	32.34934401512146	13040	5521.5642330646515	8469	35.05368098159509	
57.55	11.875	178.5	128.6625	7	163	3546	80	13	188	134	48	11	163	118	14	0	0	34.018561363220215	13120	5555.582794427872	8531	34.977134146341456	
57.95	11.925	178.7875	128.8375	7	164	3573	80	13	188	134	48	11	163	118	14	0	0	23.50362539291382	13200	5579.0864198207855	8578	35.015151515151516	
58.125	11.925	179.2875	129.1875	8	165	3597	80	13	188	134	48	11	163	118	14	0	0	28.363803386688232	13280	5607.450223207474	8627	35.03765060240964	
58.525	11.925	178.975	128.9875	6	166	3618	80	13	188	134	48	11	163	118	14	0	0	30.25234866142273	13360	5637.7025718688965	8680	35.02994011976048	
58.4375	11.95	179.025	129.0	6	167	3639	80	13	188	134	48	11	163	118	14	0	0	32.60230612754822	13440	5670.304877996445	8735	35.00744047619048	
58.35	11.975	179.075	129.0125	7	168	3658	80	13	188	134	48	11	163	118	14	0	0	24.580665588378906	13520	5694.885543584824	8790	34.98520710059172	
58.75	12.0	179.0625	129.0	7	169	3679	80	13	188	134	48	11	163	118	14	0	0	32.05750298500061	13600	5726.943046569824	8845	34.96323529411765	
58.6625	12.025	179.1125	129.0125	7	170	3696	80	13	188	134	48	11	163	118	14	0	0	41.224167823791504	13680	5768.167214393616	8902	34.92690058479532	
59.2375	12.025	179.3	129.1625	8	171	3719	80	13	188	134	48	11	163	118	14	0	0	29.620436906814575	13760	5797.78765130043	8953	34.934593023255815	
59.4125	11.975	179.2	129.1375	9	172	3741	80	13	188	134	48	11	163	118	14	0	0	25.949493885040283	13840	5823.737145185471	9005	34.934971098265905	
59.9	11.95	178.8375	128.925	10	173	3755	80	13	188	134	48	11	163	118	16	0	0	37.39097189903259	13920	5861.128117084503	9065	34.87787356321839	
60.3	11.95	178.525	128.725	11	174	3767	80	13	188	134	48	11	163	118	15	0	0	32.46328139305115	14000	5893.591398477554	9128	34.8	
60.3	11.95	178.525	128.725	10	175	3788	80	13	188	134	48	11	163	118	15	0	0	32.42339468002319	14080	5926.0147931575775	9182	34.78693181818183	
60.3	11.95	178.525	128.725	10	176	3808	80	13	188	134	48	11	163	118	15	0	0	31.802284240722656	14160	5957.8170773983	9236	34.77401129943503	
